TRAVEL_ID,TRAVELER_ID,TRAVEL_NM,TRAVEL_PURPOSE,TRAVEL_PERSONA,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_STATUS_YMD,MVMN_NM,TRAVEL_MISSION_CHECK,activity_payment_sum,activity_payment_count,activity_store_count,lodging_payment_sum,lodging_payment_count,lodging_store_count,visit_dgstfn_avg,visit_revisit_avg,visit_rcmdtn_avg,visit_trip_days,visit_move_cnt,visit_rate,GENDER,AGE_GRP,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_ACCOMPANY,TRAVEL_DURATION_DAYS,TRAVEL_STATUS_LAG_DAYS,TRAVEL_START_YEAR,TRAVEL_START_MONTH,MISSION_CODE_COUNT,MISSION_CD_22,MISSION_CD_1,MISSION_CD_6,MISSION_CD_2,MISSION_CD_21,activity_history_rows,activity_type_unique,ACTIVITY_CD_1,ACTIVITY_CD_4,ACTIVITY_CD_5,ACTIVITY_CD_2,ACTIVITY_CD_3
e_e005999,e005999,E01,1;22;25;26,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-30,2023-07-31,,자가용,25;3;6,70000,2,2,0,0,0,4.75,4.25,4.25,2,4,0.5,여,20,4,7.0,2,1,1,2인 여행(가족 외),1,,2023,7,3,0,0,1,0,0,7,5,2,1,2,1,1
e_e006003,e006003,E01,1;22;26;5,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-14,2023-08-15,,대중교통 등,22;26;1,78800,3,3,0,0,0,4.666666666666667,4.333333333333333,4.333333333333333,2,3,0.0,남,20,2,11.0,3,2,1,2인 여행(가족 외),1,,2023,8,3,1,1,0,0,0,3,2,2,0,0,0,0
e_e006005,e006005,E03,1;6;9,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-12,2023-08-13,,자가용,6;11;1,142900,5,5,0,0,0,5.0,5.0,5.0,2,6,0.1666666666666666,여,20,4,4.0,2,1,1,2인 여행(가족 외),1,,2023,8,3,0,1,1,0,0,7,5,3,0,1,1,1
e_e006014,e006014,E03,1;22;23;26;27,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-14,2023-08-16,,자가용,3;23;22,70500,8,8,59500,1,1,4.454545454545454,4.363636363636363,4.181818181818182,3,11,0.1818181818181818,여,30,4,7.0,2,1,1,자녀 동반 여행,2,,2023,8,3,1,0,0,0,0,15,6,4,1,3,2,4
e_e006016,e006016,E01,21;22;23;4;6,서울 방문/수도권 거주/40세 이상/부부/일반미션,2023-08-02,2023-08-04,,대중교통 등,4;1;6,233200,9,9,87120,1,1,4.0,3.5,3.6,3,10,0.2,여,60,3,8.0,3,3,1,2인 가족 여행,2,,2023,8,3,0,1,1,0,0,12,5,4,1,1,3,3
e_e006022,e006022,E01,3;4;5;6;9,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-02,2023-08-04,,자가용,3;23;4,140100,6,6,302800,1,1,4.846153846153846,4.769230769230769,4.846153846153846,3,13,0.3846153846153846,여,40,5,7.0,2,2,3,자녀 동반 여행,2,,2023,8,3,0,0,0,0,0,17,5,5,2,4,0,5
e_e006025,e006025,E03,1;22;26,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-07,2023-08-08,,대중교통 등,22;1;26,72500,4,4,0,0,0,5.0,5.0,5.0,2,4,0.0,여,20,1,5.0,2,1,1,2인 가족 여행,1,,2023,8,3,1,1,0,0,0,6,4,2,1,1,2,0
e_e006028,e006028,E01,4;22;26,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-07-30,2023-07-31,,대중교통 등,22;26;4,154800,4,4,0,0,0,4.75,4.5,4.75,2,4,0.0,여,20,4,6.0,3,2,1,2인 여행(가족 외),1,,2023,7,3,1,0,0,0,0,5,3,3,0,1,0,0
e_e006029,e006029,E03,22;27;28;5,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-08-05,2023-08-06,,자가용,5;28;27,246500,2,2,0,0,0,4.25,3.5,3.5,2,4,0.0,여,40,4,7.0,3,1,9,3인 이상 여행(가족 외),1,,2023,8,3,0,0,0,0,0,6,4,2,1,2,0,1
e_e006030,e006030,E02,23;3;6,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-28,2023-08-30,,자가용,3;6;23,157360,4,4,250000,1,1,5.0,4.875,5.0,3,8,0.125,여,30,5,7.0,4,1,1,2인 여행(가족 외),2,,2023,8,3,0,0,1,0,0,11,6,3,3,1,2,1
e_e006032,e006032,E03,5,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-30,2023-07-31,,자가용,1;5;2,121600,4,4,0,0,0,5.0,5.0,4.75,2,4,0.25,남,30,5,12.0,2,1,1,2인 여행(가족 외),1,,2023,7,3,0,1,0,1,0,5,4,2,1,0,1,0
e_e006033,e006033,E01,1;26;4;6,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-07-30,2023-07-31,,대중교통 등,4;1;26,123000,9,9,0,0,0,4.769230769230769,4.307692307692308,4.615384615384615,2,13,0.4615384615384615,남,20,2,5.0,2,4,1,2인 여행(가족 외),1,,2023,7,3,0,1,0,0,0,18,5,8,2,0,3,1
e_e006041,e006041,E01,22;23;24,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-30,2023-09-01,,대중교통 등,23;24;22,152480,5,5,138000,1,1,3.8,4.1,4.2,3,10,0.6,남,20,2,10.0,3,3,1,2인 여행(가족 외),2,,2023,8,3,1,0,0,0,0,17,5,5,2,5,2,0
e_e006042,e006042,E02,2;22;23,서울 외 수도권 방문/수도권 거주/39세 이하/3대 동반 여행/일반미션,2023-08-13,2023-08-15,,자가용,23;4;8,128390,5,5,250000,1,1,4.5,4.5,4.5,3,4,0.25,남,60,6,12.0,3,4,2,3대 동반 여행(친척 포함),2,,2023,8,3,0,0,0,0,0,8,4,4,1,2,0,1
e_e006050,e006050,E03,21;22;27,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-16,2023-08-18,,자가용,21;27;22,418588,6,6,279900,1,1,4.428571428571429,4.428571428571429,4.428571428571429,3,7,0.8571428571428571,남,40,3,9.0,2,4,4,3인 이상 여행(가족 외),2,,2023,8,3,1,0,0,0,1,11,5,4,1,3,2,0
e_e006052,e006052,E02,28;4;1;22;24;26;28,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-08-06,2023-08-07,,자가용,28;22;26,44300,2,2,0,0,0,5.0,5.0,5.0,2,1,1.0,남,40,5,7.0,2,4,3,3인 이상 여행(가족 외),1,,2023,8,3,1,0,0,0,0,2,2,1,0,0,1,0
e_e006057,e006057,E01,1;2;3;4;5,서울 방문/수도권 거주/40세 이상/커플/일반미션,2023-08-05,2023-08-06,,대중교통 등,27;28;5,142600,3,3,0,0,0,4.2,3.6,3.8,2,5,0.6,여,60,4,7.0,2,1,1,2인 여행(가족 외),1,,2023,8,3,0,0,0,0,0,6,4,3,1,1,0,0
e_e006059,e006059,E01,22;23;3;6,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,2023-08-14,2023-08-16,,대중교통 등,3;6;1,319400,7,7,150000,1,1,4.076923076923077,3.923076923076923,3.923076923076923,3,13,0.3846153846153846,여,30,4,8.0,3,4,1,2인 가족 여행,2,,2023,8,3,0,1,1,0,0,13,6,5,2,1,1,2
e_e006069,e006069,E03,12;22;26;27;8,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-01,2023-08-03,,자가용,8;12;22,241450,7,6,197000,1,1,4.6,4.6,4.6,3,5,0.2,여,20,3,11.0,3,20,3,부모 동반 여행,2,,2023,8,3,1,0,0,0,0,9,4,4,1,3,1,0
e_e006073,e006073,E03,8,서울 외 수도권 방문/수도권 거주/39세 이하/3대 동반 여행/일반미션,2023-08-04,2023-08-05,,자가용,8;5;24,215200,3,2,0,0,0,4.5,4.5,4.5,2,2,0.0,여,60,1,5.0,4,1,4,3대 동반 여행(친척 포함),1,,2023,8,3,0,0,0,0,0,4,3,2,0,1,0,0
e_e006081,e006081,E02,2;22;23;26,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-26,2023-08-28,,자가용,2;22;23,275000,7,7,118843,1,1,4.333333333333333,4.222222222222222,4.333333333333333,3,9,0.0,여,20,5,7.0,3,2,1,2인 여행(가족 외),2,,2023,8,3,1,0,0,1,0,12,5,4,3,2,1,2
e_e006086,e006086,E02,1;22;23;4;9,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-08-26,2023-08-28,,자가용,9;24;6,149700,5,5,125000,1,1,3.6666666666666665,3.4444444444444446,3.555555555555556,3,9,0.1111111111111111,여,20,4,6.0,2,2,1,2인 여행(가족 외),2,,2023,8,3,0,0,1,0,0,15,4,5,4,4,0,2
e_e006090,e006090,E03,1;21;22,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-24,2023-08-25,,자가용,24;11;22,205200,2,2,0,0,0,3.6666666666666665,3.6666666666666665,3.6666666666666665,2,3,0.3333333333333333,여,30,1,9.0,3,5,1,자녀 동반 여행,1,,2023,8,3,1,0,0,0,0,3,3,1,1,0,0,0
e_e006098,e006098,E01,6;27;3;21;24,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,2023-08-05,2023-08-06,,대중교통 등,3;6;21,153700,5,5,0,0,0,4.071428571428571,4.428571428571429,4.142857142857143,2,14,0.6428571428571429,여,30,5,7.0,3,4,2,3인 이상 여행(가족 외),1,,2023,8,3,0,0,1,0,1,21,5,4,6,3,0,2
e_e006100,e006100,E02,1;23;24;25;26,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-22,2023-08-25,,대중교통 등,25;1;2,179076,15,14,133000,1,1,4.181818181818182,3.909090909090909,4.0,4,11,0.1818181818181818,남,30,4,7.0,3,2,1,2인 여행(가족 외),3,,2023,8,3,0,1,0,1,0,19,5,6,5,3,4,0
e_e006128,e006128,E03,1;2;3;6;9,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2023-08-17,2023-08-18,,대중교통 등,6;11;21,67100,4,4,0,0,0,4.428571428571429,4.0,4.428571428571429,2,7,0.0,여,20,1,10.0,2,1,1,2인 가족 여행,1,,2023,8,3,0,0,1,0,1,16,6,3,4,2,3,3
e_e006133,e006133,E03,2;26;6;7,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-27,2023-08-28,,대중교통 등,12;22;26,106000,6,6,0,0,0,4.0,4.333333333333333,4.333333333333333,2,3,0.0,남,20,5,7.0,3,2,1,2인 여행(가족 외),1,,2023,8,3,1,0,0,0,0,8,5,3,1,2,1,1
e_e006136,e006136,E01,1;2;4;7;6;9;12;22;26;27,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-08-09,2023-08-12,,대중교통 등,6;7;4,139640,9,9,48000,2,2,4.696969696969697,4.606060606060606,4.606060606060606,4,33,0.303030303030303,여,20,2,3.0,3,10,0,나홀로 여행,3,,2023,8,3,0,0,1,0,0,38,7,6,3,5,3,4
e_e006145,e006145,E03,2,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-01,2023-08-02,,자가용,6;11;1,159500,4,4,0,0,0,3.75,3.75,3.5,2,4,0.0,여,40,5,7.0,3,2,1,자녀 동반 여행,1,,2023,8,3,0,1,1,0,0,6,5,2,1,1,1,1
e_e006151,e006151,E01,23,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-05,2023-08-07,,대중교통 등,23;6;4,470200,4,4,289000,1,1,4.625,4.625,4.625,3,8,0.5,남,20,5,7.0,2,1,1,2인 여행(가족 외),2,,2023,8,3,0,0,1,0,0,10,5,3,1,4,0,1
e_e006153,e006153,E03,10;23;5,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-18,2023-08-20,,자가용,10;23;24,410600,14,11,0,0,0,3.3,3.3,3.3,3,10,0.3,남,30,5,5.0,2,1,2,자녀 동반 여행,2,,2023,8,3,0,0,0,0,0,15,5,7,2,2,1,3
e_e006157,e006157,E03,1;2;22;23;26,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-14,2023-08-16,,자가용,23;2;1,67000,4,4,241200,1,1,3.8,3.6,3.6,3,5,0.4,여,30,5,7.0,3,3,2,자녀 동반 여행,2,,2023,8,3,0,1,0,1,0,13,5,4,1,1,2,5
e_e006177,e006177,E03,2;21;22;24;26,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,2023-08-05,2023-08-06,,자가용,2;22;26,0,1,1,0,0,0,5.0,5.0,5.0,2,1,0.0,남,60,2,2.0,2,1,1,2인 여행(가족 외),1,,2023,8,3,1,0,0,1,0,3,3,0,1,1,0,1
e_e006179,e006179,E01,1;23;4;7,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-07,2023-08-10,,자가용,23;4;7,434600,6,6,420000,1,1,4.285714285714286,3.4285714285714284,3.928571428571429,4,14,0.2142857142857142,여,30,7,7.0,3,6,1,2인 여행(가족 외),3,,2023,8,3,0,0,0,0,0,16,6,5,2,4,2,1
e_e006198,e006198,E01,1;21;22;23;26,서울 방문/거주지 구분 없음/40세 이상/특별미션,2023-08-15,2023-08-16,,대중교통 등,1;22;26,68600,5,5,0,0,0,3.75,2.75,3.75,2,4,0.5,여,40,3,7.0,3,10,1,2인 가족 여행,1,,2023,8,3,1,1,0,0,0,9,4,2,1,1,5,0
e_e006203,e006203,E03,1;22,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,2023-08-03,2023-08-04,,자가용,22;26;12,79600,2,2,0,0,0,4.333333333333333,3.0,3.6666666666666665,2,3,0.0,여,20,3,10.0,3,5,2,부모 동반 여행,1,,2023,8,3,1,0,0,0,0,5,3,2,1,2,0,0
e_e006208,e006208,E01,11;22;24;26;9,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-02,2023-08-03,,대중교통 등,22;26;11,114100,5,5,0,0,0,4.428571428571429,4.285714285714286,4.428571428571429,2,7,0.1428571428571428,남,20,3,11.0,2,1,1,2인 여행(가족 외),1,,2023,8,3,1,0,0,0,0,7,3,4,1,0,0,2
e_e006213,e006213,E01,1;4;6,서울 방문/수도권 외 거주/40세 이상/커플/일반미션,2023-08-26,2023-08-28,,대중교통 등,6;26;4,568100,10,10,140000,1,1,4.5,3.875,4.25,3,8,0.25,남,40,5,7.0,2,2,1,2인 여행(가족 외),2,,2023,8,3,0,0,1,0,0,11,4,5,0,1,1,4
e_e006214,e006214,E01,26;22;21;6,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-18,2023-08-19,,대중교통 등,6;22;1,80300,5,5,0,0,0,4.2,3.9,3.9,2,10,0.3,여,20,2,4.0,3,2,1,2인 여행(가족 외),1,,2023,8,3,1,1,1,0,0,16,5,5,0,4,3,2
e_e006218,e006218,E03,21;22;24;26;27,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-15,2023-08-16,,자가용,4;26;24,8400,2,2,0,0,0,4.25,3.75,3.75,2,4,0.0,남,30,5,9.0,2,1,1,2인 여행(가족 외),1,,2023,8,3,0,0,0,0,0,6,3,3,2,0,0,1
e_e006221,e006221,E03,2;22;23;24;5,서울 외 수도권 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,2023-08-19,2023-08-21,,자가용,2;5;22,243000,5,5,60000,1,1,4.5,4.375,4.375,3,8,0.125,남,30,5,12.0,3,6,3,3인 이상 여행(가족 외),2,,2023,8,3,1,0,0,1,0,11,5,6,2,1,0,1
e_e006224,e006224,E03,8,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-17,2023-08-18,,대중교통 등,1;8;22,49733,3,3,200000,2,2,4.4,4.6,4.4,2,5,0.4,여,20,2,8.0,3,4,1,2인 여행(가족 외),1,,2023,8,3,1,1,0,0,0,9,5,3,2,2,1,1
e_e006225,e006225,E02,21;22;23;6;7,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-25,2023-08-26,,대중교통 등,21;23;1,20900,3,3,35000,1,1,4.0,4.5,4.25,2,4,0.5,여,20,2,6.0,3,3,1,2인 여행(가족 외),1,,2023,8,3,0,1,0,0,1,7,5,2,1,2,1,1
e_e006226,e006226,E03,1;11;5;6,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-27,2023-08-28,,자가용,5;11;6,76100,3,3,0,0,0,2.6666666666666665,4.0,4.0,2,3,0.3333333333333333,여,40,3,12.0,2,2,4,자녀 동반 여행,1,,2023,8,3,0,0,1,0,0,7,4,1,3,0,1,2
e_e006251,e006251,E03,1;24;26,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-18,2023-08-19,,대중교통 등,1;26;22,223980,8,7,0,0,0,4.6,5.0,4.6,2,5,0.0,여,20,4,8.0,3,3,1,2인 여행(가족 외),1,,2023,8,3,1,1,0,0,0,7,2,4,0,0,3,0
e_e006255,e006255,E01,6;22;1,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-07,2023-08-08,,자가용,6;22;1,59800,3,3,0,0,0,4.0,3.0,4.0,2,2,0.0,남,40,6,6.0,3,4,2,자녀 동반 여행,1,,2023,8,3,1,1,1,0,0,8,5,2,0,1,3,1
e_e006261,e006261,E01,22;26,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-03,2023-08-04,,자가용,1;22;26,92000,2,2,0,0,0,4.333333333333333,4.0,4.333333333333333,2,3,0.3333333333333333,남,20,5,7.0,2,2,1,2인 여행(가족 외),1,,2023,8,3,1,1,0,0,0,3,2,2,0,0,1,0
e_e006272,e006272,E03,22;6,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-05,2023-08-06,,자가용,6;22;26,81300,5,4,0,0,0,4.75,4.75,4.75,2,4,0.25,여,30,4,4.0,2,1,1,2인 여행(가족 외),1,,2023,8,3,1,0,1,0,0,4,2,3,0,0,0,1
e_e006291,e006291,E03,21,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-08-19,2023-08-20,,자가용,2;21;12,79000,2,2,0,0,0,3.0,3.333333333333333,3.333333333333333,2,3,0.3333333333333333,여,60,12,12.0,4,2,2,자녀 동반 여행,1,,2023,8,3,0,0,0,1,1,5,3,2,1,2,0,0
e_e006314,e006314,E03,1;2;22;5;7,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-18,2023-08-19,,대중교통 등,3;24;1,84000,6,5,0,0,0,4.0,3.2857142857142856,3.857142857142857,2,7,0.0,여,20,2,7.0,3,4,1,2인 여행(가족 외),1,,2023,8,3,0,1,0,0,0,11,5,4,2,2,2,0
e_e006315,e006315,E03,1;22;26;3,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-04,2023-08-05,,자가용,3;1;26,126420,6,5,0,0,0,3.8333333333333335,4.0,4.0,2,6,0.3333333333333333,여,40,1,12.0,2,2,3,자녀 동반 여행,1,,2023,8,3,0,1,0,0,0,10,5,2,2,0,2,3
e_e006321,e006321,E03,22;26;4;6,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-05,2023-08-06,,대중교통 등,3;6;22,149200,7,6,0,0,0,3.8333333333333335,4.0,3.5,2,6,0.3333333333333333,남,20,4,4.0,2,1,1,2인 여행(가족 외),1,,2023,8,3,1,0,1,0,0,9,4,4,1,1,0,3
e_e006324,e006324,E01,22;26;6,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-12,2023-08-13,,대중교통 등,26;22;6,61500,4,4,0,0,0,4.25,3.75,4.0,2,4,0.5,여,20,5,11.0,3,3,1,2인 여행(가족 외),1,,2023,8,3,1,0,1,0,0,5,3,3,0,0,1,1
e_e006333,e006333,E02,22,인천 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-03,2023-08-04,,자가용,3;24;21,254000,3,3,0,0,0,4.0,3.6666666666666665,3.6666666666666665,2,3,0.0,남,60,3,12.0,3,2,6,3대 동반 여행(친척 포함),1,,2023,8,3,0,0,0,0,1,8,3,3,2,3,0,0
e_e006341,e006341,E01,6,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-08-12,2023-08-13,,대중교통 등,6;9;1,18500,2,2,0,0,0,3.6666666666666665,3.333333333333333,3.333333333333333,2,3,0.6666666666666666,여,20,1,5.0,1,2,0,나홀로 여행,1,,2023,8,3,0,1,1,0,0,3,2,2,0,0,0,1
e_e006348,e006348,E02,21;22;5,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-08-17,2023-08-18,,자가용,21;22;24,71100,3,3,0,0,0,4.75,4.75,4.75,2,4,0.25,여,40,4,7.0,3,5,2,3인 이상 여행(가족 외),1,,2023,8,3,1,0,0,0,1,7,4,2,2,2,1,0
e_e006351,e006351,E03,1;21;22;27,서울 외 수도권 방문/수도권 거주/40세 이상/부모 동반/일반미션,2023-08-13,2023-08-14,,자가용,5;22;24,226000,1,1,0,0,0,5.0,5.0,5.0,2,1,0.0,남,60,7,11.0,3,2,9,부모 동반 여행,1,,2023,8,3,1,0,0,0,0,2,2,1,0,0,0,0
e_e006352,e006352,E03,1;2,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,2023-08-06,2023-08-07,,자가용,1;2;4,110010,2,2,0,0,0,4.25,4.25,4.5,2,4,0.5,여,40,4,8.0,3,3,1,2인 가족 여행,1,,2023,8,3,0,1,0,1,0,5,4,1,2,1,1,0
e_e006355,e006355,E01,1;22,서울 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-08-14,2023-08-15,,대중교통 등,1;22;26,122300,9,9,0,0,0,4.0,4.0,4.0,2,13,0.5384615384615384,여,20,2,7.0,2,1,2,3인 이상 여행(가족 외),1,,2023,8,3,1,1,0,0,0,26,6,4,2,2,13,1
e_e006359,e006359,E03,21;27;28,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-03,2023-08-04,,대중교통 등,21;28;3,18000,1,1,0,0,0,3.4285714285714284,3.4285714285714284,3.4285714285714284,2,7,0.1428571428571428,여,40,3,7.0,3,2,2,3인 이상 여행(가족 외),1,,2023,8,3,0,0,0,0,1,7,4,1,3,1,0,0
e_e006371,e006371,E01,22;26,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-05,2023-08-06,,대중교통 등,22;26;1,144800,4,4,0,0,0,3.142857142857143,3.2857142857142856,3.571428571428572,2,7,0.0,여,20,3,7.0,3,8,1,2인 여행(가족 외),1,,2023,8,3,1,1,0,0,0,8,4,2,1,0,3,2
e_e006406,e006406,E03,21;22;23;26;4,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-12,2023-08-13,,대중교통 등,22;26;24,204600,7,6,0,0,0,4.5,3.75,4.0,2,4,0.25,남,30,5,7.0,3,3,1,2인 여행(가족 외),1,,2023,8,3,1,0,0,0,0,6,4,1,2,0,2,1
e_e006407,e006407,E01,1;22;26;6,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-08-27,2023-08-28,,대중교통 등,6;1;4,209400,6,6,0,0,0,3.555555555555556,3.0,3.2222222222222223,2,9,0.0,남,20,3,6.0,3,3,1,2인 여행(가족 외),1,,2023,8,3,0,1,1,0,0,9,4,2,0,0,5,1
e_e006414,e006414,E01,1;21;22;24,서울 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-08-06,2023-08-07,,자가용,1;5;24,554400,7,6,0,0,0,4.75,4.25,4.25,2,4,0.25,남,40,6,7.0,3,1,2,3인 이상 여행(가족 외),1,,2023,8,3,0,1,0,0,0,4,3,2,0,0,1,0
e_e006416,e006416,E01,1;22;4;6,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-17,2023-08-18,,대중교통 등,6;22;3,59000,3,3,0,0,0,4.25,4.25,4.25,2,4,0.25,여,20,4,6.0,3,9,0,나홀로 여행,1,,2023,8,3,1,0,1,0,0,5,3,2,0,1,0,2
e_e006422,e006422,E01,1;22;26;4,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-12,2023-08-13,,자가용,22;24;26,31200,2,2,0,0,0,4.714285714285714,4.0,4.285714285714286,2,7,0.2857142857142857,여,30,4,7.0,2,1,1,2인 여행(가족 외),1,,2023,8,3,1,0,0,0,0,12,6,3,3,2,1,2
e_e006423,e006423,E03,1;3;4;6,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-08-17,2023-08-18,,자가용,3;6;2,7500,3,3,0,0,0,5.0,5.0,5.0,2,6,0.0,남,30,6,7.0,3,1,0,나홀로 여행,1,,2023,8,3,0,0,1,1,0,7,5,1,1,1,1,3
e_e006424,e006424,E01,1;22;26;4;9,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-05,2023-08-06,,대중교통 등,1;4;6,246700,4,4,0,0,0,3.8333333333333335,4.166666666666667,4.5,2,6,0.0,여,20,1,8.0,2,4,1,2인 여행(가족 외),1,,2023,8,3,0,1,1,0,0,7,4,2,0,0,2,2
e_e006432,e006432,E03,2,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,2023-08-05,2023-08-06,,자가용,2;9;6,240490,7,4,0,0,0,4.0,4.0,4.0,2,2,0.5,여,50,1,7.0,2,2,2,3인 이상 여행(가족 외),1,,2023,8,3,0,0,1,1,0,9,5,5,1,0,1,1
e_e006439,e006439,E01,24;27,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-13,2023-08-14,,자가용,24;21;27,344900,3,3,0,0,0,4.333333333333333,3.333333333333333,3.333333333333333,2,3,0.0,여,30,9,12.0,2,1,5,부모 동반 여행,1,,2023,8,3,0,0,0,0,1,4,2,3,0,0,0,0
