TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_RESIDENCE_CODE,TRAVEL_STATUS_DESTINATION_CODE
e000752,50,여,40,5,2,4,11,1,4.0,3,6,50,50130,41,41280,26,26350,1,제주특별자치도,경기,나홀로 여행,6,4.0,8.0,0,50,41
e011100,28,여,50,5,2,3,11,1,7.0,3,2,50,50130,42,42830,47,47280,3,인천광역시,서울,3인 이상 여행(가족 외),8,3.0,2.0,6,28,11
e001987,41,여,20,6,1,4,12,7,8.0,2,1,50,50130,50,50110,42,42230,5,경기도,경기,3인 이상 여행(가족 외),3,1.0,2.0,4,41,41
e011538,11,남,20,6,1,4,12,2,12.0,3,2,50,50130,26,26350,41,41190,5,서울특별시,경기,2인 여행(가족 외),3,1.0,2.0,1,11,41
e010700,11,여,20,4,1,5,12,1,8.0,3,3,47,47130,42,42150,50,50110,5,서울특별시,경기,2인 가족 여행,1,7.0,0.0,1,11,41
e004575,41,여,20,6,1,4,12,1,5.0,4,1,50,50130,50,50110,11,11680,4,경기도,서울,2인 여행(가족 외),3,1.0,0.0,1,41,11
e005127,41,여,20,6,1,1,3,2,7.0,3,2,11,11110,41,41480,11,11380,5,경기도,경기,나홀로 여행,2,8.0,7.0,0,41,41
e001013,41,여,40,6,2,1,2,10,7.0,3,3,42,42210,50,50110,26,26350,4,경기도,경기,나홀로 여행,1,2.0,10.0,0,41,41
e012554,45,남,20,6,2,2,13,3,5.0,2,1,50,50130,11,11680,26,26500,6,전라북도,경기,2인 가족 여행,1,6.0,2.0,1,45,41
e008404,41,남,20,4,1,4,12,1,9.0,3,2,11,11710,26,26350,50,50130,7,경기도,서울,2인 여행(가족 외),8,5.0,1.0,1,41,11
e000830,41,남,30,6,2,3,11,1,5.0,2,2,41,41360,11,11740,41,41820,4,경기도,경기,자녀 동반 여행,7,1.0,3.0,2,41,41
e003348,11,남,30,5,1,1,13,2,7.0,2,2,47,47940,42,42820,50,50110,2,서울특별시,경기,2인 여행(가족 외),6,3.0,4.0,1,11,41
e003259,28,여,20,4,1,1,12,1,7.0,2,2,11,11410,11,11710,44,44130,6,인천광역시,서울,나홀로 여행,1,4.0,2.0,0,28,11
e001183,28,여,40,6,2,4,3,2,7.0,2,3,50,50130,42,42110,41,41480,6,인천광역시,경기,자녀 동반 여행,3,1.0,10.0,3,28,41
e000042,11,여,20,6,1,4,3,4,10.0,3,11,50,50110,42,42150,41,41830,5,서울특별시,인천,2인 여행(가족 외),1,3.0,7.0,1,11,28
e009858,11,남,40,6,1,1,13,6,7.0,2,1,50,50130,28,28200,42,42150,4,서울특별시,인천,2인 여행(가족 외),1,0.0,0.0,1,11,28
e003311,28,남,30,6,1,1,2,4,7.0,3,4,41,41820,42,42110,50,50130,6,인천광역시,경기,2인 가족 여행,3,2.0,1.0,1,28,41
e003618,11,여,30,6,1,1,3,6,7.0,3,5,50,50130,42,42830,26,26350,7,서울특별시,인천,2인 가족 여행,3,2.0,1.0,1,11,28
e004878,41,여,30,6,1,3,3,5,10.0,2,1,42,42150,26,26500,41,41280,7,경기도,서울,나홀로 여행,4,5.0,6.0,0,41,11
e006153,11,남,30,5,2,3,3,5,5.0,2,1,42,42210,50,50130,41,41820,7,서울특별시,경기,자녀 동반 여행,2,1.0,3.0,2,11,41
e005804,42,여,30,6,1,2,3,4,4.0,3,3,48,48220,48,48310,29,29200,1,강원도,서울,나홀로 여행,7,8.0,1.0,0,42,11
e006221,43,남,30,6,1,4,3,5,12.0,3,6,43,43110,42,42150,42,42210,5,충청북도,경기,3인 이상 여행(가족 외),3,7.0,1.0,3,43,41
e010636,11,남,40,6,1,4,2,7,12.0,3,3,50,50130,42,42210,28,28710,4,서울특별시,경기,3인 이상 여행(가족 외),8,2.0,6.0,2,11,41
e003678,11,여,60,6,4,1,2,7,7.0,2,1,42,42820,50,50130,46,46130,6,서울특별시,경기,2인 가족 여행,1,3.0,2.0,1,11,41
e001125,43,남,30,6,2,3,3,4,4.0,3,6,11,11680,42,42110,41,41290,5,충청북도,경기,2인 가족 여행,3,1.0,5.0,1,43,41
e006069,41,여,20,6,1,4,3,3,11.0,3,20,46,46130,26,26140,31,31140,7,경기도,경기,부모 동반 여행,3,1.0,5.0,3,41,41
e004506,11,여,20,4,1,4,3,4,12.0,3,2,42,42150,26,26230,50,50130,7,서울특별시,경기,부모 동반 여행,3,9.0,1.0,3,11,41
e006849,11,남,60,7,2,2,2,4,7.0,3,3,42,42210,26,26350,50,50130,6,서울특별시,경기,2인 가족 여행,7,2.0,1.0,1,11,41
e007137,41,남,40,6,1,1,2,4,7.0,3,2,26,26350,50,50130,28,28185,5,경기도,경기,2인 여행(가족 외),3,2.0,1.0,1,41,41
e000375,11,여,40,7,2,4,1,4,7.0,2,1,41,41360,41,41820,45,45140,5,서울특별시,경기,자녀 동반 여행,2,3.0,1.0,3,11,41
e000747,11,여,40,6,2,3,3,1,8.0,3,6,50,50110,48,48220,42,42770,1,서울특별시,경기,3인 이상 여행(가족 외),1,2.0,10.0,6,11,41
e007860,41,여,60,5,2,4,2,4,9.0,2,1,42,42750,41,41830,28,28710,1,경기도,서울,2인 가족 여행,3,7.0,4.0,1,41,11
e006922,41,남,40,5,2,4,7,4,6.0,3,3,41,41290,44,44825,41,41500,1,경기도,경기,자녀 동반 여행,3,1.0,0.0,3,41,41
e009752,41,남,30,6,1,1,13,4,7.0,2,1,50,50110,42,42150,41,41820,4,경기도,경기,2인 여행(가족 외),3,6.0,2.0,1,41,41
e012180,41,여,40,5,2,1,2,7,7.0,2,3,11,11110,42,42170,46,46840,4,경기도,서울,나홀로 여행,7,8.0,1.0,0,41,11
e007883,11,남,20,6,1,4,12,2,7.0,3,3,41,41280,28,28710,26,26320,4,서울특별시,경기,2인 여행(가족 외),7,3.0,8.0,1,11,41
e000013,45,여,20,6,1,2,3,4,4.0,3,4,11,11110,30,30200,46,46820,2,전라북도,경기,부모 동반 여행,3,1.0,2.0,3,45,41
e004879,27,여,20,4,1,4,12,1,4.0,4,3,26,26500,50,50130,11,11680,7,대구광역시,서울,2인 여행(가족 외),9,3.0,8.0,1,27,11
e002130,28,남,20,4,1,4,12,1,9.0,3,3,11,11200,26,26350,50,50110,7,인천광역시,서울,2인 여행(가족 외),9,3.0,2.0,1,28,11
e003412,41,남,60,3,4,2,9,4,4.0,3,5,42,42150,41,41820,26,26350,5,경기도,서울,2인 여행(가족 외),1,6.0,7.0,1,41,11
e002255,11,여,40,6,2,4,3,6,11.0,3,5,41,41650,44,44760,42,42150,3,서울특별시,경기,자녀 동반 여행,3,2.0,1.0,2,11,41
e002184,41,남,30,6,2,2,3,6,10.0,2,1,42,42150,26,26350,50,50130,5,경기도,경기,2인 가족 여행,1,4.0,3.0,1,41,41
e002351,41,남,20,4,1,3,2,3,4.0,3,2,28,28710,46,46730,46,46150,6,경기도,인천,2인 여행(가족 외),3,6.0,2.0,1,41,28
e008310,11,남,30,8,1,4,2,5,6.0,2,1,42,42150,48,48330,45,45110,6,서울특별시,경기,나홀로 여행,1,7.0,5.0,0,11,41
e002071,11,여,20,6,1,1,1,4,7.0,3,3,42,42210,42,42150,42,42830,7,서울특별시,경기,나홀로 여행,2,1.0,4.0,0,11,41
e000491,41,남,40,5,1,3,2,4,6.0,2,3,41,41650,42,42210,42,42110,7,경기도,경기,3인 이상 여행(가족 외),9,3.0,2.0,2,41,41
e004294,11,남,30,6,2,5,2,5,5.0,2,3,42,42110,41,41110,48,48120,7,서울특별시,경기,자녀 동반 여행,3,1.0,5.0,4,11,41
e006371,43,여,20,6,1,1,12,3,7.0,3,8,50,50130,11,11200,26,26350,6,충청북도,서울,2인 여행(가족 외),9,3.0,5.0,1,43,11
e010689,41,여,20,6,1,5,12,1,7.0,3,2,50,50110,42,42150,26,26350,6,경기도,서울,2인 여행(가족 외),3,1.0,7.0,1,41,11
e005518,11,여,30,4,1,1,4,3,7.0,2,1,41,41460,29,29170,50,50130,7,서울특별시,경기,2인 여행(가족 외),3,1.0,2.0,1,11,41
e005915,41,여,30,6,1,1,2,4,7.0,2,1,11,11440,45,45130,44,44210,5,경기도,서울,나홀로 여행,6,2.0,7.0,0,41,11
e005442,11,여,50,4,2,3,3,7,9.0,2,1,41,41360,42,42210,46,46130,2,서울특별시,경기,3인 이상 여행(가족 외),2,0.0,0.0,2,11,41
e008069,41,남,20,6,1,1,5,2,7.0,2,1,42,42830,47,47130,50,50130,3,경기도,경기,3인 이상 여행(가족 외),1,7.0,3.0,2,41,41
e005863,41,여,40,6,1,4,3,5,12.0,3,2,42,42150,11,11110,26,26350,5,경기도,서울,3인 이상 여행(가족 외),9,1.0,3.0,6,41,11
e005197,11,여,40,6,2,4,3,5,10.0,2,1,28,28710,41,41820,41,41480,2,서울특별시,경기,3인 이상 여행(가족 외),3,2.0,1.0,4,11,41
e008006,11,여,20,6,1,1,2,2,7.0,2,1,42,42170,26,26440,29,29140,7,서울특별시,인천,나홀로 여행,2,5.0,4.0,0,11,28
e007591,28,여,30,4,2,3,2,4,7.0,2,2,42,42760,41,41630,50,50130,6,인천광역시,경기,자녀 동반 여행,2,3.0,5.0,2,28,41
e002283,43,남,20,6,1,1,10,5,7.0,2,1,11,11500,42,42210,50,50110,5,충청북도,서울,나홀로 여행,1,7.0,2.0,0,43,11
e003103,41,여,30,5,2,4,11,1,5.0,1,1,41,41820,42,42720,48,48870,7,경기도,경기,자녀 동반 여행,1,3.0,2.0,3,41,41
e003378,41,여,60,6,3,2,4,3,5.0,3,2,42,42150,26,26260,41,41280,6,경기도,경기,나홀로 여행,1,4.0,2.0,0,41,41
e007385,28,여,30,6,1,3,5,4,5.0,3,3,31,31200,11,11230,46,46150,5,인천광역시,경기,2인 여행(가족 외),7,3.0,6.0,1,28,41
e011029,41,남,30,5,2,3,3,5,5.0,1,1,41,41110,42,42210,46,46770,7,경기도,경기,자녀 동반 여행,3,1.0,5.0,2,41,41
e000460,41,여,40,6,2,3,1,4,12.0,2,1,26,26350,26,26500,42,42150,7,경기도,서울,3인 이상 여행(가족 외),1,3.0,2.0,2,41,11
e004222,41,여,30,5,2,2,2,4,8.0,3,4,26,26710,42,42210,50,50130,6,경기도,서울,2인 가족 여행,1,3.0,7.0,1,41,11
e000865,11,여,20,6,1,6,12,1,6.0,3,1,28,28140,42,42150,41,41460,2,서울특별시,인천,나홀로 여행,2,1.0,4.0,0,11,28
f000041,11,남,40,4,1,4,13,4,5.0,2,2,42,42150,11,11740,50,50110,1,서울특별시,강원,자녀 동반 여행,2,0.0,0.0,1,11,42
e001041,11,여,40,6,2,4,3,5,12.0,2,1,41,41610,46,46170,42,42210,5,서울특별시,경기,자녀 동반 여행,3,2.0,1.0,3,11,41
e010578,44,여,40,4,2,4,11,2,5.0,2,2,44,44200,47,47190,29,29200,6,충청남도,경기,3인 이상 여행(가족 외),6,3.0,10.0,3,44,41
e001063,41,남,30,7,2,2,3,6,7.0,3,5,50,50110,26,26350,27,27230,3,경기도,경기,2인 가족 여행,3,1.0,0.0,1,41,41
e006893,28,여,30,6,2,3,11,4,4.0,3,1,47,47850,50,50130,41,41130,4,인천광역시,경기,나홀로 여행,1,0.0,0.0,0,28,41
e007219,41,여,30,6,2,3,3,5,9.0,1,1,42,42150,42,42210,43,43130,6,경기도,경기,자녀 동반 여행,1,3.0,7.0,2,41,41
e010222,41,여,20,6,1,4,1,4,6.0,2,1,11,11680,42,42150,50,50110,6,경기도,서울,2인 여행(가족 외),3,5.0,2.0,1,41,11
f006622,11,남,40,6,2,4,1,9,10.0,2,1,43,43800,41,41650,42,42210,5,서울특별시,경기,자녀 동반 여행,1,8.0,6.0,3,11,41
e012346,31,여,20,4,1,5,3,4,8.0,2,4,11,11680,26,26230,27,27110,7,울산광역시,서울,2인 여행(가족 외),2,1.0,3.0,1,31,11
e002206,41,여,30,6,1,1,2,5,7.0,3,5,11,11710,11,11680,11,11110,4,경기도,서울,나홀로 여행,8,7.0,1.0,0,41,11
e007216,27,여,30,5,1,1,3,4,7.0,4,3,11,11680,47,47720,47,47110,6,대구광역시,서울,나홀로 여행,7,5.0,1.0,0,27,11
e001554,45,여,30,6,1,2,3,4,5.0,2,2,50,50130,50,50110,11,11140,3,전라북도,인천,2인 여행(가족 외),8,7.0,1.0,1,45,28
e002508,11,여,20,6,1,1,3,4,7.0,2,1,42,42150,50,50130,26,26710,6,서울특별시,경기,나홀로 여행,1,5.0,2.0,0,11,41
e006510,11,남,20,6,1,4,12,1,6.0,3,3,50,50130,11,11680,30,30230,7,서울특별시,경기,2인 여행(가족 외),7,5.0,8.0,1,11,41
e011130,41,여,20,6,1,4,13,4,8.0,3,2,41,41110,41,41820,42,42210,7,서울특별시,경기,2인 여행(가족 외),1,2.0,3.0,1,11,41
e003417,41,남,20,5,1,4,5,4,12.0,3,6,42,42150,50,50130,26,26350,1,경기도,서울,나홀로 여행,7,2.0,1.0,0,41,11
e011432,41,여,20,6,1,1,3,4,7.0,3,5,50,50110,42,42150,26,26350,6,경기도,경기,2인 여행(가족 외),2,3.0,1.0,1,41,41
e002340,41,여,20,6,1,5,3,4,12.0,2,1,41,41410,30,30230,26,26260,3,경기도,서울,2인 여행(가족 외),3,2.0,1.0,1,41,11
e005970,41,여,40,6,2,3,3,4,7.0,2,2,41,41280,41,41480,41,41570,6,경기도,경기,3인 이상 여행(가족 외),3,2.0,1.0,4,41,41
e004914,41,남,30,5,1,3,13,6,6.0,3,2,41,41820,45,45110,42,42760,6,경기도,경기,2인 여행(가족 외),3,2.0,1.0,1,41,41
e004391,41,남,40,6,2,3,11,1,5.0,3,2,42,42210,50,50130,26,26350,7,경기도,서울,2인 가족 여행,7,1.0,8.0,1,41,11
e003744,11,여,20,6,1,1,3,4,7.0,2,1,41,41590,50,50110,26,26350,6,서울특별시,경기,나홀로 여행,7,6.0,8.0,0,11,41
e010404,41,여,30,6,1,4,3,3,7.0,2,1,42,42150,50,50110,28,28110,7,경기도,인천,3인 이상 여행(가족 외),2,1.0,3.0,2,41,28
e006208,41,남,20,5,1,4,12,3,11.0,2,1,50,50110,50,50130,26,26500,7,경기도,서울,2인 여행(가족 외),3,7.0,1.0,1,41,11
e001215,11,남,30,6,2,3,2,7,7.0,3,7,42,42210,50,50130,28,28185,6,서울특별시,경기,자녀 동반 여행,3,2.0,5.0,2,11,41
e005876,41,여,30,6,1,1,3,6,7.0,3,3,42,42210,46,46150,47,47110,7,경기도,경기,나홀로 여행,2,4.0,5.0,0,41,41
e003686,11,여,40,5,2,4,3,6,12.0,1,1,41,41290,41,41170,41,41500,7,서울특별시,경기,나홀로 여행,1,2.0,4.0,0,11,41
e000751,26,남,30,6,2,3,3,4,6.0,3,44,50,50110,11,11140,46,46130,2,부산광역시,서울,자녀 동반 여행,8,4.0,3.0,2,26,11
e004499,11,여,40,7,1,1,3,8,7.0,2,1,50,50110,50,50130,42,42150,3,서울특별시,경기,3인 이상 여행(가족 외),3,7.0,2.0,2,11,41
e006086,42,여,20,6,1,2,4,4,6.0,2,2,42,42150,11,11680,26,26260,6,강원도,인천,2인 여행(가족 외),3,1.0,8.0,1,42,28
e002160,41,남,30,5,2,2,3,4,9.0,2,1,41,41110,42,42830,45,45190,7,경기도,경기,2인 여행(가족 외),5,0.0,0.0,1,41,41
e007768,28,남,50,6,2,4,4,3,6.0,3,5,42,42130,42,42720,41,41170,4,인천광역시,경기,3인 이상 여행(가족 외),2,6.0,1.0,2,28,41
e002412,11,여,30,6,1,4,3,4,8.0,3,6,50,50110,26,26350,41,41190,6,서울특별시,경기,나홀로 여행,1,5.0,2.0,0,11,41
e002082,11,여,20,6,1,3,2,4,7.0,3,3,50,50110,42,42150,28,28110,6,서울특별시,경기,2인 여행(가족 외),2,3.0,1.0,1,11,41
e001955,41,여,50,6,2,4,2,5,9.0,2,1,41,41460,41,41110,11,11680,6,경기도,경기,3인 이상 여행(가족 외),5,3.0,1.0,3,41,41
e002178,28,남,30,4,1,1,2,4,7.0,2,1,50,50130,11,11680,42,42230,3,인천광역시,경기,나홀로 여행,2,6.0,1.0,0,28,41
e000307,28,남,30,6,1,3,3,4,7.0,2,1,42,42150,50,50110,26,26350,6,인천광역시,경기,나홀로 여행,7,8.0,1.0,0,28,41
e004488,42,남,20,6,1,2,12,3,8.0,3,5,50,50110,11,11170,31,31140,5,강원도,서울,2인 여행(가족 외),1,3.0,7.0,1,42,11
e007166,11,여,30,6,2,2,11,2,5.0,2,2,42,42830,48,48840,46,46150,7,서울특별시,경기,2인 가족 여행,8,7.0,1.0,1,11,41
e011715,41,여,30,4,1,3,4,4,5.0,4,1,42,42210,26,26710,46,46130,4,경기도,서울,2인 여행(가족 외),7,2.0,3.0,1,41,11
e003071,46,남,20,6,1,2,12,1,7.0,3,2,47,47130,42,42150,46,46130,7,전라남도,서울,2인 여행(가족 외),3,1.0,5.0,1,46,11
e002745,26,여,30,6,1,2,2,4,4.0,3,2,50,50130,50,50110,26,26500,7,부산광역시,서울,3인 이상 여행(가족 외),9,3.0,1.0,3,26,11
e006887,41,여,20,5,1,3,4,3,4.0,2,1,42,42150,41,41500,47,47130,7,경기도,서울,나홀로 여행,7,1.0,5.0,0,41,11
e006793,41,여,50,6,2,2,1,5,8.0,2,1,42,42230,50,50130,43,43800,7,경기도,서울,나홀로 여행,1,7.0,6.0,0,41,11
e007315,41,남,20,6,1,1,2,7,7.0,2,1,50,50110,26,26290,28,28260,6,경기도,경기,2인 여행(가족 외),2,9.0,1.0,1,41,41
e001519,11,여,40,5,1,2,5,2,2.0,2,2,41,41360,28,28110,41,41450,7,서울특별시,인천,2인 여행(가족 외),3,2.0,5.0,1,11,28
e013094,28,남,30,6,1,3,2,5,7.0,3,4,42,42150,50,50110,47,47130,2,인천광역시,도서 지역,나홀로 여행,7,1.0,2.0,0,28,0
e001909,41,남,30,6,1,1,2,7,7.0,3,2,42,42760,26,26710,50,50110,3,경기도,서울,나홀로 여행,8,4.0,0.0,0,41,11
e012221,11,남,20,6,1,3,3,4,8.0,3,4,28,28710,46,46130,47,47130,6,서울특별시,경기,부모 동반 여행,1,7.0,0.0,2,11,41
e000715,11,여,30,6,1,1,3,4,7.0,2,1,11,11110,46,46130,50,50110,4,서울특별시,경기,2인 여행(가족 외),3,0.0,0.0,1,11,41
e001291,41,남,30,6,2,3,2,11,12.0,3,6,42,42150,26,26350,44,44760,6,경기도,인천,자녀 동반 여행,7,3.0,8.0,2,41,28
e003783,41,여,30,7,1,1,2,4,7.0,3,2,11,11680,41,41550,26,26500,2,경기도,경기,2인 여행(가족 외),2,9.0,3.0,1,41,41
e007603,28,남,30,6,1,4,12,2,2.0,1,2,50,50110,47,47110,11,11110,4,인천광역시,서울,3인 이상 여행(가족 외),3,0.0,0.0,2,28,11
e007452,36,여,20,5,1,4,3,7,12.0,3,6,26,26710,50,50130,42,42150,5,세종특별자치시,서울,2인 여행(가족 외),3,1.0,5.0,1,36,11
e000817,11,남,30,7,2,3,2,5,8.0,2,1,42,42210,41,41820,42,42810,1,서울특별시,경기,자녀 동반 여행,1,2.0,3.0,2,11,41
e008231,41,여,20,6,1,3,4,3,6.0,3,3,50,50110,11,11560,28,28185,5,경기도,인천,2인 여행(가족 외),2,3.0,0.0,1,41,28
e008319,11,여,30,6,2,4,3,7,8.0,3,4,41,41280,42,42760,11,11170,4,서울특별시,경기,자녀 동반 여행,7,8.0,1.0,3,11,41
e008250,41,남,40,5,1,3,7,5,7.0,3,3,42,42150,26,26350,46,46130,6,경기도,경기,나홀로 여행,4,8.0,7.0,0,41,41
e007512,41,남,20,4,1,2,12,3,12.0,2,2,11,11680,50,50110,45,45110,7,경기도,경기,2인 여행(가족 외),1,3.0,5.0,1,41,41
e003416,41,여,20,6,1,1,3,4,7.0,2,2,26,26500,11,11680,31,31110,5,경기도,서울,나홀로 여행,1,4.0,2.0,0,41,11
e006914,41,남,30,7,2,3,2,5,9.0,2,4,44,44810,46,46900,41,41570,6,경기도,서울,자녀 동반 여행,1,3.0,8.0,2,41,11
e005418,48,여,20,4,1,1,10,3,7.0,2,1,11,11440,26,26500,30,30200,6,경상남도,서울,나홀로 여행,10,5.0,2.0,0,48,11
e001134,41,여,20,6,1,4,12,1,6.0,2,1,50,50130,26,26710,11,11680,1,경기도,경기,부모 동반 여행,3,2.0,1.0,2,41,41
e006939,41,여,20,7,1,1,2,5,7.0,3,3,50,50130,50,50110,26,26170,6,경상남도,서울,나홀로 여행,2,5.0,1.0,0,48,11
e001529,11,여,20,6,1,1,3,4,7.0,3,5,42,42210,11,11110,50,50130,7,서울특별시,경기,부모 동반 여행,4,1.0,3.0,2,11,41
e003628,11,여,20,6,1,2,2,4,10.0,2,5,11,11170,50,50110,48,48120,4,서울특별시,경기,2인 여행(가족 외),3,0.0,0.0,1,11,41
e010838,41,남,20,6,1,2,8,5,5.0,3,10,44,44200,43,43130,41,41820,1,경기도,경기,2인 여행(가족 외),2,3.0,7.0,1,41,41
e002143,41,여,30,6,1,1,3,4,7.0,3,3,42,42210,42,42150,50,50110,7,경기도,경기,나홀로 여행,1,2.0,7.0,0,41,41
e011125,11,여,20,6,1,1,3,4,7.0,3,4,42,42210,26,26350,45,45110,5,서울특별시,경기,나홀로 여행,1,4.0,2.0,0,11,41
e007557,11,남,40,6,2,3,3,6,6.0,2,2,41,41450,41,41830,11,11680,2,서울특별시,경기,3인 이상 여행(가족 외),1,3.0,2.0,2,11,41
e009575,41,남,20,6,1,1,13,5,7.0,3,3,26,26350,50,50130,11,11440,6,경기도,경기,2인 여행(가족 외),10,3.0,1.0,1,41,41
e006930,41,여,60,6,2,3,11,3,5.0,2,2,42,42150,26,26350,28,28710,7,경기도,인천,자녀 동반 여행,1,3.0,5.0,2,41,28
e001428,27,여,30,6,1,3,3,4,5.0,2,2,47,47190,48,48840,26,26170,6,대구광역시,서울,2인 여행(가족 외),2,9.0,3.0,1,27,11
e000966,11,남,60,6,2,4,13,4,7.0,2,2,42,42230,28,28710,44,44825,1,서울특별시,경기,부모 동반 여행,3,6.0,5.0,4,11,41
e000400,11,남,50,7,2,4,2,1,11.0,2,1,50,50130,42,42210,26,26350,5,서울특별시,경기,3인 이상 여행(가족 외),3,2.0,1.0,3,11,41
e001081,11,남,30,6,2,2,1,6,8.0,2,2,42,42830,41,41110,46,46150,3,서울특별시,경기,2인 가족 여행,3,2.0,1.0,1,11,41
e002197,41,여,20,6,1,4,3,3,7.0,3,3,50,50130,47,47130,48,48310,7,경기도,서울,2인 여행(가족 외),5,3.0,1.0,1,41,11
e006905,41,여,30,7,2,3,2,5,7.0,3,4,42,42210,42,42150,26,26350,3,경기도,경기,나홀로 여행,8,2.0,5.0,0,41,41
e003336,43,여,20,6,1,1,2,4,7.0,3,6,50,50130,26,26500,46,46150,5,충청북도,서울,2인 여행(가족 외),7,1.0,8.0,1,43,11
e010064,30,여,20,4,1,3,12,4,6.0,3,5,27,27110,41,41110,46,46130,2,대전광역시,서울,2인 여행(가족 외),3,2.0,1.0,1,30,11
e001452,11,남,30,6,1,2,3,5,8.0,2,1,50,50130,26,26350,41,41820,2,서울특별시,경기,2인 여행(가족 외),2,6.0,7.0,1,11,41
e000387,11,남,30,6,2,4,4,1,6.0,2,2,42,42210,41,41460,26,26350,4,서울특별시,경기,자녀 동반 여행,2,3.0,6.0,3,11,41
e009700,11,여,20,6,1,4,12,1,8.0,3,3,42,42210,42,42150,26,26500,7,서울특별시,경기,2인 여행(가족 외),3,7.0,1.0,1,11,41
e011208,41,남,30,6,1,4,2,3,7.0,2,2,41,41110,11,11680,11,11110,6,경기도,서울,3인 이상 여행(가족 외),9,3.0,1.0,2,41,11
e004309,41,여,60,4,2,4,4,4,7.0,3,1,42,42210,42,42830,42,42230,2,경기도,서울,3인 이상 여행(가족 외),3,7.0,1.0,2,41,11
e008079,41,남,40,6,2,4,3,7,7.0,2,2,42,42150,42,42830,11,11680,7,경기도,서울,자녀 동반 여행,8,3.0,7.0,1,41,11
e001126,41,여,40,7,2,3,11,1,6.0,3,3,42,42150,42,42820,50,50130,4,서울특별시,경기,자녀 동반 여행,5,1.0,6.0,1,11,41
e003369,43,남,40,6,2,1,3,4,7.0,2,1,41,41110,11,11650,42,42130,4,충청북도,경기,자녀 동반 여행,3,1.0,7.0,1,43,41
e000317,41,남,30,6,1,1,3,4,7.0,1,1,29,29155,47,47190,29,29110,4,경기도,서울,나홀로 여행,6,7.0,8.0,0,41,11
e007879,41,여,40,6,2,4,3,4,12.0,3,2,50,50110,42,42210,26,26350,5,경기도,서울,자녀 동반 여행,3,7.0,1.0,2,41,11
e006900,28,여,20,6,1,4,2,7,10.0,3,2,42,42170,11,11440,50,50110,5,인천광역시,서울,나홀로 여행,7,2.0,1.0,0,28,11
e002411,41,남,30,5,2,2,3,6,8.0,2,1,50,50130,26,26350,42,42150,6,서울특별시,경기,2인 가족 여행,3,2.0,1.0,1,11,41
e010200,44,남,40,4,2,3,13,3,3.0,2,1,44,44825,41,41820,43,43150,4,충청남도,경기,자녀 동반 여행,2,1.0,3.0,2,44,41
e002279,41,여,30,6,2,2,3,5,11.0,2,2,41,41460,42,42150,50,50130,7,경기도,경기,2인 가족 여행,7,5.0,3.0,1,41,41
e003020,29,남,20,7,1,1,12,2,7.0,2,2,50,50130,42,42150,26,26350,6,광주광역시,서울,2인 여행(가족 외),7,2.0,9.0,1,29,11
e009940,41,남,20,5,1,2,3,3,10.0,2,1,50,50130,42,42170,26,26500,7,경기도,경기,2인 여행(가족 외),3,4.0,2.0,1,41,41
e011150,11,남,20,6,1,3,3,1,7.0,3,1,11,11680,50,50110,26,26350,6,서울특별시,경기,2인 여행(가족 외),1,2.0,3.0,1,11,41
e006291,11,여,60,2,2,3,4,12,12.0,4,2,42,42830,41,41290,41,41360,5,서울특별시,경기,자녀 동반 여행,3,2.0,6.0,2,11,41
e004010,11,남,30,6,2,2,3,5,7.0,2,2,42,42210,41,41570,28,28710,3,서울특별시,경기,2인 가족 여행,3,2.0,1.0,1,11,41
e002070,41,여,20,6,1,1,2,6,7.0,3,3,11,11200,50,50110,42,42150,2,경기도,서울,나홀로 여행,1,4.0,2.0,0,41,11
e003386,11,여,20,6,1,1,3,4,7.0,2,1,50,50130,42,42150,26,26500,6,서울특별시,경기,2인 여행(가족 외),1,3.0,2.0,1,11,41
e007861,11,여,30,5,2,4,11,1,6.0,2,1,42,42730,41,41220,44,44270,2,서울특별시,경기,자녀 동반 여행,7,3.0,8.0,3,11,41
e003235,28,여,30,6,2,3,1,5,9.0,2,2,42,42230,48,48730,44,44825,7,인천광역시,경기,자녀 동반 여행,2,3.0,1.0,4,28,41
e005570,11,여,60,5,2,3,2,4,7.0,3,3,41,41830,28,28110,42,42130,2,서울특별시,인천,2인 여행(가족 외),1,2.0,4.0,1,11,28
e000689,47,남,20,6,1,4,7,2,6.0,2,1,11,11680,26,26350,46,46130,6,경상북도,서울,2인 여행(가족 외),1,3.0,2.0,1,47,11
e004317,28,남,30,5,1,3,3,3,5.0,2,1,28,28710,11,11230,43,43150,3,인천광역시,경기,2인 여행(가족 외),2,1.0,3.0,1,28,41
