TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION_CHECK,TRAVEL_PURPOSE_22,TRAVEL_PURPOSE_1,TRAVEL_PURPOSE_6,TRAVEL_PURPOSE_4,TRAVEL_PURPOSE_2,TRAVEL_PURPOSE_26,TRAVEL_PURPOSE_21,TRAVEL_PURPOSE_24,TRAVEL_PURPOSE_3,TRAVEL_PURPOSE_5,TRAVEL_PURPOSE_OTHER,TRAVEL_PURPOSE_COUNT,TRAVEL_MISSION_CHECK_22,TRAVEL_MISSION_CHECK_1,TRAVEL_MISSION_CHECK_6,TRAVEL_MISSION_CHECK_2,TRAVEL_MISSION_CHECK_21,TRAVEL_MISSION_CHECK_4,TRAVEL_MISSION_CHECK_24,TRAVEL_MISSION_CHECK_3,TRAVEL_MISSION_CHECK_26,TRAVEL_MISSION_CHECK_5,TRAVEL_MISSION_CHECK_OTHER,TRAVEL_MISSION_CHECK_COUNT,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,visit_dgstfn_avg,visit_revisit_avg,visit_rcmdtn_avg,visit_trip_days,visit_move_cnt,visit_rate,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
e_e009841,E01,e009841,22;11;1,2023-08-23,2023-08-24,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;24;1,1,1,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,1,0,0,0,0,3,49000,6,6,10,4,0,0,0,3.75,4.0,3.75,2,4,0.5,41,여,20,4,1,4,12,2,7.0,3,3,26,26500,42,42150,50,50130,5,1,1,2,4,2,1,7,경기도,서울,2인 여행(가족 외),2023-08-23~2023-08-23,7,5.0,1.0,1
e_e009845,E01,e009845,22;27;4;5,2023-08-23,2023-08-24,대중교통 등,서울 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,6;22;27,1,0,0,1,0,0,0,0,0,1,1,4,1,0,1,0,0,0,0,0,0,0,1,3,122400,6,5,7,4,0,0,0,4.0,4.5,4.0,2,4,0.75,41,여,20,6,1,4,12,3,9.0,3,4,50,50110,11,11740,26,26350,6,3,2,3,4,4,6,3,경기도,서울,3인 이상 여행(가족 외),2023-08-23~2023-08-23,7,1.0,3.0,2
e_e009857,E01,e009857,1;22;6;7,2023-08-30,2023-08-31,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;3;1,1,1,1,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,1,0,0,0,3,118400,7,7,13,5,0,0,0,4.8,4.4,4.2,2,5,0.2,41,여,20,4,1,4,12,2,10.0,3,4,50,50110,26,26350,11,11710,6,5,2,5,4,3,2,5,경기도,서울,나홀로 여행,2023-08-30~2023-08-30,7,5.0,6.0,0
e_e009858,E02,e009858,21;22;3;4;5,2023-08-27,2023-08-28,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,4;2;22,1,0,0,1,0,0,1,0,1,1,0,5,1,0,0,1,0,1,0,0,0,0,0,3,39300,3,3,7,4,0,0,0,4.6,4.6,4.8,2,5,0.8,11,남,40,6,1,1,13,6,7.0,2,1,50,50130,28,28200,42,42150,1,3,1,4,7,7,6,4,서울특별시,인천,2인 여행(가족 외),2023-08-27~2023-08-27,1,0.0,0.0,1
e_e009876,E03,e009876,27,2023-08-24,2023-08-25,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;22;27,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,83600,5,5,11,5,0,0,0,3.875,3.75,3.875,2,8,0.125,41,남,20,6,1,4,13,2,10.0,3,15,50,50130,26,26350,44,44760,2,1,4,5,2,6,6,4,경기도,서울,2인 여행(가족 외),2023-08-24~2023-08-24,3,2.0,7.0,1
e_e009895,E03,e009895,2;27;5;8;9,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;4;26,0,0,0,0,1,0,0,0,0,1,1,5,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,9,4,0,0,0,4.166666666666667,3.6666666666666665,3.6666666666666665,2,6,0.3333333333333333,41,남,30,4,1,1,3,4,7.0,3,6,41,41110,42,42210,26,26350,4,2,4,4,2,2,2,4,경기도,경기,나홀로 여행,2023-08-26~2023-08-26,2,1.0,7.0,0
e_e009909,E03,e009909,1;4;3;12;9;22;24;26,2023-08-26,2023-08-27,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,4;6;12,1,1,0,1,0,1,0,1,1,0,1,8,0,0,1,0,0,1,0,0,0,0,1,3,41200,4,4,11,6,0,0,0,4.111111111111111,3.6666666666666665,3.7777777777777777,2,9,0.4444444444444444,41,여,30,6,1,4,3,4,8.0,2,1,11,11110,41,41110,42,42210,3,3,2,4,3,2,6,4,경기도,경기,2인 여행(가족 외),2023-08-26~2023-08-26,7,3.0,2.0,1
e_e009910,E03,e009910,21;22;3,2023-09-02,2023-09-03,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,6;13;24,1,0,0,0,0,0,1,0,1,0,0,3,0,0,1,0,0,0,1,0,0,0,1,3,70000,2,2,5,4,0,0,0,4.8,4.6,4.4,2,5,0.4,11,남,60,6,2,3,3,7,11.0,3,6,41,41360,42,42210,41,41830,1,4,1,3,3,1,2,7,서울특별시,경기,2인 가족 여행,2023-08-27~2023-08-27,2,0.0,0.0,1
e_e009925,E01,e009925,1;26;4;5;6,2023-08-24,2023-08-25,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;4;6,0,1,1,1,0,1,0,0,0,1,0,5,0,1,1,0,0,1,0,0,0,0,0,3,40000,3,3,10,4,0,0,0,4.375,4.0,4.125,2,8,0.25,41,여,20,4,1,4,12,3,7.0,2,4,26,26350,50,50110,46,46130,4,5,3,6,2,3,6,6,경기도,서울,나홀로 여행,2023-08-24~2023-08-24,4,1.0,7.0,0
e_e009940,E03,e009940,27;3;4;6;8,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;21;22,0,0,1,1,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,1,0,0,0,3,80300,4,4,8,4,0,0,0,4.4,3.8,4.2,2,5,0.2,41,남,20,5,1,2,3,3,10.0,2,1,50,50130,42,42170,26,26500,1,1,1,5,4,1,1,7,경기도,경기,2인 여행(가족 외),2023-08-26~2023-08-26,3,4.0,2.0,1
e_e009943,E03,e009943,2;22,2023-08-26,2023-08-27,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;22;5,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,3,86100,2,2,4,3,0,0,0,4.0,3.5,3.5,2,2,0.5,11,여,20,5,1,4,12,2,8.0,4,12,26,26350,50,50130,42,42210,2,2,2,2,6,6,6,4,서울특별시,경기,3인 이상 여행(가족 외),2023-08-26~2023-08-26,3,6.0,2.0,2
e_e009951,E03,e009951,1;3;6;12,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,6;1;3,0,1,1,0,0,0,0,0,1,0,1,4,0,1,1,0,0,0,0,1,0,0,0,3,276910,7,5,11,5,0,0,0,3.857142857142857,3.4285714285714284,3.4285714285714284,2,7,0.2857142857142857,41,여,40,6,1,2,3,7,8.0,4,15,41,41270,28,28710,42,42210,3,7,4,4,5,5,6,5,경기도,경기,나홀로 여행,2023-08-26~2023-08-26,2,1.0,6.0,0
e_e009957,E03,e009957,2,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,1;2;22,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,3,90800,5,5,7,4,0,0,0,3.25,3.5,3.0,2,4,0.0,44,남,20,5,1,1,2,4,7.0,2,34,11,11680,30,30200,26,26320,4,5,1,5,4,4,4,4,충청남도,경기,2인 여행(가족 외),2023-08-26~2023-08-26,2,7.0,0.0,1
e_e009968,E02,e009968,1;4;2;22;24,2023-09-01,2023-09-02,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;4;24,1,1,0,1,1,0,0,1,0,0,0,5,0,1,0,0,0,1,1,0,0,0,0,3,32100,4,4,12,5,0,0,0,4.25,4.0,4.125,2,8,0.625,41,여,20,5,1,4,7,1,5.0,3,5,42,42150,50,50130,42,42830,2,1,2,3,5,5,7,6,경기도,인천,2인 여행(가족 외),2023-09-01~2023-09-01,2,3.0,7.0,1
e_e010014,E01,e010014,1;21;22;4;6,2023-08-30,2023-08-31,대중교통 등,서울 방문/수도권 거주/39세 이하/부부/일반미션,1;4;26,1,1,1,1,0,0,1,0,0,0,0,5,0,1,0,0,0,1,0,0,1,0,0,3,63900,4,4,9,4,0,0,0,4.75,4.5,4.5,2,4,1.0,28,남,30,7,2,2,2,6,6.0,3,2,50,50110,42,42830,26,26500,4,6,6,2,2,2,3,6,인천광역시,서울,2인 가족 여행,2023-08-30~2023-08-30,7,3.0,1.0,1
e_e010017,E03,e010017,1;22;26;4;9,2023-08-27,2023-08-28,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,6;22;1,1,1,0,1,0,1,0,0,0,0,1,5,1,1,1,0,0,0,0,0,0,0,0,3,73000,4,4,12,5,0,0,0,4.5,4.0,4.0,2,4,0.0,44,여,20,6,1,3,2,9,11.0,2,2,44,44130,43,43110,11,11170,3,2,2,2,2,5,3,2,충청남도,경기,2인 여행(가족 외),2023-08-27~2023-08-27,1,3.0,7.0,1
e_e010028,E02,e010028,1;4;7;9,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,9;4;7,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,3,50100,4,4,3,1,0,0,0,3.6666666666666665,3.333333333333333,3.6666666666666665,2,3,0.3333333333333333,41,남,20,6,1,3,2,4,8.0,3,6,42,42150,50,50130,26,26500,5,4,1,5,6,3,6,7,경기도,인천,2인 여행(가족 외),2023-08-26~2023-08-26,1,3.0,5.0,1
e_e010037,E03,e010037,2,2023-08-23,2023-08-24,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2;10;5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,55000,1,1,1,1,0,0,0,4.0,4.0,4.0,2,1,1.0,11,남,20,4,1,4,12,2,12.0,3,1,48,48120,26,26170,11,11680,4,4,4,4,4,4,4,4,서울특별시,경기,3인 이상 여행(가족 외),2023-08-23~2023-08-23,2,4.0,1.0,2
e_e010043,E03,e010043,10;2;22;5;7,2023-08-31,2023-09-01,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;5;22,1,0,0,0,1,0,0,0,0,1,1,5,1,0,0,1,0,0,0,0,0,1,0,3,278600,5,4,6,3,0,0,0,4.0,4.333333333333333,4.333333333333333,2,3,0.3333333333333333,11,여,20,6,1,4,4,4,8.0,3,6,43,43750,44,44180,41,41820,1,1,1,4,4,4,7,7,서울특별시,경기,2인 여행(가족 외),2023-08-31~2023-08-31,2,1.0,3.0,1
e_e010049,E03,e010049,24;9;3;4;11;22,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;22;24,1,0,0,1,0,0,0,1,1,0,1,6,1,0,0,0,0,0,1,1,0,0,0,3,71100,2,2,8,4,21000,1,1,4.0,3.4,4.2,2,5,0.6,11,남,20,6,1,4,13,3,7.0,2,1,41,41110,41,41590,42,42110,2,1,1,4,7,1,7,7,서울특별시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,7,3.0,2.0,1
e_e010055,E02,e010055,1;2;22;4;6,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,1;2;24,1,1,1,1,1,0,0,0,0,0,0,5,0,1,0,1,0,0,1,0,0,0,0,3,140200,6,6,6,5,0,0,0,5.0,5.0,5.0,2,2,0.5,30,여,30,6,1,5,12,2,12.0,2,2,42,42770,28,28200,44,44270,2,4,4,3,2,2,4,3,대전광역시,인천,3인 이상 여행(가족 외),2023-08-26~2023-08-26,9,1.0,2.0,4
e_e010064,E01,e010064,1;22;4;6,2023-08-28,2023-08-29,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,4;6;1,1,1,1,1,0,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0,0,0,0,3,55000,5,5,12,7,0,0,0,4.7,4.6,4.8,2,10,0.2,30,여,20,4,1,3,12,4,6.0,3,5,27,27110,41,41110,46,46130,3,5,3,3,3,6,6,2,대전광역시,서울,2인 여행(가족 외),2023-08-28~2023-08-28,3,2.0,1.0,1
e_e010076,E03,e010076,2;21;22;1;27,2023-08-24,2023-08-25,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,22;27;24,1,1,0,0,1,0,1,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,1,3,66200,2,2,6,3,0,0,0,3.6666666666666665,5.0,5.0,2,3,0.3333333333333333,11,남,40,5,2,3,2,3,7.0,2,2,50,50130,41,41480,26,26350,5,5,1,3,2,6,2,6,서울특별시,경기,2인 여행(가족 외),2023-08-24~2023-08-24,2,1.0,5.0,1
e_e010097,E03,e010097,12;2;24,2023-08-25,2023-08-26,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2;6;8,0,0,0,0,1,0,0,1,0,0,1,3,0,0,1,1,0,0,0,0,0,0,1,3,72000,2,2,3,3,0,0,0,4.333333333333333,4.0,4.333333333333333,2,3,0.6666666666666666,41,여,30,6,2,2,2,6,9.0,3,4,42,42210,50,50110,41,41650,2,2,2,2,2,2,6,6,서울특별시,경기,2인 가족 여행,2023-08-25~2023-08-25,1,2.0,3.0,1
e_e010106,E03,e010106,1;2;22;4;5,2023-08-30,2023-08-31,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,22;2;5,1,1,0,1,1,0,0,0,0,1,0,5,1,0,0,1,0,0,0,0,0,1,0,3,173000,4,4,7,4,0,0,0,4.2,3.6,4.2,2,5,0.2,41,여,30,6,1,3,3,3,9.0,3,4,42,42150,50,50110,28,28710,2,2,2,2,4,2,2,6,경기도,경기,2인 여행(가족 외),2023-08-30~2023-08-30,5,7.0,3.0,1
e_e010125,E03,e010125,11;2;6,2023-08-23,2023-08-24,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;5;11,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,1,3,88000,5,4,8,3,0,0,0,2.5,5.0,4.5,2,2,1.0,41,남,20,4,1,5,12,1,1.0,3,6,26,26500,47,47130,42,42210,2,1,1,6,4,6,6,7,경기도,경기,2인 여행(가족 외),2023-08-23~2023-08-23,1,2.0,3.0,1
e_e010129,E03,e010129,22;3,2023-08-26,2023-08-27,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;22;1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,3,69300,4,4,4,2,0,0,0,5.0,4.25,4.25,2,4,0.0,11,여,20,6,1,1,3,4,7.0,3,3,11,11680,11,11230,11,11440,6,5,5,2,2,5,5,5,서울특별시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,2,8.0,0.0,1
e_e010150,E03,e010150,1;21;22;24;6,2023-08-25,2023-08-26,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;1;22,1,1,1,0,0,0,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,3,30500,3,3,6,5,0,0,0,5.0,5.0,5.0,2,3,0.0,28,남,20,6,1,2,13,1,6.0,2,1,50,50130,42,42210,11,11110,2,4,4,4,2,3,4,2,인천광역시,경기,2인 여행(가족 외),2023-08-25~2023-08-25,3,2.0,0.0,1
e_e010160,E03,e010160,4;22;26;1,2023-08-23,2023-08-24,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,1;22;26,1,1,0,1,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,3,98500,4,4,5,3,0,0,0,5.0,5.0,5.0,2,2,0.0,28,여,20,5,1,4,12,1,1.0,2,1,50,50130,50,50110,42,42150,1,1,1,1,1,1,1,1,인천광역시,경기,2인 여행(가족 외),2023-08-23~2023-08-23,7,2.0,6.0,1
e_e010164,E01,e010164,1;21;22;4;6,2023-08-29,2023-08-30,대중교통 등,서울 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,1;4;6,1,1,1,1,0,0,1,0,0,0,0,5,0,1,1,0,0,1,0,0,0,0,0,3,30600,4,4,8,5,0,0,0,4.6,4.4,4.6,2,5,0.0,28,여,40,6,2,4,13,4,8.0,4,1,41,41270,26,26500,42,42150,2,4,2,2,1,2,1,5,인천광역시,서울,2인 가족 여행,2023-08-29~2023-08-29,6,3.0,1.0,1
e_e010174,E01,e010174,1;2;22;9,2023-08-26,2023-08-27,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,9;2;22,1,1,0,0,1,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,1,3,91500,5,5,7,3,0,0,0,4.6,4.2,3.8,2,5,0.2,41,여,20,6,1,3,3,4,9.0,2,1,48,48120,11,11260,41,41360,2,3,1,4,3,5,3,7,경기도,서울,2인 여행(가족 외),2023-08-26~2023-08-26,3,1.0,7.0,1
e_e010198,E01,e010198,1;5;21,2023-08-24,2023-08-25,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;6;21,0,1,0,0,0,0,1,0,0,1,0,3,0,1,1,0,1,0,0,0,0,0,0,3,64100,5,5,9,5,0,0,0,4.428571428571429,4.0,4.0,2,7,0.7142857142857143,44,남,20,6,1,3,7,1,3.0,2,1,30,30200,11,11230,45,45130,4,6,1,6,1,6,5,7,충청남도,서울,2인 가족 여행,2023-08-24~2023-08-24,1,6.0,3.0,1
e_e010199,E03,e010199,13;26;28,2023-08-24,2023-08-25,대중교통 등,경기 방문/거주지 구분 없음/40세 이상/특별미션,3;13;26,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,1,3,19900,3,3,6,5,0,0,0,4.166666666666667,3.6666666666666665,3.8333333333333335,2,6,0.0,11,여,40,6,1,1,3,5,7.0,2,1,41,41830,42,42210,48,48220,2,6,2,2,2,2,2,5,서울특별시,경기,나홀로 여행,2023-08-24~2023-08-24,2,7.0,8.0,0
e_e010200,E03,e010200,1;21;22;23;3,2023-08-26,2023-08-27,자가용,서울 외 수도권 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,2;1;21,1,1,0,0,0,0,1,0,1,0,1,5,0,1,0,1,1,0,0,0,0,0,0,3,66600,7,5,9,4,0,0,0,4.4,4.4,4.4,2,5,0.4,44,남,40,4,2,3,13,3,3.0,2,1,44,44825,41,41820,43,43150,2,4,3,3,2,3,4,4,충청남도,경기,자녀 동반 여행,2023-08-26~2023-08-26,2,1.0,3.0,2
e_e010205,E02,e010205,22;21;25;24,2023-08-26,2023-08-27,자가용,인천 방문/거주지 구분 없음/39세 이하/특별미션,25;21;22,1,0,0,0,0,0,1,1,0,0,1,4,1,0,0,0,1,0,0,0,0,0,1,3,45500,2,2,9,5,0,0,0,4.666666666666667,5.0,5.0,2,3,0.3333333333333333,41,여,30,6,2,2,3,4,7.0,3,5,42,42150,26,26710,50,50130,4,1,1,1,4,2,4,7,경기도,인천,2인 가족 여행,2023-08-26~2023-08-26,1,2.0,3.0,1
e_e010220,E03,e010220,1;4;6;9;22,2023-08-26,2023-08-27,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,6;22;7,1,1,1,1,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,0,1,3,56000,2,2,5,4,0,0,0,4.0,3.2,4.0,2,5,0.2,41,여,20,8,1,1,2,6,7.0,3,4,50,50130,26,26350,48,48250,1,1,1,4,7,7,7,4,경기도,경기,나홀로 여행,2023-08-26~2023-08-26,1,6.0,7.0,0
e_e010221,E03,e010221,10;13;2,2023-08-23,2023-08-24,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,2;13;26,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,1,3,128000,3,3,6,4,0,0,0,4.75,4.75,4.75,2,4,0.0,11,여,60,7,2,4,11,5,9.0,2,1,41,41460,42,42210,43,43730,1,7,6,2,2,6,2,1,서울특별시,경기,2인 여행(가족 외),2023-08-23~2023-08-23,2,1.0,4.0,1
e_e010222,E01,e010222,22;3;6,2023-08-26,2023-08-27,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;3;22,1,0,1,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,1,0,0,0,3,133100,6,6,11,4,0,0,0,4.714285714285714,4.428571428571429,4.428571428571429,2,7,0.0,41,여,20,6,1,4,1,4,6.0,2,1,11,11680,42,42150,50,50110,3,2,2,5,4,4,2,6,경기도,서울,2인 여행(가족 외),2023-08-26~2023-08-26,3,5.0,2.0,1
e_e010230,E01,e010230,1;22,2023-08-31,2023-09-01,,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;21;22,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,3,50100,2,2,5,4,0,0,0,5.0,5.0,5.0,2,2,0.5,28,여,20,6,1,4,12,2,7.0,2,1,11,11440,11,11170,26,26350,5,6,2,5,6,5,6,6,인천광역시,서울,나홀로 여행,2023-08-30~2023-08-30,1,5.0,4.0,0
e_e010231,E03,e010231,2;22,2023-08-27,2023-08-28,,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,21;26;2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,3,25600,2,2,5,3,0,0,0,4.0,5.0,5.0,2,3,0.0,11,여,60,4,2,4,13,3,9.0,2,1,42,42150,45,45110,50,50130,2,2,2,3,2,1,6,3,서울특별시,경기,2인 여행(가족 외),2023-08-27~2023-08-27,2,3.0,1.0,1
e_e010233,E03,e010233,11;6;7,2023-08-27,2023-08-28,,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,6;2;1,0,0,1,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,3,98000,6,5,8,5,0,0,0,4.75,4.25,4.25,2,4,0.0,11,여,20,6,1,3,2,4,12.0,3,5,50,50130,50,50110,26,26500,2,2,7,3,2,7,2,2,서울특별시,경기,부모 동반 여행,2023-08-27~2023-08-27,3,1.0,4.0,2
e_e010237,E03,e010237,5;12;6,2023-08-26,2023-08-27,,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,2;12;6,0,0,1,0,0,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,3,94675,3,3,8,4,0,0,0,4.0,4.0,4.0,2,3,0.3333333333333333,11,남,40,6,2,2,3,6,10.0,3,4,50,50130,42,42150,41,41820,1,1,4,3,3,3,2,3,서울특별시,경기,2인 가족 여행,2023-08-26~2023-08-26,2,3.0,1.0,1
e_e010238,E03,e010238,22;3;5,2023-08-27,2023-08-28,,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,5;22;1,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,0,0,0,1,0,3,300700,3,3,3,2,0,0,0,4.333333333333333,3.0,3.333333333333333,2,3,0.0,41,여,30,6,1,3,13,2,5.0,3,2,42,42150,42,42210,41,41820,7,1,1,1,1,1,1,7,경기도,경기,3인 이상 여행(가족 외),2023-08-27~2023-08-27,3,5.0,1.0,3
e_e010240,E02,e010240,4;9;22;24;27;1,2023-08-28,2023-08-29,,인천 방문/거주지 구분 없음/39세 이하/특별미션,1;4;3,1,1,0,1,0,0,0,1,0,0,1,6,0,1,0,0,0,1,0,1,0,0,0,3,47000,3,3,7,5,0,0,0,3.0,3.0,3.0,2,7,0.4285714285714285,11,남,30,6,1,1,3,4,7.0,3,10,50,50110,26,26350,26,26500,4,1,3,2,2,4,3,3,서울특별시,인천,나홀로 여행,2023-08-28~2023-08-28,1,2.0,7.0,0
e_e010243,E01,e010243,13;3;4,2023-08-27,2023-08-28,,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,3;4;22,0,0,0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,1,0,1,0,0,0,3,33800,3,3,13,6,0,0,0,4.2,4.0,4.2,2,5,0.8,41,남,40,7,2,3,3,4,6.0,2,2,42,42830,41,41670,50,50130,2,2,5,2,4,5,2,6,경기도,서울,자녀 동반 여행,2023-08-27~2023-08-27,8,2.0,3.0,2
e_e010247,E03,e010247,11;2;3;6,2023-08-30,2023-08-31,,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,6;1;3,0,0,1,0,1,0,0,0,1,0,1,4,0,1,1,0,0,0,0,1,0,0,0,3,23000,3,3,9,4,0,0,0,4.222222222222222,3.7777777777777777,3.888888888888889,2,9,0.3333333333333333,41,남,40,7,1,1,2,7,7.0,2,1,47,47110,30,30200,41,41820,3,2,2,5,5,4,2,2,경기도,경기,2인 여행(가족 외),2023-08-30~2023-08-30,4,3.0,1.0,1
e_e010248,E02,e010248,6;21;2,2023-08-31,2023-09-01,,인천 방문/거주지 구분 없음/39세 이하/특별미션,2;6;24,0,0,1,0,1,0,1,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,3,99600,7,7,11,4,0,0,0,5.0,5.0,5.0,2,6,0.0,30,여,20,6,1,3,3,4,9.0,2,2,11,11440,50,50110,42,42210,6,6,3,2,5,5,6,3,대전광역시,인천,나홀로 여행,2023-08-31~2023-08-31,1,7.0,2.0,0
e_e010249,E02,e010249,2;22;3;6;9,2023-08-27,2023-08-28,,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,9;22;3,1,0,1,0,1,0,0,0,1,0,1,5,1,0,0,0,0,0,0,1,0,0,1,3,78400,5,4,13,5,0,0,0,5.0,5.0,4.909090909090909,2,11,0.3636363636363636,41,남,20,6,1,4,3,4,8.0,3,2,11,11440,28,28237,50,50110,6,2,2,5,6,6,2,7,경기도,인천,2인 여행(가족 외),2023-08-27~2023-08-27,9,7.0,8.0,1
