TRAVEL_ID,TRAVELER_ID,TRAVEL_NM,TRAVEL_PURPOSE,TRAVEL_PERSONA,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_STATUS_YMD,TRAVEL_MISSION_CHECK,TRAVEL_STATUS_ACCOMPANY,MVMN_NM,GENDER,AGE_GRP,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,activity_payment_sum,activity_payment_count,activity_store_count,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,visit_dgstfn_avg,visit_revisit_avg,visit_rcmdtn_avg,visit_trip_days,visit_move_cnt,visit_rate,TRAVEL_DURATION_DAYS,TRAVEL_STATUS_LAG_DAYS,TRAVEL_START_YEAR,TRAVEL_START_MONTH,VISIT_RATE_PERCENT,HAS_TRAVEL_MISSION,MISSION_CODE_COUNT_MANUAL,PRIMARY_TRAVEL_MISSION,IS_FAILED_TRIP,TRIP_DAYS,MOVE_CNT,TRIP_DGSTFN_AVG,TRIP_REVISIT_AVG,TRIP_RCMDTN_AVG,MISSION_CODE_COUNT,MISSION_CD_1,MISSION_CD_2,MISSION_CD_21,MISSION_CD_22,MISSION_CD_6,ACTIVITY_CD_1,ACTIVITY_CD_2,ACTIVITY_CD_3,ACTIVITY_CD_4,ACTIVITY_CD_5
e_e004859,e004859,E03,2;23,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,2023-07-22,2023-07-24,,2;23;24,부모 동반 여행,자가용,여,20,5,9.0,2,2,3,317531,3,3,5,409860,1,1,4.857142857142857,4.571428571428571,4.714285714285714,3,7,0.0,2,,2023,7,0.0,1,3,2,0,2,7,4.86,4.57,4.71,3,0,1,0,0,0,4,0,1,1,2
e_e004860,e004860,E03,1;22;23;3;4,서울 외 수도권 방문/수도권 외 거주/39세 이하/부부/일반미션,2023-07-07,2023-07-10,,2;3;1,2인 가족 여행,대중교통 등,여,20,4,11.0,2,1,1,195400,17,16,7,135000,1,1,4.6923076923076925,4.615384615384615,4.538461538461538,4,26,0.3461538461538461,3,,2023,7,34.62,1,3,2,0,3,26,4.69,4.62,4.54,3,1,1,0,0,0,7,9,3,7,8
e_e004861,e004861,E03,1;2;22;5;7,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-11,2023-07-13,,5;22;26,3인 이상 여행(가족 외),자가용,남,30,2,8.0,2,1,1,408300,4,4,4,120000,1,1,5.0,4.166666666666667,4.166666666666667,3,6,0.1666666666666666,2,,2023,7,16.67,1,3,5,0,2,6,5.0,4.17,4.17,3,0,0,0,1,0,4,0,1,1,2
e_e004864,e004864,E01,26;4,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-06,2023-07-08,,4;2;7,2인 가족 여행,대중교통 등,여,20,1,9.0,3,5,1,87500,4,4,6,45000,1,1,4.222222222222222,4.111111111111111,4.222222222222222,3,9,0.3333333333333333,2,,2023,7,33.33,1,3,4,0,2,9,4.22,4.11,4.22,3,0,1,0,0,0,3,2,0,2,3
e_e004865,e004865,E01,1;22;24;26;4,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-14,2023-07-17,,1;26;24,2인 여행(가족 외),대중교통 등,남,20,4,7.0,2,1,1,253600,8,8,4,0,0,0,4.642857142857143,4.357142857142857,4.571428571428571,4,14,0.0,3,,2023,7,0.0,1,3,1,0,3,14,4.64,4.36,4.57,3,1,0,0,0,0,7,6,0,1,1
e_e004867,e004867,E03,10;2;22;27;6,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,2023-08-04,2023-08-07,,2;3;23,3대 동반 여행(친척 포함),자가용,남,60,7,12.0,3,5,5,82000,2,2,4,1320000,1,1,3.333333333333333,2.6666666666666665,3.0,4,6,0.3333333333333333,3,,2023,8,33.33,1,3,2,1,3,6,3.33,2.67,3.0,3,0,1,0,0,0,4,0,3,1,2
e_e004868,e004868,E01,1;21;4,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-07-19,2023-07-22,,1;4;21,2인 여행(가족 외),대중교통 등,여,20,5,10.0,3,3,1,162100,7,7,4,232089,2,1,2.642857142857143,2.5,2.642857142857143,4,14,0.2142857142857142,3,,2023,7,21.43,1,3,1,1,3,14,2.64,2.5,2.64,3,1,0,1,0,0,6,2,0,2,4
e_e004877,e004877,E03,22;8,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-04,2023-08-06,,22;2;24,2인 여행(가족 외),대중교통 등,여,20,4,7.0,3,4,1,105680,2,2,4,132859,1,1,5.0,4.6,4.6,3,5,0.0,2,,2023,8,0.0,1,3,22,0,2,5,5.0,4.6,4.6,3,0,1,0,1,0,1,1,0,0,2
e_e004878,e004878,E01,1;2;21;22;4,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-15,2023-07-16,,1;6;22,나홀로 여행,대중교통 등,여,30,5,10.0,2,1,0,82300,2,2,3,0,0,0,4.0,3.25,4.0,2,4,0.5,1,,2023,7,50.0,1,3,1,1,1,4,4.0,3.25,4.0,3,1,0,0,1,1,2,1,2,0,0
e_e004879,e004879,E01,1;2;3;4;6,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-07-19,2023-07-22,,4;6;22,2인 여행(가족 외),대중교통 등,여,20,1,4.0,4,3,1,303400,10,10,7,90000,2,2,4.181818181818182,4.545454545454546,4.545454545454546,4,22,0.0909090909090909,3,,2023,7,9.09,1,3,4,0,3,22,4.18,4.55,4.55,3,0,0,0,1,1,9,1,3,4,3
e_e004881,e004881,E01,1;22;4;7,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,2023-07-15,2023-07-16,,1;26;22,3인 이상 여행(가족 외),자가용,남,30,4,7.0,2,2,3,169100,5,5,4,0,0,0,3.928571428571429,4.071428571428571,4.071428571428571,2,14,0.7857142857142857,1,,2023,7,78.57,1,3,1,0,1,14,3.93,4.07,4.07,3,1,0,0,1,0,3,8,0,0,1
e_e004882,e004882,E01,1;22;4;6,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-07,2023-07-10,,6;1;3,2인 여행(가족 외),대중교통 등,여,30,4,8.0,2,2,1,372860,10,9,6,0,0,0,4.5,4.9,4.8,4,10,0.8,3,,2023,7,80.0,1,3,6,0,3,10,4.5,4.9,4.8,3,1,0,0,0,1,3,6,2,1,1
e_e004885,e004885,E03,22;27,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-08,2023-07-09,,27;22;24,부모 동반 여행,자가용,남,20,4,6.0,2,1,3,48550,2,2,5,0,0,0,5.0,5.0,5.0,2,3,0.3333333333333333,1,,2023,7,33.33,1,3,27,0,1,3,5.0,5.0,5.0,3,0,0,0,1,0,3,1,0,2,1
e_e004899,e004899,E03,22;3;6,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-07-08,2023-07-10,,2;3;24,2인 여행(가족 외),대중교통 등,남,30,5,8.0,3,2,1,32900,3,3,4,67000,2,1,3.571428571428572,3.7142857142857135,3.857142857142857,3,7,0.0,2,,2023,7,0.0,1,3,2,1,2,7,3.57,3.71,3.86,3,0,1,0,0,0,3,0,1,3,3
e_e004905,e004905,E01,1;12;2;3;9,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,2023-07-29,2023-08-01,,1;2;22,자녀 동반 여행,대중교통 등,여,40,4,6.0,3,8,1,357450,19,16,5,88084,2,2,3.7142857142857135,3.571428571428572,3.7857142857142856,4,14,0.4285714285714285,3,,2023,7,42.86,1,3,1,0,3,14,3.71,3.57,3.79,3,1,1,0,1,0,4,10,4,2,3
e_e004914,e004914,E03,1;23;4,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-21,2023-07-23,,22;24;21,2인 여행(가족 외),자가용,남,30,6,6.0,3,2,1,211910,8,7,5,55800,1,1,4.375,4.0,4.125,3,8,0.125,2,,2023,7,12.5,1,3,22,0,2,8,4.38,4.0,4.12,3,0,0,1,1,0,5,1,1,1,1
e_e004915,e004915,E01,22;24;4,서울 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,2023-07-31,2023-08-01,,4;6;1,3대 동반 여행(친척 포함),대중교통 등,여,60,5,5.0,3,6,2,174600,6,6,7,0,0,0,4.090909090909091,4.181818181818182,4.2727272727272725,2,11,0.1818181818181818,1,,2023,7,18.18,1,3,4,0,1,11,4.09,4.18,4.27,3,1,0,0,0,1,5,3,1,1,3
e_e004917,e004917,E02,22;7,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-16,2023-07-18,,7;6;22,2인 여행(가족 외),대중교통 등,여,20,4,9.0,3,1,1,156100,6,6,5,57000,1,1,4.111111111111111,3.888888888888889,4.111111111111111,3,9,0.0,2,,2023,7,0.0,1,3,7,0,2,9,4.11,3.89,4.11,3,0,0,0,1,1,4,0,1,1,2
e_e004919,e004919,E01,1;21;3;4;7,서울 방문/수도권 거주/40세 이상/부부/일반미션,2023-07-28,2023-07-31,,22;23;6,2인 가족 여행,자가용,남,60,5,12.0,2,2,1,51100,3,3,6,838373,1,1,4.947368421052632,4.842105263157895,4.894736842105263,4,19,1.0,3,,2023,7,100.0,1,3,22,0,3,19,4.95,4.84,4.89,3,0,0,0,1,1,7,3,6,2,12
e_e004925,e004925,E03,21;9,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-07-08,2023-07-09,,9;1;21,자녀 동반 여행,자가용,여,60,1,12.0,2,1,1,378700,5,4,5,0,0,0,4.0,4.0,4.0,2,4,0.5,1,,2023,7,50.0,1,3,9,0,1,4,4.0,4.0,4.0,3,1,0,1,0,0,3,1,1,3,3
e_e004927,e004927,E03,21;22;26,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-29,2023-07-31,,21;22;23,3인 이상 여행(가족 외),자가용,남,40,11,12.0,3,3,4,671680,4,4,4,808706,1,1,3.8333333333333335,3.333333333333333,3.333333333333333,3,6,0.1666666666666666,2,,2023,7,16.67,1,3,21,1,2,6,3.83,3.33,3.33,3,0,0,1,1,0,2,2,0,0,1
e_e004931,e004931,E01,6,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-07-30,2023-07-31,,6;5;4,자녀 동반 여행,자가용,남,40,7,8.0,3,5,2,338400,3,3,4,0,0,0,4.25,4.25,4.25,2,4,1.0,1,,2023,7,100.0,1,3,6,0,1,4,4.25,4.25,4.25,3,0,0,0,0,1,2,0,2,1,2
e_e004941,e004941,E03,22;4,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-08,2023-07-09,,4;22;2,2인 여행(가족 외),자가용,남,30,5,7.0,2,3,1,61100,4,4,4,0,0,0,4.5,4.5,4.333333333333333,2,6,0.3333333333333333,1,,2023,7,33.33,1,3,4,0,1,6,4.5,4.5,4.33,3,0,1,0,1,0,5,0,0,1,2
e_e004945,e004945,E03,2;22;26,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-22,2023-07-24,,2;6;26,2인 여행(가족 외),자가용,여,20,4,5.0,4,1,1,201500,13,13,5,64503,1,1,4.5,4.375,4.375,3,8,0.375,2,,2023,7,37.5,1,3,2,0,2,8,4.5,4.38,4.38,3,0,1,0,0,1,8,1,3,2,1
e_e004948,e004948,E03,1;12;22;5;8,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-16,2023-07-18,,8;21;28,2인 여행(가족 외),자가용,여,30,4,7.0,2,1,1,65600,5,5,5,139000,1,1,5.0,5.0,5.0,3,5,0.4,2,,2023,7,40.0,1,3,8,0,2,5,5.0,5.0,5.0,3,0,0,1,0,0,2,4,1,1,1
e_e004952,e004952,E01,1;22;6,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,2023-07-08,2023-07-09,,6;22;1,자녀 동반 여행,자가용,여,40,4,7.0,2,1,2,122750,6,6,3,0,0,0,4.2,4.2,4.2,2,5,0.6,1,,2023,7,60.0,1,3,6,0,1,5,4.2,4.2,4.2,3,1,0,0,1,1,3,3,1,0,0
e_e004961,e004961,E03,2;6;1;22,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,2023-07-23,2023-07-25,,3;6;13,부모 동반 여행,자가용,여,30,5,10.0,3,2,2,250300,8,8,5,140000,1,1,4.0,3.7,3.9,3,10,0.0,2,,2023,7,0.0,1,3,3,0,2,10,4.0,3.7,3.9,3,0,0,0,0,1,5,2,1,4,4
e_e004970,e004970,E03,22;26;4,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-08,2023-07-09,,6;1;4,2인 여행(가족 외),자가용,남,30,5,7.0,2,1,1,212600,4,4,4,0,0,0,4.0,3.4,3.4,2,5,0.8,1,,2023,7,80.0,1,3,6,1,1,5,4.0,3.4,3.4,3,1,0,0,0,1,2,2,1,1,0
e_e004975,e004975,E03,1;22,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-07-13,2023-07-14,,1;22;26,2인 여행(가족 외),대중교통 등,남,20,1,7.0,4,2,1,21600,3,1,3,0,0,0,5.0,5.0,5.0,2,1,1.0,1,,2023,7,100.0,1,3,1,0,1,1,5.0,5.0,5.0,3,1,0,0,1,0,1,1,0,1,0
e_e004976,e004976,E01,1;22;24;26;9;27,서울 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-07-09,2023-07-10,,9;22;27,3인 이상 여행(가족 외),자가용,여,40,4,10.0,2,3,2,157100,4,4,7,0,0,0,5.0,5.0,5.0,2,8,0.375,1,,2023,7,37.5,1,3,9,0,1,8,5.0,5.0,5.0,3,0,0,0,1,0,2,4,1,6,6
e_e004977,e004977,E01,1;21;23;4,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-27,2023-07-29,,23;1;21,2인 가족 여행,자가용,남,30,5,9.0,3,4,1,94300,7,6,5,308550,1,1,4.769230769230769,4.6923076923076925,4.6923076923076925,3,13,0.8461538461538461,2,,2023,7,84.62,1,3,23,0,2,13,4.77,4.69,4.69,3,1,0,1,0,0,9,0,0,3,4
e_e004979,e004979,E01,22;3;4,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-11,2023-07-14,,22;4;23,2인 여행(가족 외),대중교통 등,남,30,1,3.0,3,2,1,202300,8,7,5,100000,2,1,4.357142857142857,4.357142857142857,4.357142857142857,4,14,0.2142857142857142,3,,2023,7,21.43,1,3,22,0,3,14,4.36,4.36,4.36,3,0,0,0,1,0,6,0,2,1,5
e_e004983,e004983,E01,1;22;4,서울 방문/수도권 거주/40세 이상/부부/일반미션,2023-07-15,2023-07-16,,1;22;26,2인 가족 여행,대중교통 등,여,40,3,6.0,3,4,1,79500,3,3,4,0,0,0,4.714285714285714,4.857142857142857,4.857142857142857,2,7,0.4285714285714285,1,,2023,7,42.86,1,3,1,0,1,7,4.71,4.86,4.86,3,1,0,0,1,0,3,5,1,0,1
e_e004984,e004984,E01,10;21;22;23;4,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-22,2023-07-24,,10;23;1,2인 여행(가족 외),자가용,여,30,4,4.0,2,1,1,1357110,4,4,5,200552,2,2,4.7,4.6,4.6,3,10,0.1,2,,2023,7,10.0,1,3,10,0,2,10,4.7,4.6,4.6,3,1,0,0,0,0,5,1,0,2,3
e_e004987,e004987,E03,2;22;23,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-19,2023-07-21,,2;22;23,2인 여행(가족 외),자가용,남,20,4,8.0,2,1,1,267200,9,7,4,70000,1,1,4.444444444444445,4.333333333333333,4.222222222222222,3,9,0.4444444444444444,2,,2023,7,44.44,1,3,2,0,2,9,4.44,4.33,4.22,3,0,1,0,1,0,6,0,3,1,1
e_e004989,e004989,E01,11;22;24;3;6,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-09,2023-07-10,,6;3;4,2인 여행(가족 외),대중교통 등,남,20,2,7.0,2,1,1,116000,7,7,5,0,0,0,4.25,3.5,4.0,2,8,0.25,1,,2023,7,25.0,1,3,6,1,1,8,4.25,3.5,4.0,3,0,0,0,0,1,4,3,1,2,1
e_e004990,e004990,E03,1;2;21;22;4,서울 외 수도권 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,2023-07-13,2023-07-16,,2;22;1,3인 이상 여행(가족 외),자가용,여,40,4,4.0,3,3,2,164300,5,5,6,0,1,1,3.909090909090909,3.727272727272727,3.636363636363636,4,11,0.5454545454545454,3,,2023,7,54.55,1,3,2,0,3,11,3.91,3.73,3.64,3,1,1,0,1,0,3,2,3,2,2
e_e005011,e005011,E03,1;3;13;22;26;3,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,2023-07-22,2023-07-23,,3;13;22,나홀로 여행,대중교통 등,여,40,4,7.0,3,5,0,43000,2,2,5,0,0,0,3.583333333333333,2.583333333333333,3.0,2,12,0.0,1,,2023,7,0.0,1,3,3,1,1,12,3.58,2.58,3.0,3,0,0,0,1,0,2,0,3,8,3
e_e005014,e005014,E01,1;2;22;4;6,서울 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,2023-07-26,2023-07-30,,6;3;2,자녀 동반 여행,자가용,여,30,5,10.0,2,1,2,740300,21,20,6,0,0,0,3.75,3.9166666666666665,3.8333333333333335,5,12,0.4166666666666667,4,,2023,7,41.67,1,3,6,1,4,12,3.75,3.92,3.83,3,0,1,0,0,1,10,5,5,2,1
e_e005015,e005015,E03,21;22;24;26;5,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-11,2023-07-12,,5;8;21,3인 이상 여행(가족 외),자가용,남,40,5,7.0,2,1,3,110000,2,1,4,0,0,0,4.5,4.5,4.5,2,2,0.5,1,,2023,7,50.0,1,3,5,0,1,2,4.5,4.5,4.5,3,0,0,1,0,0,1,1,1,0,2
e_e005025,e005025,E03,11;2;23;6;9,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-01,2023-08-03,,23;5;2,자녀 동반 여행,대중교통 등,여,30,7,12.0,4,1,3,151200,7,7,5,260000,1,1,3.636363636363636,3.363636363636364,3.5454545454545454,3,11,0.0909090909090909,2,,2023,8,9.09,1,3,23,1,2,11,3.64,3.36,3.55,3,0,1,0,0,0,8,0,2,1,2
e_e005026,e005026,E03,2,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-22,2023-07-24,,2;5;10,2인 여행(가족 외),자가용,남,20,5,5.0,4,3,1,244100,9,8,5,280000,1,1,3.6666666666666665,3.0,3.2222222222222223,3,9,0.0,2,,2023,7,0.0,1,3,2,1,2,9,3.67,3.0,3.22,3,0,1,0,0,0,5,1,2,0,2
e_e005028,e005028,E03,1;21;22;23;24,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-07-21,2023-07-23,,23;1;24,나홀로 여행,대중교통 등,여,30,5,7.0,3,3,0,345600,8,6,5,144150,1,1,4.3,4.0,4.1,3,10,0.1,2,,2023,7,10.0,1,3,23,0,2,10,4.3,4.0,4.1,3,1,0,0,0,0,4,5,0,1,3
e_e005102,e005102,E01,2;22;27;4,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-15,2023-07-16,,2;22;21,2인 여행(가족 외),자가용,남,30,5,7.0,3,2,1,34200,2,2,4,0,0,0,4.0,4.0,4.0,2,3,0.3333333333333333,1,,2023,7,33.33,1,3,2,0,1,3,4.0,4.0,4.0,3,0,1,1,1,0,1,0,1,2,3
e_e005106,e005106,E03,1;21;22;3;4,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-15,2023-07-16,,3;1;26,2인 여행(가족 외),자가용,여,20,6,7.0,3,4,1,46500,3,3,5,0,0,0,4.333333333333333,4.5,4.5,2,6,0.3333333333333333,1,,2023,7,33.33,1,3,3,0,1,6,4.33,4.5,4.5,3,1,0,0,0,0,2,1,1,3,1
e_e005110,e005110,E03,1;2;21;22;24,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-05,2023-08-07,,21;22;27,3인 이상 여행(가족 외),자가용,남,30,5,7.0,2,2,3,45520,2,2,5,350000,1,1,5.0,5.0,5.0,3,4,0.0,2,,2023,8,0.0,1,3,21,0,2,4,5.0,5.0,5.0,3,0,0,1,1,0,2,1,1,1,1
e_e005111,e005111,E03,1;21;22;26;9,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-12,2023-07-13,,1;22;7,2인 여행(가족 외),자가용,남,30,5,7.0,3,3,1,1035020,4,4,3,0,0,0,4.75,4.75,5.0,2,4,0.0,1,,2023,7,0.0,1,3,1,0,1,4,4.75,4.75,5.0,3,1,0,0,1,0,2,4,0,0,1
e_e005116,e005116,E03,12;2;21;24;9,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-07-29,2023-07-31,,11;24;21,자녀 동반 여행,자가용,여,40,7,11.0,3,5,3,84000,4,4,4,272000,1,1,4.0,4.0,4.0,3,3,0.0,2,,2023,7,0.0,1,3,11,0,2,3,4.0,4.0,4.0,3,0,0,1,0,0,2,0,3,1,1
e_e005127,e005127,E03,2;21;22;27;6,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-07-14,2023-07-17,,6;2;3,나홀로 여행,대중교통 등,여,20,2,7.0,3,2,0,27660,5,5,6,0,0,0,5.0,5.0,5.0,4,25,0.08,3,,2023,7,8.0,1,3,6,0,3,25,5.0,5.0,5.0,3,0,1,0,0,1,2,3,5,7,4
e_e005154,e005154,E01,1;2;3;4;6,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-07-24,2023-07-27,,6;7;4,나홀로 여행,대중교통 등,여,20,2,7.0,2,1,0,285700,11,11,5,50000,2,1,4.333333333333333,3.733333333333333,3.733333333333333,4,15,0.1333333333333333,3,,2023,7,13.33,1,3,6,1,3,15,4.33,3.73,3.73,3,0,0,0,0,1,9,2,5,2,5
e_e005156,e005156,E03,1;21;22;24,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-22,2023-07-23,,1;22;26,2인 여행(가족 외),자가용,남,30,5,7.0,2,2,1,97000,3,3,4,0,0,0,4.333333333333333,4.0,4.0,2,3,0.0,1,,2023,7,0.0,1,3,1,0,1,3,4.33,4.0,4.0,3,1,0,0,1,0,2,1,0,1,1
e_e005157,e005157,E01,22;3;6,서울 방문/수도권 외 거주/40세 이상/커플/일반미션,2023-07-17,2023-07-18,,3;1;22,자녀 동반 여행,대중교통 등,남,60,1,4.0,2,1,2,128500,5,5,4,0,0,0,4.2,5.0,5.0,2,5,1.0,1,,2023,7,100.0,1,3,3,0,1,5,4.2,5.0,5.0,3,1,0,0,1,0,3,3,1,0,0
e_e005160,e005160,E03,1;10;22;23;5,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-07-17,2023-07-19,,23;11;5,자녀 동반 여행,자가용,여,30,1,4.0,4,3,2,66000,4,4,6,608000,1,1,4.777777777777778,4.777777777777778,4.777777777777778,3,9,0.7777777777777778,2,,2023,7,77.78,1,3,23,0,2,9,4.78,4.78,4.78,3,0,0,0,0,0,2,3,2,2,2
e_e005166,e005166,E01,1;22;6,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-16,2023-07-17,,1;6;22,2인 여행(가족 외),대중교통 등,남,20,2,5.0,3,4,1,180500,5,5,4,0,0,0,4.181818181818182,3.4545454545454546,3.272727272727273,2,11,0.7272727272727273,1,,2023,7,72.73,1,3,1,1,1,11,4.18,3.45,3.27,3,1,0,0,1,1,3,1,1,0,0
e_e005170,e005170,E03,2,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-07-20,2023-07-21,,2;10;21,자녀 동반 여행,자가용,여,40,1,8.0,3,2,3,59000,2,2,3,0,0,0,4.5,4.0,4.5,2,2,0.5,1,,2023,7,50.0,1,3,2,1,1,2,4.5,4.0,4.5,3,0,1,1,0,0,2,0,1,0,1
e_e005172,e005172,E03,2;22;3;4;7,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-27,2023-07-30,,3;10;4,2인 여행(가족 외),대중교통 등,여,20,4,6.0,3,5,1,284100,17,16,7,91150,2,1,4.5,4.5,4.5,4,22,0.0,3,,2023,7,0.0,1,3,3,0,3,22,4.5,4.5,4.5,3,0,0,0,0,0,13,4,2,6,6
e_e005175,e005175,E03,3;4;8,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,2023-07-23,2023-07-24,,3;4;6,부모 동반 여행,자가용,남,30,5,7.0,2,1,2,66900,3,3,4,0,0,0,4.6,4.0,4.2,2,5,0.2,1,,2023,7,20.0,1,3,3,0,1,5,4.6,4.0,4.2,3,0,0,0,0,1,2,0,1,2,0
e_e005185,e005185,E02,1;21;22;26;4,인천 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-22,2023-07-23,,4;1;22,부모 동반 여행,자가용,남,20,4,8.0,2,2,2,74700,2,2,4,0,0,0,4.0,3.5,3.25,2,4,0.0,1,,2023,7,0.0,1,3,4,1,1,4,4.0,3.5,3.25,3,1,0,0,1,0,2,1,0,1,1
e_e005187,e005187,E03,2;3;5;7;9,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,2023-07-16,2023-07-17,,6;22;21,3인 이상 여행(가족 외),자가용,여,50,4,9.0,2,1,2,82500,2,2,2,0,0,0,4.666666666666667,4.333333333333333,4.666666666666667,2,3,0.0,1,,2023,7,0.0,1,3,6,0,1,3,4.67,4.33,4.67,3,0,0,1,1,1,2,0,1,0,0
e_e005189,e005189,E03,2;3,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-07-16,2023-07-17,,3;26;2,자녀 동반 여행,자가용,남,30,5,8.0,2,2,3,70200,3,2,4,0,0,0,4.0,3.6666666666666665,4.333333333333333,2,3,0.0,1,,2023,7,0.0,1,3,3,0,1,3,4.0,3.67,4.33,3,0,1,0,0,0,2,0,2,1,2
e_e005194,e005194,E03,1;3;4;7;9,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-07-15,2023-07-16,,1;7;3,3인 이상 여행(가족 외),대중교통 등,남,40,6,6.0,2,1,2,115300,4,4,5,0,0,0,4.166666666666667,4.5,3.8333333333333335,2,6,0.0,1,,2023,7,0.0,1,3,1,0,1,6,4.17,4.5,3.83,3,1,0,0,0,0,3,3,1,2,2
e_e005197,e005197,E03,5;22,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-02,2023-08-04,,1;5;22,3인 이상 여행(가족 외),자가용,여,40,5,10.0,2,1,4,234970,3,3,5,198000,1,1,5.0,5.0,5.0,3,4,0.0,2,,2023,8,0.0,1,3,1,0,2,4,5.0,5.0,5.0,3,1,0,0,1,0,2,1,1,1,1
e_e005201,e005201,E03,21;22;23;24;26,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-29,2023-07-31,,3;23;2,2인 여행(가족 외),자가용,여,20,4,7.0,2,1,1,162800,6,6,4,253000,1,1,3.909090909090909,3.1818181818181817,3.4545454545454546,3,11,0.0,2,,2023,7,0.0,1,3,3,1,2,11,3.91,3.18,3.45,3,0,1,0,0,0,5,0,1,3,4
e_e005206,e005206,E01,22;23;26,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-22,2023-07-24,,22;1;26,3인 이상 여행(가족 외),대중교통 등,여,20,5,12.0,2,4,2,155900,6,6,7,565160,1,1,4.0,4.928571428571429,4.928571428571429,3,14,0.2857142857142857,2,,2023,7,28.57,1,3,22,0,2,14,4.0,4.93,4.93,3,1,0,0,1,0,3,5,1,2,2
