TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM
a004603,11,2,30,4,1.0,1,13.0,4,7.0,3,2,4,4,4,5,5,5,5,6,서울특별시,경기,2인 여행(가족 외),3,1
a001187,11,1,40,6,1.0,1,3.0,9,7.0,3,3,2,1,4,2,2,4,6,2,서울특별시,인천,나홀로 여행,2,0
a000633,41,2,30,6,2.0,3,정보없음,1,5.0,2,1,4,6,4,3,3,4,3,6,경기도,인천,자녀 동반 여행,1,2
a003586,41,2,30,6,1.0,1,3.0,4,7.0,3,2,2,1,2,1,1,2,2,6,경기도,경기,2인 여행(가족 외),2,1
a006725,28,1,50,6,2.0,2,3.0,1,6.0,3,2,6,5,2,2,1,2,1,7,인천광역시,서울,나홀로 여행,6,0
a007165,11,1,30,5,1.0,3,4.0,4,8.0,2,1,3,4,2,3,4,4,2,6,서울특별시,경기,2인 여행(가족 외),1,1
a013677,11,2,40,4,2.0,3,3.0,1,5.0,2,1,2,2,4,2,2,1,1,7,서울특별시,경기,자녀 동반 여행,2,2
a006394,11,2,30,6,1.0,1,3.0,5,7.0,2,1,1,1,3,1,1,4,3,6,서울특별시,인천,나홀로 여행,6,0
a004540,11,2,20,6,1.0,4,3.0,4,6.0,2,2,4,4,4,4,4,4,4,4,서울특별시,경기,2인 여행(가족 외),9,1
a002399,41,1,60,6,2.0,3,2.0,5,11.0,3,6,1,4,4,3,1,2,7,3,경기도,서울,3인 이상 여행(가족 외),2,3
a007294,41,2,40,8,1.0,1,2.0,5,7.0,2,3,5,4,4,1,1,3,1,5,경기도,서울,나홀로 여행,8,0
a017993,11,2,20,6,1.0,1,2.0,5,7.0,2,4,1,1,1,4,7,1,7,7,서울특별시,경기,2인 여행(가족 외),1,1
a003125,27,2,30,5,1.0,4,3.0,4,6.0,2,1,2,4,2,3,4,2,5,6,대구광역시,경기,3인 이상 여행(가족 외),3,5
a007302,11,2,30,6,2.0,2,3.0,8,12.0,3,6,4,2,4,2,4,5,5,3,서울특별시,경기,2인 가족 여행,10,1
a010000,48,1,40,6,1.0,1,2.0,5,7.0,1,2,2,2,6,5,5,5,4,5,경상남도,서울,나홀로 여행,5,0
a002153,11,2,30,6,1.0,1,2.0,4,7.0,3,2,2,6,4,4,4,4,2,2,서울특별시,경기,나홀로 여행,2,0
a003021,28,1,20,5,1.0,2,12.0,2,3.0,3,1,3,1,1,1,1,1,1,7,인천광역시,서울,2인 여행(가족 외),6,1
a006019,42,1,30,4,1.0,3,7.0,7,10.0,2,2,1,1,1,2,1,1,3,3,경기도,경기,2인 여행(가족 외),10,1
a002888,28,2,30,5,2.0,4,4.0,1,5.0,3,2,2,3,5,5,6,6,6,2,인천광역시,경기,자녀 동반 여행,1,3
a001828,41,1,20,6,1.0,2,12.0,1,7.0,3,6,7,1,1,1,1,7,7,7,경기도,서울,2인 여행(가족 외),7,1
a002269,11,2,40,6,2.0,4,3.0,1,8.0,2,2,1,1,4,1,7,4,4,7,서울특별시,인천,자녀 동반 여행,1,3
a000237,11,1,40,7,2.0,2,3.0,8,9.0,3,4,6,5,6,4,5,6,5,6,서울특별시,경기,나홀로 여행,2,0
a002902,11,2,40,6,2.0,3,2.0,3,9.0,3,4,6,2,3,3,6,6,4,7,서울특별시,인천,자녀 동반 여행,2,2
a003282,11,2,30,6,2.0,4,3.0,7,7.0,2,1,1,4,2,5,4,4,3,5,서울특별시,경기,3대 동반 여행(친척 포함),2,4
a003595,28,1,30,6,1.0,1,2.0,7,7.0,2,3,5,1,3,2,4,4,6,5,인천광역시,서울,2인 여행(가족 외),3,1
a006688,41,2,20,5,4.0,2,3.0,3,3.0,2,1,4,7,5,5,3,5,6,3,서울특별시,경기,자녀 동반 여행,3,1
a016174,41,2,40,4,1.0,1,2.0,5,7.0,3,3,1,4,4,4,1,4,1,3,경기도,서울,나홀로 여행,1,0
a015350,41,2,20,4,1.0,5,3.0,3,5.0,2,2,2,1,1,6,6,2,6,7,경기도,경기,2인 여행(가족 외),1,1
a000461,41,2,30,6,2.0,2,정보없음,4,7.0,3,8,2,1,3,2,2,2,6,6,경기도,경기,나홀로 여행,1,1
a003994,41,2,60,4,2.0,2,11.0,2,4.0,3,5,4,1,1,2,2,2,2,4,경기도,서울,2인 여행(가족 외),4,1
a001603,11,2,30,5,2.0,3,정보없음,1,7.0,2,3,1,1,1,1,1,1,1,4,서울특별시,경기,3인 이상 여행(가족 외),6,2
a004606,11,1,30,6,2.0,2,3.0,5,7.0,2,1,2,2,1,4,4,1,7,2,서울특별시,경기,2인 가족 여행,3,1
a007774,27,2,20,6,1.0,4,4.0,2,8.0,2,1,5,1,1,3,6,7,1,7,대구광역시,서울,나홀로 여행,5,0
a005164,11,1,30,6,2.0,3,3.0,5,7.0,2,2,2,6,3,4,4,4,3,4,서울특별시,경기,자녀 동반 여행,1,2
a008491,11,1,30,5,1.0,4,3.0,4,12.0,2,1,3,2,3,6,6,5,5,1,서울특별시,경기,나홀로 여행,1,0
a003905,41,1,20,6,1.0,3,2.0,4,5.0,3,4,7,4,7,4,1,4,4,3,경기도,경기,나홀로 여행,6,0
a012344,11,2,30,6,2.0,2,13.0,5,8.0,2,2,1,2,1,2,2,1,2,5,서울특별시,인천,나홀로 여행,2,1
a005593,41,2,20,7,1.0,4,12.0,3,3.0,3,3,5,2,1,2,2,5,1,7,경기도,서울,나홀로 여행,5,0
a003127,11,2,20,5,1.0,4,13.0,4,6.0,2,1,2,2,1,2,7,2,2,6,서울특별시,인천,나홀로 여행,4,0
a018093,41,2,30,6,1.0,1,3.0,4,7.0,3,2,6,2,2,3,2,3,3,6,경기도,서울,2인 여행(가족 외),3,1
a002906,11,1,50,7,2.0,2,2.0,8,9.0,3,6,4,2,5,2,2,4,5,3,서울특별시,경기,나홀로 여행,7,0
a007411,11,2,40,6,2.0,4,3.0,1,8.0,2,3,1,4,4,1,4,1,1,7,서울특별시,경기,자녀 동반 여행,8,3
a017959,41,2,40,6,2.0,4,3.0,4,7.0,2,2,3,3,3,6,6,6,2,5,경기도,경기,자녀 동반 여행,3,2
a002084,11,2,20,6,1.0,3,5.0,4,10.0,2,1,2,4,3,3,3,5,1,7,서울특별시,경기,2인 여행(가족 외),3,1
a006719,41,2,20,7,1.0,4,2.0,4,11.0,2,1,2,6,2,1,6,2,1,7,경기도,서울,나홀로 여행,7,0
a004168,48,1,30,5,4.0,1,8.0,4,7.0,3,8,5,5,6,4,5,5,5,2,경상남도,서울,2인 여행(가족 외),3,1
a007305,41,1,30,6,1.0,2,2.0,6,6.0,2,2,2,2,2,4,3,3,5,5,경기도,서울,3인 이상 여행(가족 외),3,2
a000323,43,1,20,5,1.0,2,3.0,3,4.0,3,5,1,7,1,1,1,7,7,1,충청북도,서울,3인 이상 여행(가족 외),2,2
a005478,41,2,60,4,2.0,5,6.0,3,4.0,3,3,2,5,3,4,4,5,5,3,경기도,서울,3대 동반 여행(친척 포함),3,8
a001992,29,2,20,6,1.0,2,정보없음,4,4.0,2,2,2,2,4,1,1,1,4,6,광주광역시,서울,2인 여행(가족 외),10,1
a015297,41,2,50,4,2.0,3,3.0,4,7.0,2,1,4,3,2,4,4,4,4,5,경기도,경기,나홀로 여행,1,0
a018094,41,2,20,5,1.0,5,13.0,4,11.0,2,1,3,2,2,2,2,2,2,5,경기도,경기,2인 여행(가족 외),7,1
a010242,45,1,20,6,1.0,3,4.0,3,8.0,2,1,1,1,1,4,4,1,1,7,전라북도,서울,나홀로 여행,2,0
a001894,11,2,30,6,1.0,1,2.0,5,7.0,3,5,3,4,4,2,3,4,6,4,서울특별시,인천,나홀로 여행,1,0
a000852,11,2,20,5,1.0,1,2.0,5,7.0,3,4,3,2,1,2,2,3,4,4,서울특별시,경기,2인 여행(가족 외),1,1
a010489,11,1,30,5,2.0,2,2.0,4,6.0,2,2,1,1,1,3,6,4,1,7,서울특별시,경기,2인 가족 여행,2,1
a017936,41,2,50,6,2.0,2,3.0,4,6.0,3,2,2,4,2,4,2,2,6,2,경기도,서울,2인 가족 여행,3,1
a000537,41,2,40,8,1.0,2,2.0,6,7.0,2,3,2,1,1,2,3,1,3,6,경기도,서울,나홀로 여행,8,0
a001065,11,1,30,6,2.0,4,정보없음,5,9.0,2,2,4,4,2,1,4,2,1,7,서울특별시,경기,부모 동반 여행,1,4
a018110,11,2,20,6,1.0,2,12.0,3,3.0,2,1,2,1,2,4,6,4,7,6,서울특별시,경기,2인 여행(가족 외),7,1
a009697,44,2,20,4,1.0,2,4.0,4,6.0,3,1,5,1,5,3,2,2,7,1,충청남도,경기,2인 여행(가족 외),2,1
a003697,11,2,40,5,2.0,4,3.0,2,4.0,2,2,2,6,2,2,4,4,2,6,서울특별시,경기,자녀 동반 여행,3,3
a006071,41,2,20,6,1.0,1,2.0,6,7.0,2,2,2,2,2,3,6,5,2,5,경기도,서울,3인 이상 여행(가족 외),6,2
a018102,41,1,50,6,2.0,4,3.0,7,7.0,3,6,1,4,2,6,4,3,3,6,경기도,인천,2인 가족 여행,3,1
a000715,11,2,20,4,1.0,3,3.0,4,8.0,3,4,3,2,3,2,4,3,6,5,서울특별시,인천,2인 여행(가족 외),9,1
a005698,41,1,30,5,1.0,3,7.0,4,7.0,3,1,2,2,1,5,6,2,6,2,경기도,경기,나홀로 여행,6,0
a004811,11,2,30,6,2.0,4,13.0,4,5.0,2,1,1,3,1,4,3,4,5,1,서울특별시,경기,3인 이상 여행(가족 외),2,6
a018162,50,1,40,6,2.0,4,3.0,10,11.0,2,3,4,4,2,2,2,4,3,2,제주특별자치도,인천,자녀 동반 여행,1,3
a009930,47,2,50,5,3.0,3,11.0,2,5.0,4,2,1,1,2,2,2,3,6,1,경상북도,서울,2인 가족 여행,3,1
a000373,44,2,20,4,1.0,4,3.0,4,12.0,3,2,2,1,2,1,1,3,6,7,충청남도,경기,부모 동반 여행,5,3
a003135,11,2,30,6,1.0,4,13.0,6,6.0,3,2,3,2,2,3,3,4,5,4,서울특별시,경기,3인 이상 여행(가족 외),3,2
a005712,11,2,30,6,2.0,3,11.0,2,5.0,2,2,2,3,2,2,6,3,7,2,서울특별시,경기,3인 이상 여행(가족 외),1,2
a017937,41,2,30,6,1.0,3,5.0,4,6.0,2,2,2,2,2,4,2,2,2,5,경기도,경기,부모 동반 여행,1,2
a010052,11,1,30,6,1.0,1,3.0,4,7.0,3,3,4,4,1,3,2,1,6,7,서울특별시,경기,2인 여행(가족 외),1,1
a002781,47,1,30,6,1.0,1,2.0,10,7.0,3,6,3,1,3,2,3,5,5,6,경상북도,서울,2인 여행(가족 외),8,1
a005160,28,1,30,5,2.0,3,3.0,5,6.0,2,2,3,4,6,3,3,5,2,3,인천광역시,서울,자녀 동반 여행,1,2
a007221,11,1,40,6,1.0,2,13.0,1,2.0,3,1,2,2,2,6,3,3,5,5,서울특별시,경기,나홀로 여행,8,0
b008136,44,2,30,5,2.0,2,4.0,1,6.0,2,1,4,2,2,2,4,6,2,3,충청남도,강원,2인 가족 여행,9,1
b006624,11,1,30,8,1.0,1,2.0,3,7.0,2,1,6,2,2,6,3,6,6,2,서울특별시,인천,나홀로 여행,4,0
a000982,27,1,40,7,2.0,4,3.0,10,10.0,2,1,2,6,2,3,6,6,6,6,대구광역시,서울,자녀 동반 여행,3,3
a008746,11,2,20,6,1.0,2,5.0,3,7.0,3,5,1,1,1,1,3,1,6,4,서울특별시,경기,2인 여행(가족 외),2,1
a003353,41,2,30,6,1.0,4,5.0,2,7.0,3,1,1,4,1,2,1,2,2,7,경기도,경기,나홀로 여행,1,19
a010227,41,2,30,5,1.0,1,3.0,4,7.0,2,1,2,3,2,2,2,5,6,5,경기도,서울,2인 여행(가족 외),2,1
a005647,41,1,30,7,2.0,2,3.0,7,9.0,3,5,2,1,3,6,6,6,2,2,경기도,서울,2인 가족 여행,2,1
a002896,27,2,20,6,1.0,3,7.0,4,6.0,2,3,1,1,2,5,1,1,4,7,대구광역시,경기,2인 여행(가족 외),7,1
a017903,41,1,20,5,1.0,1,2.0,3,7.0,3,5,5,2,6,3,3,2,6,6,경기도,서울,2인 여행(가족 외),3,1
a004499,31,2,20,5,1.0,3,4.0,3,7.0,2,1,2,3,5,4,4,3,2,5,울산광역시,서울,나홀로 여행,1,0
a003919,11,2,20,6,1.0,1,3.0,6,7.0,2,1,2,1,3,2,2,5,5,1,서울특별시,경기,나홀로 여행,1,1
a000222,11,2,30,6,1.0,3,3.0,4,12.0,2,2,6,2,2,2,6,6,1,6,서울특별시,경기,2인 여행(가족 외),3,1
a014923,41,2,20,5,1.0,4,3.0,4,12.0,3,2,6,2,2,3,6,5,3,6,경기도,경기,2인 여행(가족 외),10,1
a005546,11,1,20,6,1.0,1,12.0,2,7.0,3,4,6,1,2,2,1,5,3,4,서울특별시,경기,2인 여행(가족 외),2,1
a018027,11,2,30,6,1.0,2,12.0,2,5.0,1,1,4,1,1,3,2,4,6,1,서울특별시,경기,2인 여행(가족 외),10,1
a005821,44,2,30,5,2.0,4,4.0,3,5.0,1,1,1,1,3,7,5,2,6,6,충청남도,경기,자녀 동반 여행,8,3
a005127,41,1,20,7,1.0,3,12.0,1,12.0,3,6,3,2,5,2,3,3,6,5,경기도,서울,2인 가족 여행,1,1
a000610,43,2,30,6,2.0,3,3.0,4,7.0,3,5,4,2,2,2,5,4,6,4,충청북도,서울,자녀 동반 여행,3,2
a001090,50,2,30,6,2.0,3,3.0,4,8.0,3,4,2,1,6,2,4,6,6,2,제주특별자치도,서울,자녀 동반 여행,8,2
a004747,41,1,40,6,2.0,3,2.0,5,6.0,2,1,2,4,6,2,4,5,3,1,경기도,서울,자녀 동반 여행,3,2
a011510,11,1,30,6,2.0,3,3.0,5,10.0,2,1,1,4,7,4,2,3,3,2,서울특별시,경기,자녀 동반 여행,3,1
a004171,11,1,30,6,2.0,3,2.0,5,6.0,2,1,2,1,1,1,2,1,4,6,서울특별시,경기,3인 이상 여행(가족 외),2,4
a007622,11,1,20,6,1.0,3,3.0,6,12.0,2,1,3,3,4,2,5,4,4,4,서울특별시,경기,2인 여행(가족 외),2,1
a000339,29,1,40,6,2.0,4,3.0,6,9.0,3,2,6,4,5,2,2,6,3,4,광주광역시,서울,자녀 동반 여행,1,3
a000573,11,2,20,6,1.0,5,2.0,2,10.0,3,4,4,3,5,3,1,3,3,2,서울특별시,경기,2인 여행(가족 외),3,1
a006263,11,2,50,4,2.0,4,3.0,3,7.0,2,1,6,5,6,6,6,6,7,5,서울특별시,경기,자녀 동반 여행,2,2
a017820,28,2,50,4,2.0,4,11.0,1,6.0,3,2,3,4,3,3,3,4,4,5,인천광역시,서울,자녀 동반 여행,1,1
a013687,43,1,20,6,1.0,4,4.0,1,4.0,2,3,7,1,1,1,7,7,1,4,충청북도,경기,2인 여행(가족 외),3,1
a004859,41,2,30,6,2.0,2,2.0,1,6.0,3,4,4,4,4,4,4,4,4,4,경기도,경기,2인 여행(가족 외),1,1
a008556,41,1,40,6,2.0,4,5.0,2,5.0,4,1,7,4,5,6,4,5,7,3,경기도,경기,2인 가족 여행,3,1
a002761,11,1,40,4,4.0,2,2.0,4,7.0,3,2,3,1,2,3,7,4,2,7,서울특별시,경기,2인 여행(가족 외),2,1
a002558,28,2,40,6,2.0,4,3.0,4,7.0,3,6,1,2,6,6,6,2,2,6,인천광역시,서울,자녀 동반 여행,1,2
a005182,41,1,20,6,1.0,4,3.0,4,9.0,3,10,4,2,1,5,2,3,4,4,경기도,서울,나홀로 여행,2,0
a003252,26,2,20,6,2.0,4,3.0,5,11.0,3,3,4,1,1,4,4,4,3,3,부산광역시,서울,자녀 동반 여행,8,2
a001749,41,2,30,7,1.0,3,3.0,5,11.0,3,2,4,2,2,3,3,4,7,4,경기도,인천,2인 여행(가족 외),1,1
a006619,41,2,20,6,1.0,2,2.0,3,3.0,2,2,4,5,2,4,4,4,5,4,경기도,인천,나홀로 여행,2,0
a000795,26,1,20,6,1.0,1,5.0,2,7.0,2,2,7,1,1,2,2,7,6,5,부산광역시,서울,나홀로 여행,3,1
a004598,41,1,30,6,2.0,2,2.0,7,7.0,2,1,5,6,6,2,2,5,2,6,경기도,서울,3인 이상 여행(가족 외),3,2
a000058,26,1,30,6,2.0,2,2.0,7,7.0,3,1,4,3,2,3,3,5,3,4,부산광역시,서울,2인 가족 여행,2,1
a001375,46,1,20,6,1.0,4,5.0,2,6.0,3,4,4,2,1,6,1,7,2,7,전라남도,서울,3인 이상 여행(가족 외),3,2
a004838,11,1,40,6,2.0,4,2.0,9,9.0,2,1,2,2,3,2,3,6,3,6,서울특별시,인천,3인 이상 여행(가족 외),3,3
a000277,45,2,20,6,1.0,1,2.0,4,7.0,3,3,4,7,1,5,6,1,6,7,충청남도,서울,2인 여행(가족 외),1,1
a001639,11,2,20,6,1.0,1,2.0,10,7.0,2,1,3,1,3,2,3,4,1,6,서울특별시,경기,나홀로 여행,4,0
a007965,41,2,20,5,1.0,5,2.0,3,9.0,2,1,3,1,2,2,4,3,3,7,경기도,경기,2인 여행(가족 외),5,1
a003793,11,1,60,4,2.0,5,4.0,7,9.0,3,3,2,3,6,4,2,6,2,4,서울특별시,경기,2인 가족 여행,1,1
a004294,11,1,60,6,2.0,3,1.0,8,12.0,3,5,4,3,3,2,4,5,3,4,서울특별시,경기,2인 가족 여행,8,1
a005947,41,1,30,6,1.0,1,1.0,2,7.0,3,1,4,2,3,2,4,6,2,3,경기도,서울,2인 여행(가족 외),7,1
a018069,11,2,20,5,1.0,1,3.0,4,7.0,2,2,1,2,2,4,5,6,2,6,서울특별시,경기,2인 여행(가족 외),2,1
a008094,11,1,20,6,1.0,1,2.0,4,7.0,2,4,4,1,1,1,7,7,7,7,서울특별시,경기,2인 여행(가족 외),5,1
a007303,41,2,30,6,2.0,4,11.0,2,6.0,2,1,1,1,4,4,1,4,4,4,경기도,서울,2인 여행(가족 외),1,1
a012494,41,1,30,6,1.0,2,7.0,2,3.0,2,1,4,4,2,6,4,4,5,3,경기도,서울,나홀로 여행,1,0
a001252,41,2,30,7,2.0,2,정보없음,4,6.0,3,4,2,3,2,4,4,3,5,4,경기도,경기,2인 가족 여행,2,1
a003155,11,2,50,4,2.0,3,13.0,5,11.0,3,10,4,2,3,3,2,5,2,3,서울특별시,경기,3인 이상 여행(가족 외),3,4
a010570,41,2,40,5,2.0,3,2.0,7,10.0,2,2,2,2,3,2,3,3,2,2,경기도,경기,3대 동반 여행(친척 포함),3,5
a018036,41,2,20,6,1.0,4,2.0,5,11.0,3,3,3,1,1,2,6,6,6,7,경기도,서울,2인 여행(가족 외),3,1
a002949,48,2,20,6,1.0,4,2.0,5,10.0,1,4,4,2,4,6,5,4,6,3,경상남도,서울,2인 여행(가족 외),1,1
a002274,11,2,20,6,1.0,3,2.0,4,7.0,2,1,4,6,1,5,7,4,1,7,서울특별시,경기,2인 여행(가족 외),1,1
a002861,11,1,30,6,1.0,3,8.0,4,6.0,3,4,3,4,2,5,3,6,3,4,서울특별시,경기,나홀로 여행,1,0
a001471,11,2,30,7,2.0,4,3.0,3,8.0,2,2,5,3,3,2,2,6,5,5,서울특별시,경기,3대 동반 여행(친척 포함),2,3
a005196,11,1,40,4,2.0,4,2.0,5,5.0,3,2,2,3,1,4,3,3,6,6,서울특별시,경기,자녀 동반 여행,2,3
a002123,41,2,20,6,1.0,1,2.0,5,7.0,3,10,2,1,3,2,3,4,5,6,경기도,서울,나홀로 여행,1,0
a007925,41,1,60,5,1.0,3,13.0,2,2.0,3,2,3,2,2,2,2,3,3,2,경기도,서울,부모 동반 여행,1,1
a004261,41,2,30,5,1.0,1,3.0,4,7.0,2,3,1,1,1,4,3,4,4,5,경기도,서울,3인 이상 여행(가족 외),3,3
a008365,11,2,30,6,1.0,1,3.0,7,7.0,2,1,2,3,1,6,6,4,2,4,서울특별시,경기,나홀로 여행,2,0
a005365,41,2,30,6,1.0,4,3.0,4,7.0,3,10,2,3,3,3,4,3,3,6,경기도,서울,나홀로 여행,2,0
a007205,41,2,20,7,1.0,4,12.0,1,10.0,3,8,4,1,1,2,2,6,7,7,경기도,서울,나홀로 여행,2,0
a004281,41,1,40,6,1.0,3,3.0,5,5.0,2,1,6,4,2,6,6,3,2,2,경기도,서울,나홀로 여행,7,0
a002873,41,2,30,4,1.0,4,12.0,2,7.0,2,2,1,4,4,3,1,3,4,5,경기도,서울,나홀로 여행,6,0
a002866,11,2,40,6,1.0,1,3.0,5,7.0,3,5,5,5,3,5,5,5,3,5,서울특별시,경기,나홀로 여행,1,0
a006711,11,2,60,7,2.0,2,3.0,5,9.0,2,15,5,4,6,4,6,5,6,5,서울특별시,경기,나홀로 여행,1,0
a000538,28,2,30,7,1.0,3,2.0,2,4.0,2,2,4,4,3,4,4,3,5,6,인천광역시,서울,2인 여행(가족 외),1,1
a007365,41,2,40,6,2.0,5,2.0,6,10.0,3,4,1,1,1,1,1,7,7,1,경기도,경기,자녀 동반 여행,3,2
a010340,41,2,20,6,1.0,1,2.0,6,7.0,3,3,2,1,2,4,6,4,5,7,경기도,서울,나홀로 여행,2,0
a014308,11,1,40,7,2.0,4,4.0,8,8.0,1,1,4,7,1,1,1,1,1,7,서울특별시,경기,자녀 동반 여행,2,3
a000322,27,2,30,6,1.0,3,3.0,4,6.0,3,3,4,1,4,4,3,4,1,7,대구광역시,경기,나홀로 여행,10,1
a002961,11,2,20,6,1.0,1,3.0,3,7.0,4,2,4,3,2,3,4,4,4,5,서울특별시,경기,3인 이상 여행(가족 외),3,4
a004000,41,2,30,6,2.0,7,2.0,4,7.0,3,6,2,6,4,2,6,6,3,6,경기도,경기,자녀 동반 여행,3,3
a006449,11,2,30,6,2.0,2,1.0,6,11.0,3,4,3,2,1,1,4,4,3,4,서울특별시,인천,2인 가족 여행,1,1
a005606,41,2,30,7,2.0,3,2.0,5,7.0,2,2,2,2,5,1,2,3,3,7,경기도,경기,자녀 동반 여행,9,2
a005674,11,1,30,6,1.0,2,2.0,2,4.0,2,1,1,1,1,4,7,1,1,1,서울특별시,경기,2인 여행(가족 외),1,1
a000766,41,1,30,6,1.0,1,3.0,6,7.0,3,3,2,2,2,3,3,5,1,5,경기도,경기,2인 여행(가족 외),3,1
a005221,30,1,20,6,1.0,1,12.0,2,7.0,2,1,2,2,2,4,3,2,2,2,대전광역시,경기,나홀로 여행,2,0
a014996,41,2,20,6,1.0,1,12.0,1,7.0,3,3,3,2,3,5,2,6,2,6,경상남도,경기,2인 여행(가족 외),2,1
a007102,45,2,40,7,2.0,4,3.0,4,4.0,3,1,1,1,1,2,1,1,1,7,전라북도,서울,나홀로 여행,7,0
a003090,41,2,20,4,1.0,4,12.0,1,6.0,3,2,3,2,2,4,4,5,6,5,경기도,서울,2인 여행(가족 외),1,1
a012019,28,1,20,6,1.0,4,7.0,4,12.0,2,1,3,2,2,3,5,3,2,5,인천광역시,서울,2인 여행(가족 외),1,1
a006542,28,1,40,6,2.0,4,2.0,6,10.0,3,4,3,3,3,1,3,2,4,6,인천광역시,경기,자녀 동반 여행,3,3
a000939,11,1,20,6,1.0,2,정보없음,1,10.0,3,2,3,2,1,5,3,6,3,5,서울특별시,경기,2인 여행(가족 외),3,1
a003980,31,2,20,4,1.0,3,9.0,4,12.0,2,3,1,1,1,6,7,1,1,4,울산광역시,서울,2인 여행(가족 외),2,1
a017949,11,1,30,6,1.0,1,5.0,5,7.0,3,3,4,3,3,4,4,3,3,4,서울특별시,경기,2인 여행(가족 외),1,1
a002051,41,1,30,6,2.0,3,3.0,6,11.0,3,4,2,1,1,3,4,2,2,3,경기도,인천,자녀 동반 여행,1,2
a004819,41,2,30,5,1.0,5,2.0,4,11.0,3,10,2,7,2,6,1,1,7,1,경기도,경기,나홀로 여행,1,0
a007753,28,2,20,5,1.0,4,7.0,3,12.0,2,2,1,2,2,6,7,5,6,7,인천광역시,서울,나홀로 여행,1,0
a001280,11,1,30,8,1.0,1,2.0,4,7.0,2,3,1,1,1,3,2,4,2,6,서울특별시,경기,3인 이상 여행(가족 외),1,4
a009619,11,1,20,6,1.0,4,2.0,4,7.0,2,1,3,2,3,3,5,4,6,4,서울특별시,경기,2인 여행(가족 외),2,1
a003906,11,2,50,4,2.0,3,11.0,1,5.0,3,5,4,4,3,2,4,3,6,4,서울특별시,경기,나홀로 여행,6,3
a010134,26,1,20,6,1.0,2,12.0,2,4.0,3,4,3,5,5,2,2,5,5,2,부산광역시,경기,나홀로 여행,2,0
a017864,41,1,20,6,1.0,4,12.0,1,12.0,2,2,7,4,6,3,5,3,4,4,경기도,서울,나홀로 여행,1,0
a006239,41,2,40,6,2.0,5,2.0,6,10.0,2,1,7,7,1,7,7,7,7,7,경기도,서울,자녀 동반 여행,5,4
a005360,41,2,20,4,2.0,2,3.0,4,7.0,2,1,3,5,2,1,3,5,5,5,경기도,경기,2인 가족 여행,1,1
a004184,41,1,20,5,1.0,1,2.0,5,7.0,2,1,6,1,1,5,4,4,5,2,경기도,경기,2인 여행(가족 외),7,1
a018224,41,2,20,6,1.0,1,2.0,5,7.0,3,10,3,4,2,5,2,5,5,5,경기도,경기,2인 여행(가족 외),2,1
a005768,11,1,20,5,1.0,4,9.0,4,9.0,2,2,4,2,2,5,4,2,2,5,서울특별시,경기,2인 여행(가족 외),3,1
a002408,11,2,40,6,2.0,4,11.0,1,9.0,2,1,3,4,3,3,4,3,3,4,서울특별시,경기,자녀 동반 여행,1,3
a005537,11,1,30,7,2.0,4,2.0,4,6.0,3,2,6,2,2,2,4,4,6,2,서울특별시,경기,자녀 동반 여행,3,3
a007940,41,2,20,6,1.0,1,3.0,5,7.0,2,1,2,2,2,3,4,3,3,3,경기도,서울,2인 여행(가족 외),1,1
a006438,41,2,30,4,1.0,2,13.0,5,7.0,2,2,1,4,1,1,1,4,7,7,경기도,서울,나홀로 여행,10,0
a004717,41,1,20,6,1.0,1,12.0,2,7.0,3,4,5,5,2,5,2,3,7,1,경기도,서울,나홀로 여행,8,0
a002735,11,2,30,6,1.0,2,3.0,4,4.0,2,1,1,7,1,4,7,1,7,1,서울특별시,인천,2인 여행(가족 외),3,1
a006348,45,2,20,7,1.0,4,13.0,4,8.0,2,1,3,6,2,3,2,5,2,3,전라북도,서울,2인 여행(가족 외),1,1
a002543,31,2,30,6,2.0,3,13.0,2,7.0,2,3,4,1,3,2,2,4,4,7,울산광역시,서울,자녀 동반 여행,3,2
a002719,11,2,30,6,1.0,2,3.0,4,6.0,2,1,2,2,2,2,4,5,2,6,서울특별시,경기,2인 여행(가족 외),9,1
a002874,41,2,20,5,1.0,1,3.0,5,7.0,2,1,4,5,3,7,5,6,7,3,경기도,서울,나홀로 여행,2,0
a004739,28,1,30,4,1.0,3,9.0,3,6.0,2,1,1,4,1,7,5,5,1,7,인천광역시,경기,2인 여행(가족 외),3,1
a006423,11,1,40,6,1.0,4,2.0,1,3.0,3,3,5,5,4,3,2,3,4,4,서울특별시,경기,나홀로 여행,3,1
a009817,41,1,60,6,2.0,2,1.0,5,5.0,3,6,4,4,4,4,4,4,4,4,경기도,서울,2인 가족 여행,2,1
a006046,11,2,50,5,2.0,1,5.0,2,7.0,2,1,3,3,4,3,3,4,5,4,서울특별시,경기,나홀로 여행,2,0
