TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,PAYMENT_NUM,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,LODGING_TYPE_NM,RSVT_YN_ENC,LODGING_TYPE_CD_ENC,PAYMENT_MTHD_SE_ENC
a_a001060,행복한흙집,0,3,Y,2,정보없음,경기 양평군 서종면 삼태봉길 57,경기 양평군 서종면 명달리 67,,5.0,150000,콘도미니엄,1,2,4
a_a001930,호텔M스토리,0,1,Y,2,정보없음,경기 수원시 팔달구 효원로291번길 22,경기 수원시 팔달구 인계동 1123-7,2022-09-11 00:00:00,1.0,70000,호텔,1,0,0
a_a002814,벨라스위트호텔,2,1,Y,2,벨라스위트 호텔,경기 수원시 팔달구 권광로180번길 18-15,경기 수원시 팔달구 인계동 1123-21,2022-10-01 00:00:00,1.0,99000,호텔,1,0,0
a_a002011,폴바셋코리아나호텔점,10,1,,2,폴바셋코리아나호텔점,정보없음,정보없음,2022-09-24 00:00:00,1.0,8000,호텔,-1,0,0
a_a003078,호텔그레이스리 서울,0,1,Y,4,정보없음,서울 중구 세종대로12길 12,서울 중구 남대문로4가 17-19,,1.0,366372,호텔,1,0,0
a_a008604,여우가달을사랑할때,2,5,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-13 15:12:00,1.0,107240,유스호스텔,1,4,0
a_a003082,달맞이광장,0,5,N,1,정보없음,정보없음,정보없음,2022-09-24 00:00:00,,0,유스호스텔,0,4,-1
a_a002097,폴로관광호텔,0,1,Y,2,정보없음,인천 남동구 앵고개로934번길 30,인천 남동구 논현동 677-3,2022-09-23 00:00:00,1.0,80000,호텔,1,0,0
a_a001160,오라카이 송도파크호텔,0,1,Y,1,정보없음,인천 연수구 테크노파크로 151,인천 연수구 송도동 93-1,2022-08-23 00:00:00,1.0,180000,호텔,1,0,0
a_a000910,소노휴 양평,1,4,Y,4,대명리조트,서울 송파구 법원로 135,서울 송파구 문정동 641-3,2022-08-26 11:37:00,1.0,125000,모텔/여관,1,3,0
a_a003192,비즈,1,2,Y,1,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-09-25 22:32:00,1.0,10900,펜션,1,1,0
a_a002671,호텔야자 구리점,10,1,,2,호텔야자 구리점,경기 구리시 안골로63번길 5 2~7층,정보없음,2022-10-08 00:00:00,1.0,50000,호텔,-1,0,0
a_a001817,호텔투헤븐,1,1,Y,2,엔에이치엔한국사이버결제 주식회사,서울 구로구 디지털로26길 72,서울 구로구 구로동 222-22,2022-09-15 13:10:00,1.0,18000,호텔,1,0,0
a_a003429,몬드리안 서울 이태원,0,1,Y,3,정보없음,서울 용산구 장문로 23,서울 용산구 이태원동 22-76,2022-09-28 00:00:00,1.0,176043,호텔,1,0,0
a_a003274,호텔아망,0,1,Y,2,정보없음,경기 고양시 덕양구 원당로 117,경기 고양시 덕양구 주교동 568-5,2022-09-30 00:00:00,1.0,70000,호텔,1,0,0
a_a000502,연곡해변 솔향기캠핑장,1,5,Y,2,연곡해변솔향기캠핑장,강원 강릉시 연곡면 해안로 1282,정보없음,2022-07-21 10:02:00,1.0,54000,유스호스텔,1,4,0
a_a013874,켄싱턴리조트 가평,0,4,Y,5,정보없음,경기 가평군 상면 청군로 430,경기 가평군 상면 덕현리 402-10,,3.0,180000,모텔/여관,1,3,2
a_a005828,골드캐슬펜션,1,11,Y,3,에어비앤비,정보없음,정보없음,2022-09-26 09:58:00,1.0,174900,리조트,1,10,0
a_a006653,브라운도트호텔 종로점,0,1,Y,1,정보없음,서울 종로구 수표로22길 5,서울 종로구 낙원동 169-1,2022-10-08 00:00:00,1.0,100000,호텔,1,0,0
a_a003981,지브로S 게스트하우스,1,7,Y,1,지브로에스,서울 마포구 와우산로10길 14,서울 마포구 상수동 143-13,2022-10-03 10:31:00,,0,전통숙소,1,6,-1
a_a002784,한탄강관광지오토캠핑장,0,5,Y,4,정보없음,선사로76,정보없음,2022-09-23 00:00:00,5.0,88000,유스호스텔,1,4,4
a_a003430,빌라라온,1,3,Y,2,가평 빌라리온 - 102,경기 가평군 상면 수목원로 359,정보없음,2022-09-20 00:00:00,3.0,390000,콘도미니엄,1,2,2
a_a000051,에스호텔,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-08-03 16:04:00,1.0,95000,호텔,1,0,0
a_a004420,하늘숲글램핑파크,1,5,Y,2,(주)하비비커뮤니케이션,정보없음,정보없음,2022-10-08 00:00:00,1.0,158000,유스호스텔,1,4,0
a_a014954,이비스 스타일 앰배서더 서울 용산,2,1,Y,2,이비스 스타일 앰배서더 서울 용산,서울 용산구 청파로20길 95,서울 용산구 한강로3가 40-969,2022-10-29 00:00:00,1.0,215600,호텔,1,0,0
a_a004036,대부도펜션타운,1,3,Y,5,(주)대부도펜션타운,경기 안산시 단원구 참살이2길 12,경기 안산시 단원구 선감동 686-2,2022-09-21 11:25:00,3.0,250000,콘도미니엄,1,2,2
a_a003704,준게스트하우스,0,7,Y,4,정보없음,서울 마포구 와우산로29나길 24-3,서울 마포구 서교동 335-36,2022-10-08 00:00:00,1.0,90000,전통숙소,1,6,0
a_a004756,잠실 HL HOTEL,10,1,,2,잠실 HL HOTEL,서울 송파구 오금로11길 23-12,서울 송파구 방이동 38-2,2022-10-25 18:52:00,1.0,90000,호텔,-1,0,0
a_a000795,파레스모텔,0,2,Y,2,정보없음,서울 성동구 왕십리로20길 15,서울 성동구 도선동 77,2022-08-20 00:00:00,1.0,45000,펜션,1,1,0
c_c004673,홍성군 서부면,0,11,Y,2,정보없음,홍성군 서부면,정보없음,2022-10-15 00:00:00,5.0,60000,리조트,1,10,4
a_a000593,풀문호텔,1,1,Y,2,(주)야놀자,정보없음,정보없음,2022-08-19 10:00:00,1.0,40410,호텔,1,0,0
a_a001543,라까사호텔 광명,1,1,Y,1,라까사호텔광명,경기 광명시 일직로12번길 22,경기 광명시 일직동 508-3,2022-09-02 15:00:00,1.0,108000,호텔,1,0,0
a_a008299,리버하임,1,3,Y,11,가평리버하임,경기 가평군 청평면 북한강로 1706-118,경기 가평군 청평면 삼회리 366-5,2022-10-18 10:30:00,3.0,470000,콘도미니엄,1,2,2
a_a000892,레스트호텔,0,1,Y,2,정보없음,경기 김포시 태장로795번길 151,경기 김포시 장기동 2011-5,,1.0,95482,호텔,1,0,0
c_c002139,호텔 U5,1,1,Y,1,나이스정보통신㈜,서울 중구 동호로 369,정보없음,2022-09-17 15:00:00,1.0,120162,호텔,1,0,0
a_a001546,곤지암리조트,0,4,Y,2,정보없음,경기 광주시 도척면 도척윗로 278,경기 광주시 도척면 도웅리 533,2022-09-04 00:00:00,4.0,70000,모텔/여관,1,3,3
a_a003003,IMT모텔,0,2,N,2,정보없음,서울 종로구 수표로18가길 8,서울 종로구 관수동 140,2022-09-24 00:00:00,2.0,100000,펜션,0,1,1
a_a003977,그랜드팰리스 호텔 인천,0,1,Y,4,정보없음,정보없음,정보없음,2022-10-01 00:00:00,1.0,110000,호텔,1,0,0
a_a000461,미니호텔굿드림,0,1,Y,2,정보없음,경북 경주시 금성로247번길 22,경북 경주시 노서동 162-28,2022-08-28 00:00:00,1.0,90000,호텔,1,0,0
a_a003068,신라스테이 천안,1,1,Y,1,(주)위드이노베이션,경기 성남시 분당구 불정로 6,경기 성남시 분당구 정자동 178-1,2022-09-21 17:55:00,1.0,75573,호텔,1,0,0
a_a003938,체스호텔 인덕원역점,0,1,Y,2,정보없음,경기 안양시 동안구 인덕원로30번길 73,경기 안양시 동안구 관양동 1503-7,2022-09-30 00:00:00,1.0,70000,호텔,1,0,0
a_a003715,에이원호텔,0,1,Y,1,정보없음,경기 남양주시 다산지금로36번길 21-6,경기 남양주시 다산동 6205-1,2022-10-04 00:00:00,1.0,75000,호텔,1,0,0
a_a002780,이비스 스타일 앰배서더 서울 용산,0,1,N,1,정보없음,서울 용산구 청파로20길 95,서울 용산구 한강로3가 40-969,2022-10-02 00:00:00,3.0,132000,호텔,0,0,2
a_a001412,소테츠호텔즈 더스프라지르 서울명동,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-08-29 12:59:00,1.0,106000,호텔,1,0,0
a_a002613,트레블로지 명동을지로점,1,1,Y,2,트레블로지 명동 을지로 호텔,서울 중구 수표로 61,정보없음,2022-10-01 00:00:00,1.0,120833,호텔,1,0,0
a_a003774,준게스트하우스,0,7,Y,1,정보없음,서울 마포구 와우산로29나길 24-3,서울 마포구 서교동 335-36,,1.0,280000,전통숙소,1,6,0
a_a001283,나인트리프리미어호텔 서울판교,1,1,Y,1,나인트리 프리미어 호텔 서울판교,경기 성남시 수정구 창업로 18,정보없음,2022-08-15 21:30:00,1.0,90000,호텔,1,0,0
a_a000172,파인시티호텔,0,1,Y,1,정보없음,강원 강릉시 옥천로62번길 13,강원 강릉시 옥천동 211,2022-08-10 00:00:00,4.0,130000,호텔,1,0,3
a_a003693,스파레이,1,11,N,1,(주)스파레이,서울 서초구 강남대로107길 5,서울 서초구 잠원동 8-22,2022-10-08 23:04:00,1.0,16000,리조트,0,10,0
a_a000658,더플라자,1,1,Y,2,한화호텔앤드리조트(주),서울 영등포구 63로 50,서울 영등포구 여의도동 60,2022-09-03 15:51:00,1.0,295361,호텔,1,0,0
a_a000662,조선팰리스 서울강남,0,1,N,2,정보없음,서울 강남구 테헤란로 231,서울 강남구 역삼동 676,2022-08-19 00:00:00,4.0,100000,호텔,0,0,3
a_a001123,송심팬션,1,3,Y,6,농협주식회사대부도펜,정보없음,정보없음,2022-07-06 10:07:00,3.0,455000,콘도미니엄,1,2,2
a_a001927,레스케이프호텔,0,1,Y,1,정보없음,서울 중구 퇴계로 67,서울 중구 회현동1가 210,2022-09-19 00:00:00,1.0,200000,호텔,1,0,0
a_a001950,봄키즈가족스파펜션,1,3,Y,3,가평 봄 키즈 가족 스파 펜션,경기 가평군 북면 가화로 1339,경기 가평군 북면 제령리 569-1,2022-09-07 05:34:00,1.0,191040,콘도미니엄,1,2,0
a_a002782,HL호텔,0,1,Y,2,정보없음,서울 송파구 오금로11길 23-12,서울 송파구 방이동 38-2,2022-10-01 00:00:00,1.0,55000,호텔,1,0,0
a_a002480,에이큐브호텔,0,1,Y,4,정보없음,서울 중구 동호로35길 5,서울 중구 을지로5가 274-1,2022-10-01 00:00:00,1.0,147500,호텔,1,0,0
a_a004152,마리호텔,1,1,Y,2,남양주마리호텔,경기 남양주시 와부읍 수레로 684,경기 남양주시 와부읍 월문리 115-7,2022-10-01 20:42:00,1.0,60000,호텔,1,0,0
a_a004261,힐튼가든인 서울강남점,1,1,Y,4,힐튼 가든 인 서울 강남,서울 서초구 강남대로 253,서울 서초구 서초동 1362-26,2022-08-30 00:00:00,1.0,722700,호텔,1,0,0
a_a003114,코트야드 바이메리어트 서울 판교,1,1,Y,2,트립닷컴,경기 성남시 분당구 판교역로192번길 12,경기 성남시 분당구 삼평동 664,2022-09-24 15:00:00,1.0,211640,호텔,1,0,0
a_a002830,월미도해월관광호텔,0,1,Y,3,정보없음,인천 중구 월미로260번길 8,인천 중구 북성동1가 98-366,2022-09-24 00:00:00,1.0,120000,호텔,1,0,0
a_a010416,H호스텔,1,7,Y,1,㈜이베이코리아,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,2022-10-22 00:00:00,1.0,68400,전통숙소,1,6,0
a_a001281,밀리토피아호텔,1,1,Y,4,밀리토피아호텔,경기 성남시 수정구 위례대로 83,경기 성남시 수정구 창곡동 566,2022-09-03 14:38:00,1.0,132000,호텔,1,0,0
a_a008440,노보텔앰배서더 서울용산,2,1,Y,2,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-09-26 00:00:00,3.0,264550,호텔,1,0,2
a_a002618,쉬자파크 치유의집,0,9,Y,3,정보없음,경기 양평군 양평읍 쉬자파크길 223,경기 양평군 양평읍 백안리 산 68-7,2022-10-01 00:00:00,1.0,110000,기타,1,8,0
a_a001263,포포인츠 바이쉐라톤 서울구로,1,1,Y,2,와이씨앤티(주),서울 구로구 디지털로32길 72,서울 구로구 구로동 1128-1,2022-08-28 18:00:00,1.0,114950,호텔,1,0,0
a_a014142,대호모텔,0,2,Y,2,정보없음,서울 금천구 가산로3길 10,서울 금천구 독산동 297-12,,1.0,150000,펜션,1,1,0
a_a000376,케이월드호텔 종로,1,1,N,1,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-08-21 14:03:00,1.0,27000,호텔,0,0,0
a_a012133,풀빌라 림,0,3,Y,2,정보없음,경기 양평군 서종면 도장계곡길 27,경기 양평군 서종면 도장리 95-14,2022-10-26 00:00:00,1.0,199100,콘도미니엄,1,2,0
a_a000454,그랜드인터컨티넨탈 서울파르나스,0,1,Y,4,정보없음,서울 강남구 테헤란로 521,서울 강남구 삼성동 159-8,,4.0,665000,호텔,1,0,3
a_a000809,이비스앰배서더호텔 인사동,0,1,Y,1,정보없음,서울 종로구 삼일대로30길 31,정보없음,2022-09-02 00:00:00,1.0,201700,호텔,1,0,0
a_a004398,골드펫리조트,1,4,Y,5,기흥관광개발(주),경기 용인시 기흥구 기흥단지로 406,정보없음,2022-10-08 00:00:00,1.0,90000,모텔/여관,1,3,0
a_a002138,루미아호텔,0,1,Y,2,정보없음,서울 종로구 난계로29길 19-11,서울 종로구 숭인동 1405,2022-09-23 00:00:00,1.0,35000,호텔,1,0,0
a_a000588,더리프 사당,1,1,Y,4,더리프서울사당,정보없음,정보없음,2022-08-03 00:00:00,1.0,370000,호텔,1,0,0
a_a000545,67빌리지,3,5,Y,2,67빌리지,경기 가평군 북면 가화로 2159-59,정보없음,2022-08-28 10:49:00,1.0,20000,유스호스텔,1,4,0
a_a008086,알멕스랜드,1,5,Y,3,알멕스랜드,경기 연천군 왕징면 왕산로218번길 61,경기 연천군 왕징면 무등리 183-1,2022-10-28 00:00:00,1.0,80000,유스호스텔,1,4,0
a_a008579,미몽펜션,0,3,Y,2,정보없음,강원 춘천시 남산면 강촌로 172,강원 춘천시 남산면 방곡리 418-7,2022-10-22 00:00:00,5.0,280000,콘도미니엄,1,2,4
a_a003597,휴모텔,1,2,Y,2,(주)야놀자,경기 성남시 분당구 판교역로 152,경기 성남시 분당구 백현동 537,2022-10-05 00:09:00,1.0,47000,펜션,1,1,0
a_a000793,선릉역롯데골드로즈,1,11,Y,1,AIRBNB,정보없음,정보없음,2022-08-02 12:39:00,1.0,283047,리조트,1,10,0
a_a003274,호텔로젠하임,0,1,Y,2,정보없음,경기 고양시 일산동구 장백로 36,경기 고양시 일산동구 백석동 1306-2,2022-09-30 00:00:00,1.0,60000,호텔,1,0,0
a_a000493,오리엔스호텔앤레지던스,0,1,Y,1,정보없음,서울 중구 삼일대로2길 50,서울 중구 예장동 2-19,2022-08-26 00:00:00,1.0,265650,호텔,1,0,0
a_a003212,아리랑힐호텔 동대문,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-23 00:15:00,1.0,65000,호텔,1,0,0
a_a001240,JW 메리어트 호텔 서울,1,1,Y,2,JW 메리어트 서울,서울 서초구 신반포로 176,정보없음,2022-08-22 00:00:00,1.0,354470,호텔,1,0,0
a_a011803,클럽케이서울,1,11,N,1,(주)에스에이엠프라퍼티 선릉지점,서울 강남구 선릉로 524,서울 강남구 삼성동 140-3,2022-10-27 22:52:00,3.0,17000,리조트,0,10,2
a_a005503,호텔라엠,1,1,Y,2,나이스정보통신㈜,정보없음,정보없음,2022-10-06 00:00:00,1.0,110000,호텔,1,0,0
a_a001280,수목원프로방스 캠핑장,1,5,Y,5,수목원프로방스,경기 포천시 신북면 탑신로 1066,정보없음,2022-08-03 19:19:00,3.0,100000,유스호스텔,1,4,2
a_a000011,오블라디풀빌라,0,3,Y,6,정보없음,경기 파주시 문산읍 문현말길 113-2,경기 파주시 문산읍 내포리 391-1,2022-08-06 00:00:00,1.0,900000,콘도미니엄,1,2,0
a_a008110,한화리조트 용인베잔송,1,4,Y,4,한화리조트,경기 용인시 처인구 남사읍 봉무로153번길 79,정보없음,2022-10-26 00:00:00,1.0,62000,모텔/여관,1,3,0
a_a000051,에스호텔,2,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-08-03 16:01:00,1.0,70000,호텔,1,0,0
a_a014727,야코리아호스텔 강남점,1,7,Y,1,야코리아호스텔,서울 강남구 테헤란로43길 19,서울 강남구 역삼동 700-31,2022-10-26 19:50:00,1.0,35000,전통숙소,1,6,0
a_a008543,더파크엠,1,11,N,1,더파크엠,서울 영등포구 선유동1로 50,서울 영등포구 당산동3가 558-3,2022-10-22 00:00:00,1.0,16000,리조트,0,10,0
a_a002398,호텔아띠,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-15 20:49:00,1.0,47000,호텔,1,0,0
a_a001600,국립공원공단 북한산생태탐방원,1,11,Y,3,북한산생태탐방원,서울 마포구 마포대로 217,서울 마포구 아현동 686,2022-08-20 23:34:00,1.0,80380,리조트,1,10,0
a_a003367,호텔스위티안,0,1,Y,1,정보없음,경기 가평군 설악면 자잠로 229,경기 가평군 설악면 사룡리 595-3,2022-10-16 00:00:00,5.0,320000,호텔,1,0,4
a_a002303,더벙커,0,3,Y,2,정보없음,경기 양평군 강하면 강하2로 401,경기 양평군 강하면 성덕리 283-31,2022-09-18 00:00:00,,0,콘도미니엄,1,2,-1
a_a001937,DW스테이,1,11,Y,3,AIRBNB,정보없음,정보없음,2022-09-04 00:00:00,1.0,142366,리조트,1,10,0
a_a000741,JW메리어트동대문스퀘어서울,1,1,Y,2,(주)동승 JW메리어트 동대문 스퀘어 서울,서울 종로구 종로 266,서울 종로구 종로6가 289-3,2022-09-01 14:33:00,1.0,830665,호텔,1,0,0
a_a003984,밀리오레호텔 명동,1,1,Y,2,(주)위드이노베이션,정보없음,정보없음,2022-09-30 00:00:00,1.0,150210,호텔,1,0,0
a_a000817,렉시호텔,1,1,Y,1,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-08-30 00:00:00,3.0,45000,호텔,1,0,2
a_a009956,호텔그라모스,0,1,Y,2,정보없음,서울 강남구 테헤란로33길 6-5,정보없음,2022-10-22 00:00:00,1.0,150000,호텔,1,0,0
a_a003825,소노휴 양평,1,4,Y,3,소노문양평,경기 양평군 개군면 신내길7번길 55,정보없음,2022-10-03 00:00:00,1.0,90000,모텔/여관,1,3,0
a_a001540,하늘도화지펜션,0,3,Y,4,정보없음,경기 포천시 이동면 화동로 2274,경기 포천시 이동면 도평리 327,2022-09-03 00:00:00,1.0,165000,콘도미니엄,1,2,0
a_a000655,뉴서울호텔,1,1,Y,3,(주)케이지이니시스,서울 중구 통일로 92,서울 중구 순화동 1-170,2022-08-05 17:17:00,1.0,179828,호텔,1,0,0
a_a010333,동두천자연휴양림,1,9,Y,4,동두천자연휴양림,경기 동두천시 탑동가산로 1,정보없음,2022-10-19 00:00:00,1.0,90000,기타,1,8,0
a_a001934,을왕리해수욕장 (삼양민박),0,8,Y,4,정보없음,정보없음,정보없음,2022-09-10 00:00:00,5.0,60000,민박,1,7,4
a_a003014,룰루랄라캠핑장,0,5,Y,4,정보없음,경기 용인시 처인구 동부로729번길 97,경기 용인시 처인구 해곡동 230,2022-09-23 00:00:00,5.0,110000,유스호스텔,1,4,4
a_a014274,소노휴 양평,1,1,Y,1,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-10-25 05:02:00,1.0,93000,호텔,1,0,0
a_a000184,코트야드 바이메리어트 서울 판교,2,1,Y,4,판교테크노밸리호텔,경기 성남시 분당구 판교역로192번길 12,경기 성남시 분당구 삼평동 664,2022-08-07 13:35:00,1.0,77000,호텔,1,0,0
a_a003735,호텔더디자이너스 인천점,1,1,Y,2,호텔더디자이너스인천,인천 남동구 남동대로765번길 8,인천 남동구 구월동 1144-8,2022-09-27 14:10:00,,0,호텔,1,0,-1
a_a003329,애플밸리펜션,0,3,Y,3,정보없음,경기 가평군 상면 수목원로 262-39,경기 가평군 상면 행현리 556,2022-10-03 00:00:00,1.0,159000,콘도미니엄,1,2,0
a_a001192,이비스 스타일 앰배서더 서울 용산,1,1,Y,2,주식회사 카카오페이,경기 성남시 분당구 판교역로 152,경기 성남시 분당구 백현동 537,2022-08-27 00:00:00,1.0,185328,호텔,1,0,0
a_a004539,태리힐펜션,1,3,Y,5,가평 테리힐펜션,경기 가평군 조종면 운악청계로490번길 29-27,경기 가평군 조종면 운악리 355-18,2022-10-01 15:00:00,3.0,159000,콘도미니엄,1,2,2
a_a003349,L7 강남,0,1,Y,1,정보없음,서울 강남구 테헤란로 415,서울 강남구 삼성동 142-42,,2.0,437550,호텔,1,0,1
a_a000744,동물카라반펜션,1,3,Y,2,가평 동물카라반&펜션,경기 가평군 상면 임초밤안골로 313,경기 가평군 상면 임초리 625,2022-08-15 11:46:00,1.0,114000,콘도미니엄,1,2,0
a_a002212,그랜드하얏트서울,1,1,Y,1,SEOULMIRAMARCORP.(HYATT),서울 용산구 소월로 322,정보없음,2022-09-09 16:34:00,3.0,418660,호텔,1,0,2
a_a014792,롯데몰 김포공항점,0,11,N,1,정보없음,서울 강서구 하늘길 지하 77,서울 강서구 방화동 886,2022-11-04 00:00:00,,0,리조트,0,10,-1
c_c004837,앨리스호텔,0,1,Y,2,정보없음,경기 수원시 팔달구 인계로94번길 39-10,경기 수원시 팔달구 인계동 1024-1,2022-10-07 00:00:00,1.0,70000,호텔,1,0,0
a_a003605,파인트리글램핑&캠핑장,0,5,Y,2,정보없음,경기 포천시 이동면 화동로 1925-63,경기 포천시 이동면 연곡리 932,2022-10-29 00:00:00,1.0,175000,유스호스텔,1,4,0
b_b002933,가평힐링레저 글램핑&캠핑,1,5,Y,4,가평 남이섬힐링레저펜션글램핑,정보없음,정보없음,2022-08-06 00:00:00,1.0,89000,유스호스텔,1,4,0
a_a003144,서울시 송파구 백제고분로,1,11,Y,2,에어비앤비,정보없음,정보없음,2022-10-21 21:09:00,1.0,103977,리조트,1,10,0
a_a010149,e편한세상신곡포레스타뷰아파트,0,10,N,1,정보없음,경기 의정부시 금신로 276,경기 의정부시 신곡동 817,,,0,게스트하우스,0,9,-1
a_a002740,소피텔 앰배서더 서울,1,1,Y,3,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-08-31 00:00:00,1.0,248946,호텔,1,0,0
a_a002056,국립유명산자연휴양림,0,9,Y,3,정보없음,경기 가평군 설악면 유명산길 79-53,경기 가평군 설악면 가일리 산 35,2022-09-09 00:00:00,1.0,16500,기타,1,8,0
a_a008083,모나코펜션,0,3,Y,2,정보없음,경기 가평군 상면 임초밤안골로 252,경기 가평군 상면 행현리 591-2,2022-10-22 00:00:00,5.0,230000,콘도미니엄,1,2,4
a_a001595,153은하캠프,0,5,Y,2,정보없음,정보없음,경기 가평군 가평읍 읍내리 967-18,2022-09-03 00:00:00,1.0,30000,유스호스텔,1,4,0
a_a002366,새연카라반리조트 가평현리1호점,0,4,Y,4,정보없음,경기 가평군 조종면 운악청계로333번길 86,경기 가평군 조종면 신상리 475-3,2022-09-18 00:00:00,5.0,133040,모텔/여관,1,3,4
a_a002104,페어필드 바이메리어트 서울,1,1,Y,1,페어필드바이메리어트서울,서울 영등포구 경인로 870,서울 영등포구 영등포동1가 143-3,2022-09-14 23:14:00,1.0,61741,호텔,1,0,0
a_a009661,시그니엘 서울,1,1,Y,3,SIGNIEL,정보없음,정보없음,2022-10-22 00:00:00,1.0,321000,호텔,1,0,0
a_a001838,수원 No.25-화성행궁점,1,2,Y,2,수원 No.25-화성행궁점,경기 수원시 팔달구 정조로810번길 20,경기 수원시 팔달구 남수동 132-3,2022-09-04 12:08:00,1.0,45000,펜션,1,1,0
a_a004359,밀레니엄호텔,3,1,Y,2,일산 밀레니엄,경기 고양시 일산서구 주화로 190,경기 고양시 일산서구 대화동 2223-1,2022-09-26 10:00:00,1.0,80000,호텔,1,0,0
a_a003919,라마다앙코르바이윈덤 김포한강호텔,1,1,Y,2,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-10-05 10:18:00,1.0,105200,호텔,1,0,0
a_a005442,파크뷰테라스호텔,0,1,Y,2,정보없음,정보없음,경기 파주시 야당동 1079-1,2022-10-02 00:00:00,1.0,85000,호텔,1,0,0
a_a012495,넘버25,0,2,Y,2,정보없음,서울 금천구 가산로 32,서울 금천구 독산동 162-19,2022-10-29 00:00:00,1.0,90000,펜션,1,1,0
a_a003653,더모스트펜션,0,3,Y,2,정보없음,경기 가평군 상면 수목원로 300-99,경기 가평군 상면 행현리 691-9,2022-10-09 00:00:00,5.0,259000,콘도미니엄,1,2,4
a_a000110,에이든 바이 베스트웨스턴 청담,1,1,Y,1,(주)위드이노베이션,서울 강남구 봉은사로 479,정보없음,2022-07-18 19:38:00,1.0,88500,호텔,1,0,0
a_a002504,오브레펜션,1,3,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2022-09-25 15:00:00,1.0,115200,콘도미니엄,1,2,0
a_a004029,서울숲스테이,0,7,Y,1,정보없음,서울 성동구 왕십리로 108-1,서울 성동구 성수동1가 656-1066,2022-10-15 00:00:00,1.0,18000,전통숙소,1,6,0
a_a004811,화이트아일랜드펜션,0,3,Y,8,정보없음,경기 안산시 단원구 연목이길 96,경기 안산시 단원구 대부북동 1865-96,2022-10-29 00:00:00,5.0,340000,콘도미니엄,1,2,4
a_a005193,호텔클로버,1,1,Y,2,호텔클로버,경기 안산시 상록구 양지편로 22,경기 안산시 상록구 이동 715-6,2022-10-03 14:00:00,1.0,62179,호텔,1,0,0
a_a013850,스파렉스 불가마사우나,0,11,N,2,정보없음,경기 수원시 영통구 영통로 103,경기 수원시 영통구 망포동 570-5,2022-10-29 00:00:00,3.0,18000,리조트,0,10,2
a_a004092,어반부띠크호텔,0,1,Y,2,정보없음,경기 안양시 동안구 흥안대로 497,경기 안양시 동안구 관양동 1504-6,2022-10-02 00:00:00,1.0,80000,호텔,1,0,0
a_a009770,홀리데이인인천송도,0,1,Y,2,정보없음,인천 연수구 인천타워대로 251,인천 연수구 송도동 33-1,2022-10-29 00:00:00,1.0,590000,호텔,1,0,0
a_a000080,현대썬앤빌오피스텔,0,10,Y,2,정보없음,경기 고양시 덕양구 삼송로 210,경기 고양시 덕양구 삼송동 289,2022-08-09 00:00:00,,0,게스트하우스,1,9,-1
a_a001179,아띠 캠핑장,1,5,Y,4,연천 아띠캠핑장,정보없음,정보없음,2022-08-26 00:00:00,1.0,45000,유스호스텔,1,4,0
a_a009402,월하여관,0,2,Y,1,정보없음,서울 종로구 율곡로10길 24,서울 종로구 와룡동 33,2022-10-23 00:00:00,1.0,30000,펜션,1,1,0
a_a012416,호텔 동양장,2,1,Y,1,종로(동묘앞역) HOTEL 동양장,서울 종로구 종로58길 12,서울 종로구 숭인동 249,2022-10-27 16:21:00,1.0,30000,호텔,1,0,0
a_a002064,호텔 더 디자이너스 홍대,1,1,Y,2,나이스정보통신㈜,정보없음,정보없음,2022-09-04 00:00:00,1.0,152640,호텔,1,0,0
a_a007334,포포인츠 바이쉐라톤 서울구로,0,1,Y,2,정보없음,서울 구로구 디지털로32길 72,서울 구로구 구로동 1128-1,2022-10-30 00:00:00,4.0,104500,호텔,1,0,3
a_a000172,티롤관광호텔,0,1,Y,1,정보없음,서울 서초구 나루터로 64,서울 서초구 잠원동 18-5,2022-08-10 00:00:00,1.0,100000,호텔,1,0,0
