,VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION
252,2305270005,e_e000299,5,서울시립미술관 서소문 본관,2023-05-27,2023-05-27,3,Y,11.0,3.0,4.0,4.0
253,2305270006,e_e000299,6,정동 그 집,2023-05-27,2023-05-27,11,N,5.0,4.0,5.0,4.0
254,2305270007,e_e000299,7,용호동 낙지 북창점,2023-05-27,2023-05-27,11,N,8.0,4.0,4.0,3.0
255,2305270008,e_e000299,8,동화 아파트,2023-05-27,2023-05-28,22,,,,,
256,2305280001,e_e000299,9,덕수궁 중명전,2023-05-28,2023-05-28,2,Y,10.0,5.0,4.0,5.0
257,2305280002,e_e000299,10,덕수궁,2023-05-28,2023-05-28,2,Y,1.0,5.0,5.0,5.0
258,2305280003,e_e000299,11,정동 전망대,2023-05-28,2023-05-28,11,Y,1.0,4.0,4.0,4.0
259,2305280004,e_e000299,12,행복 전집 북창점,2023-05-28,2023-05-28,11,N,5.0,4.0,4.0,3.0
260,2305280005,e_e000299,13,더블린 브루어리 시청점,2023-05-28,2023-05-28,11,Y,6.0,4.0,4.0,4.0
261,2305280010,e_e000299,14,스텝 인 명동 ,2023-05-28,2023-05-29,24,N,11.0,4.0,4.0,3.0
262,2305190001,e_e000301,1,집,2023-05-19,2023-05-19,21,,,,,
263,2305190002,e_e000301,2,서울대학교병원,2023-05-19,2023-05-19,23,,,,,
264,2305190003,e_e000301,3,콘래드 서울,2023-05-19,2023-05-20,24,N,7.0,5.0,5.0,5.0
265,2305200001,e_e000301,4,제스트 콘래드 서울점,2023-05-20,2023-05-20,11,N,7.0,5.0,5.0,5.0
266,2305200002,e_e000301,5,BMW 한독모터스 서초전시장,2023-05-20,2023-05-20,13,N,11.0,5.0,5.0,5.0
267,2305200003,e_e000301,6,프랭크 버거 교대역점,2023-05-20,2023-05-20,11,N,2.0,4.0,4.0,4.0
268,2305200004,e_e000301,7,집,2023-05-20,2023-05-21,21,,,,,
269,2305190001,e_e000302,1,집,2023-05-19,2023-05-19,21,,,,,
270,2305190002,e_e000302,2,감성 교복 잠실 본점,2023-05-19,2023-05-19,13,Y,8.0,5.0,3.0,5.0
271,2305190003,e_e000302,3,롯데월드,2023-05-19,2023-05-19,6,Y,1.0,5.0,5.0,5.0
272,2305190004,e_e000302,5,베스티안 오피스텔,2023-05-19,2023-05-20,22,,,,,
273,2305190005,e_e000302,4,감성 교복 잠실 본점,2023-05-19,2023-05-19,13,Y,11.0,5.0,4.0,5.0
274,2305200001,e_e000302,6,페어링 룸,2023-05-20,2023-05-20,11,N,5.0,5.0,5.0,5.0
275,2305200002,e_e000302,7,도산 근린공원,2023-05-20,2023-05-20,1,N,6.0,4.0,3.0,5.0
276,2305200003,e_e000302,8,런던 베이글 뮤지엄 도산점,2023-05-20,2023-05-20,11,N,1.0,5.0,5.0,5.0
277,2305200004,e_e000302,9,탬버린즈하우스도산,2023-05-20,2023-05-20,4,N,2.0,4.0,3.0,4.0
278,2305200005,e_e000302,10,WI 컨벤션,2023-05-20,2023-05-20,4,N,5.0,5.0,3.0,5.0
279,2305200006,e_e000302,11,체크인,2023-05-20,2023-05-20,11,N,9.0,3.0,1.0,1.0
280,2305200007,e_e000302,12,베스티안 오피스텔,2023-05-20,2023-05-21,22,,,,,
281,2305210001,e_e000302,13,더블 해피니스,2023-05-21,2023-05-21,11,N,5.0,5.0,5.0,5.0
282,2305210002,e_e000302,14,서울숲 카페거리,2023-05-21,2023-05-21,4,N,3.0,5.0,5.0,5.0
283,2305210003,e_e000302,15,유즈풀아뜰리에,2023-05-21,2023-05-21,11,N,9.0,4.0,2.0,4.0
284,2305210004,e_e000302,16,서울숲,2023-05-21,2023-05-21,7,N,6.0,4.0,3.0,5.0
285,2305210005,e_e000302,17,LCDC 서울,2023-05-21,2023-05-21,10,N,5.0,5.0,5.0,5.0
286,2305210006,e_e000302,18,bd 버거 성수,2023-05-21,2023-05-21,11,N,6.0,5.0,4.0,5.0
287,2305210007,e_e000302,19,집,2023-05-21,2023-05-22,21,,,,,
288,2305210001,e_e000307,1,집,2023-05-21,2023-05-21,21,,,,,
289,2305210002,e_e000307,2,연천 전곡리 선사유적지,2023-05-21,2023-05-21,2,N,11.0,3.0,2.0,2.0
290,2305210003,e_e000307,3,황해 냉면,2023-05-21,2023-05-21,11,N,2.0,3.0,1.0,1.0
291,2305210004,e_e000307,4,연천 회관,2023-05-21,2023-05-21,11,N,2.0,5.0,5.0,5.0
292,2305210005,e_e000307,5,재인폭포,2023-05-21,2023-05-21,1,N,1.0,5.0,5.0,5.0
293,2305210006,e_e000307,6,좌상 바위,2023-05-21,2023-05-21,1,N,1.0,5.0,5.0,5.0
294,2305210007,e_e000307,7,크리미에,2023-05-21,2023-05-21,11,N,2.0,5.0,5.0,5.0
295,2305210008,e_e000307,8,집,2023-05-21,2023-05-22,21,,,,,
296,2305270001,e_e000311,1,집,2023-05-27,2023-05-27,21,,,,,
297,2305270002,e_e000311,2,씨사이드 파크,2023-05-27,2023-05-27,13,N,1.0,3.0,3.0,3.0
298,2305270003,e_e000311,3,카페 건,2023-05-27,2023-05-27,11,N,9.0,4.0,4.0,4.0
299,2305270004,e_e000311,4,슈퍼키즈 스카이 방방 하늘도시점,2023-05-27,2023-05-27,6,N,5.0,3.0,3.0,3.0
300,2305270005,e_e000311,5,봄이 보리밥 영종점,2023-05-27,2023-05-27,11,N,5.0,4.0,4.0,4.0
301,2305270006,e_e000311,6,구읍뱃터,2023-05-27,2023-05-27,1,N,1.0,3.0,3.0,3.0
302,2305270007,e_e000311,7,영종하늘공원,2023-05-27,2023-05-27,1,N,1.0,4.0,4.0,4.0
303,2305270008,e_e000311,8,집,2023-05-27,2023-05-28,21,,,,,
304,2305270001,e_e000317,1,집,2023-05-27,2023-05-27,21,,,,,
305,2305270002,e_e000317,2,남부터미널 역 3호선,2023-05-27,2023-05-27,9,N,6.0,5.0,4.0,3.0
306,2305270003,e_e000317,3,청담역 7호선,2023-05-27,2023-05-27,9,N,6.0,5.0,4.0,4.0
307,2305270004,e_e000317,4,발라드 지디 청담,2023-05-27,2023-05-27,4,N,5.0,4.0,4.0,5.0
308,2305270005,e_e000317,6,답십리역 5호선,2023-05-27,2023-05-27,9,N,6.0,4.0,3.0,3.0
309,2305270006,e_e000317,5,청계 푸르지오 시티,2023-05-27,2023-05-27,22,,,,,
310,2305270007,e_e000317,7,회기역 1호선,2023-05-27,2023-05-27,9,N,6.0,4.0,3.0,3.0
311,2305270008,e_e000317,8,따봉 하우스,2023-05-27,2023-05-27,11,N,2.0,5.0,5.0,4.0
312,2305270009,e_e000317,9,아트박스 경희대점,2023-05-27,2023-05-27,10,N,5.0,5.0,4.0,4.0
313,2305270010,e_e000317,10,인생 맥주 경희대점,2023-05-27,2023-05-27,11,N,3.0,5.0,4.0,4.0
314,2305270011,e_e000317,11,회기역 1호선,2023-05-27,2023-05-27,9,Y,6.0,5.0,4.0,4.0
315,2305270012,e_e000317,12,친구 집,2023-05-27,2023-05-28,22,,,,,
316,2305280001,e_e000317,13,송내역 1호선,2023-05-28,2023-05-28,9,Y,6.0,4.0,3.0,3.0
317,2305280002,e_e000317,14,답십리역 5호선,2023-05-28,2023-05-28,9,Y,6.0,4.0,3.0,3.0
318,2305280003,e_e000317,15,스타벅스 답십리역점,2023-05-28,2023-05-28,11,N,2.0,5.0,5.0,5.0
319,2305280004,e_e000317,16,영등포역,2023-05-28,2023-05-28,9,N,6.0,5.0,4.0,4.0
320,2305280005,e_e000317,17,알라딘 중고서점 영등포점,2023-05-28,2023-05-28,10,N,3.0,5.0,5.0,5.0
321,2305280006,e_e000317,18,CGV 영등포,2023-05-28,2023-05-28,3,N,1.0,5.0,4.0,4.0
322,2305280007,e_e000317,19,스시로 타임스퀘어점,2023-05-28,2023-05-28,11,N,2.0,4.0,3.0,3.0
323,2305280008,e_e000317,20,토요코인 호텔 영등포점,2023-05-28,2023-05-28,24,N,1.0,4.0,3.0,3.0
324,2305280009,e_e000317,21,CU ATM 영등포 라이프점,2023-05-28,2023-05-28,10,N,7.0,4.0,3.0,3.0
325,2305280010,e_e000317,22,토요코인 호텔 영등포점,2023-05-28,2023-05-29,24,Y,8.0,5.0,4.0,4.0
326,2305290001,e_e000317,23,토요코인 호텔 영등포점,2023-05-29,2023-05-29,11,Y,9.0,5.0,4.0,4.0
327,2305290002,e_e000317,24,타임스퀘어,2023-05-29,2023-05-29,4,N,1.0,4.0,3.0,3.0
328,2305290003,e_e000317,25,오월의 종 타임스퀘어점,2023-05-29,2023-05-29,11,N,2.0,4.0,3.0,3.0
329,2305290004,e_e000317,26,호우섬,2023-05-29,2023-05-29,11,N,2.0,5.0,4.0,4.0
330,2305290005,e_e000317,27,롯데백화점 영등포점,2023-05-29,2023-05-29,4,N,1.0,4.0,3.0,3.0
331,2305290006,e_e000317,28,영등포역,2023-05-29,2023-05-29,9,Y,6.0,4.0,3.0,3.0
332,2305290007,e_e000317,29,송내역 1호선,2023-05-29,2023-05-29,9,Y,6.0,4.0,3.0,3.0
333,2305290008,e_e000317,30,집,2023-05-29,2023-05-30,21,,,,,
334,2305310001,e_e000319,1,집,2023-05-31,2023-05-31,21,,,,,
335,2305310002,e_e000319,2,송내역 상가,2023-05-31,2023-05-31,4,N,9.0,4.0,1.0,3.0
336,2305310003,e_e000319,3,둘리 광장,2023-05-31,2023-05-31,7,N,6.0,4.0,3.0,3.0
337,2305310004,e_e000319,4,둘리의 거리,2023-05-31,2023-05-31,4,N,5.0,4.0,3.0,3.0
338,2305310005,e_e000319,5,친지 집 숙박,2023-05-31,2023-06-01,22,,,,,
339,2306010001,e_e000319,6,하얀 마을 어린이공원,2023-06-01,2023-06-01,7,N,5.0,4.0,3.0,3.0
340,2306010002,e_e000319,7,친구 집 방문,2023-06-01,2023-06-01,22,,,,,
341,2306010003,e_e000319,8,미리내공원,2023-06-01,2023-06-01,7,N,9.0,4.0,3.0,3.0
342,2306010004,e_e000319,9,롯데백화점 중동점,2023-06-01,2023-06-01,4,N,6.0,4.0,3.0,3.0
343,2306010005,e_e000319,10,신중동 역 7호선,2023-06-01,2023-06-01,9,N,6.0,4.0,3.0,3.0
344,2306010006,e_e000319,11,강남역 2호선,2023-06-01,2023-06-01,9,N,6.0,4.0,3.0,3.0
345,2306010007,e_e000319,12,낙원 타코 강남역점,2023-06-01,2023-06-01,11,N,2.0,5.0,4.0,4.0
346,2306010008,e_e000319,13,더블린 브루어리 강남점,2023-06-01,2023-06-01,11,N,1.0,4.0,3.0,3.0
347,2306010009,e_e000319,14,강남역 2호선,2023-06-01,2023-06-01,9,Y,6.0,4.0,3.0,3.0
348,2306010010,e_e000319,15,송내역 1호선,2023-06-01,2023-06-01,9,Y,6.0,4.0,3.0,3.0
349,2306010011,e_e000319,16,둘리의 거리(송내역 로데오거리),2023-06-01,2023-06-01,4,Y,6.0,4.0,3.0,3.0
350,2306010012,e_e000319,17,굳이공원,2023-06-01,2023-06-01,7,N,5.0,4.0,3.0,3.0
351,2306010013,e_e000319,18,친지 집(숙박),2023-06-01,2023-06-02,22,,,,,
352,2306020001,e_e000319,19,부천중앙공원,2023-06-02,2023-06-02,7,N,1.0,4.0,3.0,3.0
353,2306020002,e_e000319,20,친구 집,2023-06-02,2023-06-02,22,,,,,
354,2306020003,e_e000319,21,뉴코아 아울렛 부천점,2023-06-02,2023-06-02,4,N,3.0,5.0,4.0,4.0
355,2306020004,e_e000319,22,집,2023-06-02,2023-06-03,21,,,,,
356,2306050001,e_e000322,1,집,2023-06-05,2023-06-05,21,,,,,
357,2306050002,e_e000322,2,오산역 1호선,2023-06-05,2023-06-05,9,N,6.0,4.0,3.0,3.0
358,2306050003,e_e000322,3,안양역 1호선,2023-06-05,2023-06-05,9,N,6.0,4.0,3.0,1.0
359,2306050004,e_e000322,4,안양 대우아파트,2023-06-05,2023-06-05,22,,,,,
360,2306050005,e_e000322,5,양명이 교,2023-06-05,2023-06-05,7,N,1.0,5.0,4.0,4.0
361,2306050006,e_e000322,6,유니클로 엔터식스 안양역점,2023-06-05,2023-06-05,4,N,5.0,4.0,3.0,3.0
362,2306050007,e_e000322,7,안양 대우아파트,2023-06-05,2023-06-06,22,,,,,
363,2306060001,e_e000322,8,관악산 산림욕장,2023-06-06,2023-06-06,1,N,1.0,4.0,3.0,3.0
364,2306060002,e_e000322,9,망해암,2023-06-06,2023-06-06,2,N,3.0,4.0,3.0,3.0
365,2306060003,e_e000322,10,엔터식스 안양역점,2023-06-06,2023-06-06,4,N,2.0,4.0,3.0,3.0
366,2306060004,e_e000322,11,만원 족발,2023-06-06,2023-06-06,11,N,2.0,4.0,3.0,3.0
367,2306060005,e_e000322,12,안양 대우아파트,2023-06-06,2023-06-06,22,,,,,
368,2306060006,e_e000322,13,안양역 1호선,2023-06-06,2023-06-06,9,Y,6.0,4.0,3.0,3.0
369,2306060007,e_e000322,14,송내역 1호선,2023-06-06,2023-06-06,9,Y,6.0,4.0,3.0,3.0
370,2306060008,e_e000322,15,한아름마을 라이프 현대아파트,2023-06-06,2023-06-07,22,,,,,
371,2306070001,e_e000322,16,한 아름공원,2023-06-07,2023-06-07,7,N,6.0,5.0,4.0,3.0
372,2306070002,e_e000322,17,미리내공원,2023-06-07,2023-06-07,7,Y,6.0,4.0,3.0,3.0
373,2306070003,e_e000322,18,상동시장,2023-06-07,2023-06-07,4,N,5.0,4.0,3.0,3.0
374,2306070004,e_e000322,19,본가 집 도착,2023-06-07,2023-06-08,22,,,,,
375,2305270001,e_e000323,1,집,2023-05-27,2023-05-27,21,,,,,
376,2305270002,e_e000323,2,이나경 송탄 부대찌개,2023-05-27,2023-05-27,11,N,5.0,5.0,4.0,4.0
377,2305270003,e_e000323,3,수원 전통문화관 예절교육관,2023-05-27,2023-05-27,13,N,6.0,3.0,3.0,3.0
378,2305270004,e_e000323,4,르빵드파리&브런치하우스 행궁점,2023-05-27,2023-05-27,11,N,2.0,5.0,5.0,5.0
379,2305270005,e_e000323,5,화성행궁,2023-05-27,2023-05-27,2,N,1.0,5.0,4.0,4.0
380,2305270006,e_e000323,6,평지다,2023-05-27,2023-05-27,11,N,2.0,3.0,3.0,4.0
381,2305270007,e_e000323,7,제이 모텔,2023-05-27,2023-05-27,24,N,8.0,4.0,3.0,3.0
382,2305270008,e_e000323,8,진미 통닭,2023-05-27,2023-05-27,11,N,2.0,5.0,4.0,4.0
383,2305270009,e_e000323,9,장안문,2023-05-27,2023-05-27,2,N,9.0,5.0,5.0,5.0
384,2305270010,e_e000323,10,제이 모텔,2023-05-27,2023-05-28,24,N,8.0,4.0,4.0,4.0
385,2305280001,e_e000323,11,유치 회관,2023-05-28,2023-05-28,11,N,5.0,5.0,5.0,5.0
386,2305280002,e_e000323,12,효원공원,2023-05-28,2023-05-28,1,N,1.0,5.0,5.0,4.0
387,2305280003,e_e000323,13,효원공원 월화원,2023-05-28,2023-05-28,2,N,2.0,5.0,5.0,5.0
388,2305280004,e_e000323,14,집,2023-05-28,2023-05-29,21,,,,,
389,2305260001,e_e000329,1,집,2023-05-26,2023-05-26,21,,,,,
390,2305260002,e_e000329,5,산내 마을 1단지 아파트,2023-05-26,2023-05-27,22,,,,,
391,2305260003,e_e000329,2,똘이장군 돼지 부속,2023-05-26,2023-05-26,11,N,5.0,5.0,5.0,5.0
392,2305260004,e_e000329,3,인생 맥주 파주 야당점,2023-05-26,2023-05-26,11,N,8.0,5.0,4.0,4.0
393,2305260005,e_e000329,4,탐라 포차 야당점,2023-05-26,2023-05-26,11,N,2.0,4.0,3.0,3.0
394,2305270001,e_e000329,6,롯데시네마 파주 운정,2023-05-27,2023-05-27,3,N,11.0,4.0,3.0,2.0
395,2305270002,e_e000329,7,산들 마당 솥뚜껑 삼겹살,2023-05-27,2023-05-27,11,N,9.0,2.0,1.0,1.0
396,2305270003,e_e000329,8,보스 포차,2023-05-27,2023-05-27,4,N,9.0,5.0,5.0,5.0
397,2305270004,e_e000329,9,짚풀공원,2023-05-27,2023-05-27,7,Y,4.0,5.0,5.0,5.0
398,2305270005,e_e000329,10,산내 마을 1단지 아파트,2023-05-27,2023-05-28,22,,,,,
399,2305280001,e_e000329,11,송이현의 파주 국물 없는 가락국수,2023-05-28,2023-05-28,11,N,2.0,3.0,2.0,3.0
400,2305280002,e_e000329,12,류재은 베이커리 본점,2023-05-28,2023-05-28,11,N,1.0,3.0,1.0,3.0
401,2305280003,e_e000329,13,송이현의 파주 국물 없는 가락국수,2023-05-28,2023-05-28,11,N,2.0,3.0,1.0,3.0
402,2305280004,e_e000329,14,프로방스 마을,2023-05-28,2023-05-28,4,N,1.0,4.0,4.0,5.0
403,2305280005,e_e000329,15,파주 프리미엄 아울렛,2023-05-28,2023-05-28,4,N,1.0,5.0,5.0,5.0
404,2305280006,e_e000329,16,집,2023-05-28,2023-05-29,21,,,,,
405,2305280001,e_e000331,1,집,2023-05-28,2023-05-28,21,,,,,
406,2305280002,e_e000331,3,드림 게스트하우스,2023-05-28,2023-05-28,24,N,6.0,4.0,4.0,4.0
407,2305280003,e_e000331,4,커피빈 서울스퀘어점,2023-05-28,2023-05-28,4,N,9.0,4.0,3.0,3.0
408,2305280004,e_e000331,6,남산 편백 집,2023-05-28,2023-05-28,11,N,2.0,4.0,3.0,4.0
409,2305280005,e_e000331,5,CGV 용산 아이파크몰,2023-05-28,2023-05-28,3,N,1.0,4.0,4.0,4.0
410,2305280006,e_e000331,7,드림 게스트하우스,2023-05-28,2023-05-29,24,N,6.0,4.0,4.0,4.0
411,2305280007,e_e000331,2,부산역,2023-05-28,2023-05-28,9,Y,6.0,4.0,3.0,4.0
412,2305290001,e_e000331,8,롯데월드,2023-05-29,2023-05-29,6,Y,1.0,5.0,4.0,4.0
413,2305290002,e_e000331,9,준 게스트하우스,2023-05-29,2023-05-29,24,N,6.0,4.0,4.0,4.0
414,2305290003,e_e000331,10,보드게임카페 홈스 앤 루팡 홍대점,2023-05-29,2023-05-29,3,N,2.0,4.0,3.0,4.0
415,2305290004,e_e000331,11,준 게스트하우스,2023-05-29,2023-05-30,24,Y,6.0,4.0,4.0,4.0
416,2305300001,e_e000331,12,김포국제공항 국내선,2023-05-30,2023-05-30,9,Y,6.0,4.0,4.0,4.0
417,2305300002,e_e000331,13,집,2023-05-30,2023-05-31,21,,,,,
418,2305190001,e_e000332,1,집,2023-05-19,2023-05-19,21,,,,,
419,2305190002,e_e000332,2,서울시 강남구 역삼로3길 17 4층,2023-05-19,2023-05-19,23,Y,10.0,4.0,3.0,4.0
420,2305190003,e_e000332,3,대현네,2023-05-19,2023-05-19,4,N,2.0,5.0,4.0,4.0
421,2305190004,e_e000332,4,원조만 선호 프 노가리 체인 본점,2023-05-19,2023-05-19,4,N,1.0,3.0,1.0,1.0
422,2305190005,e_e000332,5,누 누 모텔,2023-05-19,2023-05-20,24,N,8.0,5.0,5.0,5.0
423,2305200001,e_e000332,6,스시 세스나,2023-05-20,2023-05-20,11,N,5.0,5.0,5.0,5.0
424,2305200002,e_e000332,7,집,2023-05-20,2023-05-21,21,,,,,
425,2305280001,e_e000334,1,집,2023-05-28,2023-05-28,21,,,,,
426,2305280002,e_e000334,5,호텔 스테이지 79,2023-05-28,2023-05-29,24,N,8.0,5.0,5.0,5.0
427,2305280003,e_e000334,3,오랑주리,2023-05-28,2023-05-28,4,N,1.0,5.0,5.0,5.0
428,2305280004,e_e000334,4,해물 천하 조개구이 신곡 본점,2023-05-28,2023-05-28,11,N,3.0,3.0,3.0,3.0
429,2305280005,e_e000334,2,니지 모리 스튜디오,2023-05-28,2023-05-28,2,N,1.0,5.0,5.0,5.0
430,2305290001,e_e000334,8,대원 레스피아 2단지 아파트,2023-05-29,2023-05-30,21,,,,,
431,2305290002,e_e000334,6,홍이 부대찌개,2023-05-29,2023-05-29,11,N,2.0,5.0,5.0,5.0
432,2305290003,e_e000334,7,브루다 양주,2023-05-29,2023-05-29,11,N,1.0,5.0,5.0,5.0
433,2305270001,e_e000336,1,집,2023-05-27,2023-05-27,21,,,,,
434,2305270002,e_e000336,2,서울대공원 장미원 축제,2023-05-27,2023-05-27,8,N,1.0,5.0,5.0,5.0
435,2305270003,e_e000336,3,63스퀘어,2023-05-27,2023-05-27,3,N,2.0,5.0,5.0,5.0
436,2305270005,e_e000336,4,호텔에 펠리체,2023-05-27,2023-05-28,24,N,2.0,5.0,5.0,5.0
437,2305280001,e_e000336,5,국립어린이과학관,2023-05-28,2023-05-28,13,N,10.0,5.0,5.0,5.0
438,2305280002,e_e000336,6,더 현대 서울,2023-05-28,2023-05-28,4,N,2.0,5.0,5.0,5.0
439,2305280003,e_e000336,7,켄싱턴호텔 여의도,2023-05-28,2023-05-29,24,N,7.0,5.0,5.0,5.0
440,2305290001,e_e000336,8,서울랜드,2023-05-29,2023-05-29,6,Y,7.0,5.0,5.0,5.0
441,2305290002,e_e000336,9,집,2023-05-29,2023-05-30,21,,,,,
442,2305190001,e_e000338,1,집,2023-05-19,2023-05-19,21,,,,,
443,2305190002,e_e000338,2,다산 아이파크 아파트,2023-05-19,2023-05-19,9,Y,6.0,4.0,5.0,3.0
444,2305190003,e_e000338,3,화랑대역 6호선,2023-05-19,2023-05-19,9,N,6.0,5.0,5.0,5.0
445,2305190004,e_e000338,4,한강진 역 6호선,2023-05-19,2023-05-19,9,Y,6.0,5.0,5.0,5.0
446,2305190005,e_e000338,5,리움미술관,2023-05-19,2023-05-19,3,N,1.0,4.0,5.0,5.0
447,2305190006,e_e000338,6,포 포인츠 바이 쉐라톤 조선 서울역,2023-05-19,2023-05-19,11,N,2.0,5.0,5.0,5.0
448,2305190007,e_e000338,7,갈월동 버스정류장,2023-05-19,2023-05-19,9,N,6.0,4.0,4.0,4.0
449,2305190008,e_e000338,8,국립중앙박물관,2023-05-19,2023-05-19,2,Y,10.0,5.0,5.0,5.0
450,2305190009,e_e000338,9,집,2023-05-19,2023-05-20,21,,,,,
451,2305190001,e_e000342,1,집,2023-05-19,2023-05-19,21,,,,,
452,2305190002,e_e000342,8,부모님 집,2023-05-19,2023-05-20,22,,,,,
453,2305190003,e_e000342,2,서대전역,2023-05-19,2023-05-19,9,Y,6.0,5.0,5.0,5.0
454,2305190004,e_e000342,3,광명역,2023-05-19,2023-05-19,9,Y,6.0,5.0,5.0,5.0
455,2305190005,e_e000342,4,부모님 집,2023-05-19,2023-05-19,22,,,,,
456,2305190006,e_e000342,6,천씨씨커피 부천 심곡점,2023-05-19,2023-05-19,11,N,9.0,5.0,5.0,5.0
457,2305190007,e_e000342,5,심곡천,2023-05-19,2023-05-19,7,N,1.0,5.0,5.0,5.0
458,2305190008,e_e000342,7,해님 토이,2023-05-19,2023-05-19,10,N,9.0,5.0,5.0,5.0
459,2305200001,e_e000342,9,통 큰 해물 손칼국수 소래포구 본점,2023-05-20,2023-05-20,11,N,1.0,5.0,5.0,5.0
460,2305200002,e_e000342,10,소래포구,2023-05-20,2023-05-20,1,N,1.0,5.0,5.0,5.0
461,2305200003,e_e000342,11,소래포구 종합어시장,2023-05-20,2023-05-20,4,N,1.0,5.0,5.0,5.0
462,2305200004,e_e000342,12,바다쏭 인천 연수점,2023-05-20,2023-05-20,4,N,2.0,5.0,5.0,5.0
463,2305200005,e_e000342,13,아리 아리랑,2023-05-20,2023-05-20,11,N,1.0,5.0,5.0,5.0
464,2305200006,e_e000342,14,송도센트럴파크,2023-05-20,2023-05-20,7,N,1.0,5.0,5.0,5.0
465,2305200007,e_e000342,15,부모님 집,2023-05-20,2023-05-21,22,,,,,
466,2305210001,e_e000342,16,광명역,2023-05-21,2023-05-21,9,Y,6.0,5.0,5.0,5.0
467,2305210002,e_e000342,17,대전역,2023-05-21,2023-05-21,9,Y,6.0,5.0,5.0,5.0
468,2305210003,e_e000342,18,집,2023-05-21,2023-05-22,21,,,,,
469,2305190001,e_e000344,1,집,2023-05-19,2023-05-19,21,,,,,
470,2305190002,e_e000344,2,롯데월드타워,2023-05-19,2023-05-19,4,N,1.0,4.0,4.0,4.0
471,2305190003,e_e000344,3,롯데월드,2023-05-19,2023-05-19,6,Y,4.0,4.0,4.0,4.0
472,2305190004,e_e000344,4,롯데호텔월드,2023-05-19,2023-05-19,24,N,7.0,4.0,4.0,4.0
473,2305190005,e_e000344,5,롯데호텔월드,2023-05-19,2023-05-20,24,N,7.0,4.0,4.0,4.0
474,2305200001,e_e000344,6,올림픽공원,2023-05-20,2023-05-20,2,N,1.0,4.0,4.0,4.0
475,2305200002,e_e000344,7,집,2023-05-20,2023-05-21,21,,,,,
476,2305190001,e_e000345,1,집,2023-05-19,2023-05-19,21,,,,,
477,2305190002,e_e000345,7,W 미니 호텔,2023-05-19,2023-05-20,24,N,8.0,4.0,4.0,3.0
478,2305190003,e_e000345,2,이인 휴게소 천안 방향,2023-05-19,2023-05-19,9,N,9.0,3.0,3.0,3.0
479,2305190004,e_e000345,3,암반,2023-05-19,2023-05-19,11,N,2.0,4.0,3.0,3.0
480,2305190005,e_e000345,4,반포 한강공원,2023-05-19,2023-05-19,8,Y,4.0,4.0,4.0,5.0
481,2305190006,e_e000345,5,고속터미널역 9호선 앞 정자,2023-05-19,2023-05-19,7,N,9.0,3.0,3.0,2.0
482,2305190007,e_e000345,6,KFC 강남고속 터미널점,2023-05-19,2023-05-19,11,N,9.0,4.0,4.0,3.0
483,2305200001,e_e000345,13,집,2023-05-20,2023-05-21,21,,,,,
484,2305200002,e_e000345,8,하니 칼국수,2023-05-20,2023-05-20,11,N,3.0,4.0,2.0,4.0
485,2305200003,e_e000345,9,아이센스 리그 PC방 압구정점,2023-05-20,2023-05-20,3,N,11.0,4.0,1.0,1.0
486,2305200004,e_e000345,10,런던 베이글 뮤지엄 도산점,2023-05-20,2023-05-20,10,N,3.0,5.0,5.0,5.0
487,2305200005,e_e000345,11,올림픽공원 SK 핸드볼경기장,2023-05-20,2023-05-20,3,N,11.0,5.0,5.0,5.0
488,2305200006,e_e000345,12,노브랜드 버거 고속 터미널점,2023-05-20,2023-05-20,11,N,8.0,4.0,4.0,3.0
489,2305270001,e_e000346,1,숙소,2023-05-27,2023-05-27,24,,,,,
490,2305270002,e_e000346,2,경기 광주 휴게소 경기도 광주방향,2023-05-27,2023-05-27,9,N,9.0,4.0,4.0,4.0
491,2305270003,e_e000346,3,하나개해수욕장,2023-05-27,2023-05-27,1,Y,1.0,4.0,3.0,3.0
492,2305270004,e_e000346,4,자택,2023-05-27,2023-05-28,21,,,,,
493,2305260001,e_e000347,1,사무실,2023-05-26,2023-05-26,23,,,,,
494,2305260002,e_e000347,2,서울역,2023-05-26,2023-05-26,9,Y,11.0,5.0,4.0,4.0
495,2305260003,e_e000347,3,김포공항 역 공항철도,2023-05-26,2023-05-26,9,Y,6.0,4.0,4.0,4.0
496,2305260004,e_e000347,4,장기동 먹자골목,2023-05-26,2023-05-26,11,Y,5.0,3.0,3.0,3.0
497,2305260005,e_e000347,5,금빛 수로 보트하우스,2023-05-26,2023-05-26,12,Y,9.0,3.0,3.0,3.0
498,2305260006,e_e000347,6,베네치아의 아침 오피스텔,2023-05-26,2023-05-27,22,,,,,
499,2305270001,e_e000347,7,문래 돼지불백 김포 장기범,2023-05-27,2023-05-27,11,N,8.0,5.0,5.0,5.0
500,2305270002,e_e000347,8,현대 프리미엄 아울렛 김포점,2023-05-27,2023-05-27,4,N,1.0,5.0,4.0,4.0
501,2305270003,e_e000347,9,아라 김포여객터미널 아라마린센터,2023-05-27,2023-05-27,8,N,9.0,4.0,4.0,4.0
