TRAVEL_ID,AGE_GRP,GENDER,MOVE_CNT,MVMN_NM,INCOME,HOUSE_INCOME,LODGING_PAYMENT_SUM,TRIP_DAYS,DGSTFN_AVG,RCMDTN_AVG,REVISIT_AVG,TRAVEL_START_YEAR,TRAVEL_START_MONTH,TRAVEL_START_YMD,TRAVEL_END_YMD,ACTIVITY_CD_1,ACTIVITY_CD_2,ACTIVITY_CD_3,ACTIVITY_CD_4,ACTIVITY_CD_5,ACTIVITY_HISTORY_ROWS,ACTIVITY_PAYMENT_SUM,ACTIVITY_TYPE_UNIQUE,MISSION_CODE_COUNT,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_ACCOMPANY,IS_FAILED_TRIP,TRAIN_PURPOSE,TRAVEL_MISSION_CHECK,MISSION_PURPOSE_GAP_RATIO
e_e007832,30,남,2,UNKNOWN,6,8.0,0,1,4.5,4.5,4.0,2023,8,2023-08-19,2023-08-20,2,0,2,2,2,9,99500,5,3,3,자녀 동반 여행,1,2;3;4;5;6,2;24;27,0.6667
e_e007833,30,남,3,UNKNOWN,5,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-20,2023-08-21,1,0,2,1,0,4,26100,3,3,5,자녀 동반 여행,0,11;2;3;4,11;2;3,0.0
e_e007834,40,남,2,UNKNOWN,5,5.0,0,1,3.5,3.0,3.0,2023,8,2023-08-26,2023-08-27,1,0,1,0,0,2,19000,2,3,1,2인 여행(가족 외),1,2;3;6,21;3;6,0.3333
e_e007835,30,여,5,UNKNOWN,5,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-26,2023-08-27,6,2,2,3,2,15,61900,5,3,0,나홀로 여행,0,21;22;26;4;6,21;22;4,0.0
e_e007836,40,여,2,UNKNOWN,6,10.0,0,1,4.0,4.0,4.0,2023,8,2023-08-19,2023-08-20,1,1,0,0,0,2,21500,2,3,2,자녀 동반 여행,0,4,1;21;4,0.6667
e_e007837,40,남,6,UNKNOWN,6,6.0,0,1,4.0,3.5,3.17,2023,8,2023-08-19,2023-08-20,3,0,2,1,0,6,77400,3,3,3,자녀 동반 여행,1,11;3;4;6,3;4;6,0.0
e_e007838,30,여,6,UNKNOWN,3,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-28,2023-08-29,2,1,1,0,0,8,43100,4,3,0,나홀로 여행,0,1;22;24;6,22;3;6,0.3333
e_e007839,20,남,9,UNKNOWN,6,7.0,0,1,4.56,4.56,4.56,2023,8,2023-08-19,2023-08-20,3,0,0,0,0,10,42200,3,3,0,나홀로 여행,0,1;27;4;7,21;24;4,0.6667
e_e007845,60,여,3,UNKNOWN,8,11.0,0,1,3.67,5.0,5.0,2023,8,2023-08-20,2023-08-21,1,0,2,1,1,5,6800,4,3,0,나홀로 여행,0,1;28;3,26;3;6,0.6667
e_e007847,40,남,4,UNKNOWN,5,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-26,2023-08-27,2,1,1,0,0,4,126300,3,3,2,자녀 동반 여행,0,2;4;5,2;24;5,0.3333
e_e007848,30,남,3,UNKNOWN,2,7.0,0,1,4.0,3.33,4.0,2023,8,2023-08-19,2023-08-20,1,2,0,2,1,6,21000,4,3,1,2인 여행(가족 외),1,12;2;22;4,1;22;4,0.3333
e_e007850,30,여,2,UNKNOWN,5,7.0,0,1,4.5,5.0,4.0,2023,8,2023-08-19,2023-08-20,2,1,4,1,0,8,88000,4,3,1,2인 여행(가족 외),1,2;21;22;6,2;22;6,0.0
e_e007851,30,남,2,UNKNOWN,5,8.0,0,1,4.0,4.5,4.0,2023,8,2023-08-19,2023-08-20,2,0,1,0,0,3,169000,2,3,1,2인 여행(가족 외),0,12;2;3;6,11;21;22,1.0
e_e007852,40,여,4,UNKNOWN,2,5.0,0,1,4.0,3.75,3.75,2023,8,2023-08-29,2023-08-30,3,1,1,3,1,9,196200,5,3,0,나홀로 여행,1,2;22;26;27;4;6;9,1;22;27,0.3333
e_e007853,40,남,3,UNKNOWN,3,8.0,0,1,5.0,5.0,5.0,2023,8,2023-08-19,2023-08-20,1,2,0,0,1,4,191230,3,3,3,자녀 동반 여행,0,4;6,1;24;6,0.6667
e_e007856,30,남,5,UNKNOWN,5,8.0,0,1,3.4,3.6,3.2,2023,8,2023-08-20,2023-08-21,1,4,1,1,0,7,56150,4,3,1,2인 여행(가족 외),1,2;21;24;9,1;11;22,1.0
e_e007858,40,남,2,UNKNOWN,12,12.0,0,1,4.5,5.0,5.0,2023,8,2023-08-27,2023-08-28,2,0,1,0,0,4,266350,3,3,2,3인 이상 여행(가족 외),0,24;3;5,21;22;5,0.6667
e_e007860,60,여,7,UNKNOWN,4,9.0,0,1,4.0,3.71,3.71,2023,8,2023-08-20,2023-08-21,4,2,1,0,0,7,107900,3,3,1,2인 가족 여행,0,21;6,1;21;6,0.3333
e_e007861,30,여,3,UNKNOWN,1,6.0,0,1,4.67,5.0,4.67,2023,8,2023-08-20,2023-08-21,2,0,1,0,0,3,30600,2,3,3,자녀 동반 여행,0,11;4,11;4;9,0.3333
e_e007862,40,여,6,UNKNOWN,4,4.0,0,1,4.0,4.17,3.5,2023,8,2023-08-26,2023-08-27,2,1,5,0,0,8,68000,3,3,1,2인 여행(가족 외),1,2;4;6,3;4;6,0.3333
e_e007863,40,여,1,UNKNOWN,5,8.0,0,1,4.0,4.0,4.0,2023,8,2023-08-23,2023-08-24,1,1,0,1,0,3,25500,3,3,0,나홀로 여행,0,1;22;4,1;21;4,0.3333
e_e007866,30,남,1,UNKNOWN,7,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-26,2023-08-27,3,1,1,0,1,6,137660,4,3,0,나홀로 여행,0,1;4,1;2;5,0.6667
e_e007867,60,남,6,UNKNOWN,5,5.0,0,1,4.17,4.83,4.83,2023,8,2023-08-26,2023-08-27,2,0,0,1,0,6,32600,3,3,1,2인 가족 여행,0,21;6,21;24;4,0.6667
e_e007868,30,여,4,UNKNOWN,5,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-20,2023-08-21,1,1,1,1,0,4,18430,4,3,0,나홀로 여행,0,1;27;28,27;28;5,0.3333
e_e007869,40,여,3,UNKNOWN,1,6.0,0,1,4.33,4.67,4.67,2023,8,2023-08-29,2023-08-30,2,0,1,0,0,3,43000,2,3,1,2인 가족 여행,0,2;6,21;26;6,0.6667
e_e007870,60,남,5,UNKNOWN,4,7.0,0,1,4.2,4.0,4.0,2023,8,2023-08-25,2023-08-26,4,0,0,2,0,6,146300,2,3,4,부모 동반 여행,0,22;7,1;13;22,0.6667
e_e007871,40,여,5,UNKNOWN,2,6.0,0,1,4.6,4.6,4.6,2023,8,2023-08-27,2023-08-28,4,2,3,1,0,11,51000,5,3,2,자녀 동반 여행,0,11;22;3;4,22;3;4,0.0
e_e007872,40,남,7,UNKNOWN,5,5.0,0,1,3.86,3.57,3.57,2023,8,2023-08-20,2023-08-21,4,0,3,0,0,7,49300,2,3,1,자녀 동반 여행,0,11;4;6,11;22;3,0.6667
e_e007875,60,남,8,UNKNOWN,6,9.0,0,1,4.62,4.38,4.25,2023,8,2023-08-19,2023-08-20,3,0,1,0,1,9,54900,5,3,1,자녀 동반 여행,0,4;6,1;4;6,0.3333
e_e007876,60,여,4,UNKNOWN,5,9.0,0,1,5.0,5.0,5.0,2023,8,2023-08-26,2023-08-27,2,0,2,1,0,5,59100,3,3,3,3대 동반 여행(친척 포함),0,21;22;26;5,21;22;24,0.3333
e_e007878,30,남,2,UNKNOWN,6,9.0,0,1,4.5,5.0,5.0,2023,8,2023-08-26,2023-08-27,1,1,1,1,0,5,72050,5,3,3,자녀 동반 여행,0,2;3,1;2;7,0.6667
e_e007879,40,여,7,UNKNOWN,4,12.0,0,1,4.0,3.29,3.29,2023,8,2023-08-26,2023-08-27,2,4,1,0,0,7,124500,3,3,2,자녀 동반 여행,1,4,1;11;7,1.0
e_e007882,30,남,2,UNKNOWN,6,10.0,0,1,4.0,4.0,3.5,2023,8,2023-08-19,2023-08-20,1,0,1,0,0,2,23000,2,3,1,2인 가족 여행,1,5;6,24;5;6,0.3333
e_e007883,20,남,4,UNKNOWN,2,7.0,0,1,4.0,4.5,4.0,2023,8,2023-08-31,2023-09-01,3,1,1,1,1,7,50400,5,3,1,2인 여행(가족 외),1,2;24;6,1;24;6,0.3333
e_e007885,50,여,4,UNKNOWN,4,10.0,0,1,3.75,4.0,3.5,2023,8,2023-08-20,2023-08-21,2,1,2,2,0,7,49500,4,3,2,3인 이상 여행(가족 외),1,2;22;3;6,11;22;6,0.3333
e_e007886,40,여,2,UNKNOWN,5,11.0,0,1,4.0,4.0,4.0,2023,8,2023-08-26,2023-08-27,1,0,0,1,0,2,30000,2,3,0,나홀로 여행,0,2;25,2;24;25,0.3333
e_e007890,40,남,2,UNKNOWN,6,6.0,0,1,5.0,4.5,4.5,2023,8,2023-08-26,2023-08-27,0,0,2,1,1,4,50000,3,3,3,자녀 동반 여행,0,22;4,22;24;26,0.6667
e_e007895,20,남,1,대중교통 등,2,6.0,0,1,4.0,4.0,4.0,2023,8,2023-08-24,2023-08-25,2,0,1,0,1,4,85700,3,3,1,2인 여행(가족 외),0,22;5,10;2;22,0.6667
e_e007914,20,여,4,대중교통 등,4,4.0,0,1,4.0,4.5,3.5,2023,8,2023-08-27,2023-08-28,4,1,2,1,0,8,63800,4,3,1,2인 여행(가족 외),1,11;21;27;3;6,12;3;6,0.3333
e_e007925,30,남,4,대중교통 등,4,8.0,0,1,4.5,5.0,5.0,2023,8,2023-08-21,2023-08-22,1,1,1,2,0,6,45630,5,3,0,나홀로 여행,0,13;22;24;26;3,13;24;3,0.0
e_e007937,20,여,1,대중교통 등,2,9.0,0,1,2.0,4.0,4.0,2023,8,2023-08-24,2023-08-25,3,1,1,1,0,7,100500,5,3,0,나홀로 여행,1,2;22,1;2;9,0.6667
e_e007971,20,여,2,자가용,4,8.0,0,1,4.0,4.0,4.5,2023,8,2023-08-20,2023-08-21,1,1,1,0,0,3,132800,3,3,1,2인 여행(가족 외),0,5,22;23;5,0.6667
e_e007976,40,남,6,자가용,2,2.0,0,1,3.17,3.17,3.33,2023,8,2023-08-24,2023-08-25,2,2,1,1,1,7,37500,5,3,1,2인 가족 여행,1,1;22;26;4;6;9,1;4;6,0.0
e_e007977,30,여,3,대중교통 등,2,7.0,0,1,4.0,3.33,3.33,2023,8,2023-08-25,2023-08-26,1,0,1,1,1,4,6200,4,3,0,나홀로 여행,1,21,2;21;24,0.6667
e_e007979,30,여,5,자가용,4,7.0,0,1,3.6,3.8,3.8,2023,8,2023-08-20,2023-08-21,5,2,0,2,2,12,74100,5,3,1,2인 여행(가족 외),0,1;22;24;26,1;22;26,0.0
e_e007981,40,여,2,자가용,4,8.0,0,1,3.5,4.0,3.5,2023,8,2023-08-20,2023-08-21,2,0,0,0,2,4,163000,2,3,3,3인 이상 여행(가족 외),1,1;22;24;26;7,22;24;26,0.0
e_e007995,30,남,4,대중교통 등,3,6.0,0,1,4.75,3.25,3.5,2023,8,2023-08-21,2023-08-22,2,0,0,2,2,6,31400,3,3,0,나홀로 여행,1,4,24;3;4,0.6667
e_e008006,20,여,5,대중교통 등,2,7.0,0,1,4.2,5.0,5.0,2023,8,2023-08-21,2023-08-22,2,0,1,2,0,5,34000,3,3,0,나홀로 여행,0,22;24;6,22;24;26,0.3333
e_e008007,20,여,4,자가용,5,7.0,0,1,4.75,4.75,4.5,2023,9,2023-09-02,2023-09-03,3,2,1,3,2,13,119900,6,3,1,2인 여행(가족 외),0,1;12;22;26;27;6,1;27;6,0.0
e_e008027,30,여,7,대중교통 등,2,8.0,0,1,5.0,5.0,5.0,2023,8,2023-08-20,2023-08-21,4,0,2,2,0,12,89300,5,3,2,3인 이상 여행(가족 외),0,1;22;4,2;22;4,0.3333
e_e008030,20,남,8,대중교통 등,2,9.0,0,1,4.62,4.62,4.62,2023,8,2023-08-26,2023-08-27,3,2,3,1,1,10,110140,5,3,1,2인 여행(가족 외),0,1;22;26;4;6,1;13;5,0.6667
e_e008053,20,여,3,대중교통 등,1,12.0,0,1,4.33,4.0,4.0,2023,8,2023-08-25,2023-08-26,1,0,2,0,0,3,39800,2,3,1,2인 여행(가족 외),0,1;2;21;22;4,2;22;4,0.0
e_e008056,30,남,6,자가용,5,7.0,0,1,4.67,4.0,4.17,2023,8,2023-08-22,2023-08-23,4,1,1,2,1,9,66400,5,3,0,나홀로 여행,0,1;10;2;22;6,10;22;5,0.3333
e_e008057,20,여,4,대중교통 등,3,6.0,0,1,4.0,3.75,3.5,2023,8,2023-08-30,2023-08-31,4,1,1,1,0,8,34200,5,3,1,2인 여행(가족 외),1,1;22;6,1;22;6,0.0
e_e008069,20,남,3,자가용,2,7.0,0,1,3.67,3.67,3.33,2023,8,2023-08-27,2023-08-28,1,0,1,0,0,3,34000,3,3,2,3인 이상 여행(가족 외),0,21;22;26;5,22;26;5,0.0
e_e008076,20,여,3,자가용,5,11.0,0,1,4.0,4.33,4.0,2023,9,2023-09-02,2023-09-03,3,0,0,1,2,9,19800,4,3,1,2인 여행(가족 외),0,1;26;4;6;9,22;26;5,0.6667
e_e008079,40,남,5,자가용,7,7.0,0,1,4.0,3.8,3.8,2023,8,2023-08-26,2023-08-27,2,1,2,3,1,9,49900,5,3,1,자녀 동반 여행,0,2;4;6,3;4;6,0.3333
e_e008089,40,남,6,자가용,4,6.0,40000,1,3.83,3.83,3.67,2023,8,2023-08-22,2023-08-23,1,2,2,2,3,10,22000,5,3,1,2인 가족 여행,1,3;8;9,21;3;6,0.6667
e_e008098,20,남,3,자가용,2,7.0,0,1,4.67,4.0,4.0,2023,8,2023-08-22,2023-08-23,2,1,1,1,1,6,104200,5,3,1,2인 여행(가족 외),0,1;10;11;12;2;21;22;23;24;26;27;28;4;5;6;7;8;9,1;4;6,0.0
e_e008113,40,남,4,자가용,5,11.0,0,1,3.5,4.25,4.0,2023,8,2023-08-20,2023-08-21,2,1,1,0,1,5,70900,4,3,1,2인 여행(가족 외),1,1;21;22;26;27,1;21;6,0.3333
e_e008119,20,여,1,자가용,4,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-19,2023-08-20,1,1,1,1,1,5,67900,5,3,1,2인 여행(가족 외),0,1;11;2;21;6,1;2;6,0.0
e_e008124,20,남,6,대중교통 등,5,7.0,0,1,4.33,4.33,4.17,2023,9,2023-09-02,2023-09-03,3,1,1,1,0,7,80200,5,3,1,2인 여행(가족 외),0,1;22;4;5;6,1;22;6,0.0
e_e008129,40,여,3,자가용,4,6.0,0,1,4.33,4.0,4.0,2023,8,2023-08-20,2023-08-21,3,1,1,1,2,8,595000,5,3,4,3인 이상 여행(가족 외),0,10;2;23;5;7,10;2;5,0.0
e_e008133,40,여,4,자가용,5,9.0,0,1,3.25,4.0,3.75,2023,8,2023-08-26,2023-08-27,2,1,0,1,2,6,101700,4,3,1,2인 여행(가족 외),1,1;4;5,1;4;5,0.0
e_e008165,20,남,6,대중교통 등,2,7.0,0,1,3.5,5.0,5.0,2023,8,2023-08-23,2023-08-24,3,0,2,0,1,7,135500,4,3,1,2인 여행(가족 외),0,1;11;22;26;9,11;2;26,0.3333
e_e008170,30,남,5,대중교통 등,4,11.0,0,1,4.6,4.4,4.6,2023,8,2023-08-25,2023-08-26,4,7,2,0,2,15,234600,4,3,1,2인 가족 여행,0,1;11;24;6;9,1;26;4,0.6667
e_e008174,40,남,4,대중교통 등,5,6.0,0,1,4.75,4.5,4.5,2023,8,2023-08-22,2023-08-23,3,0,0,1,1,5,27000,3,3,0,나홀로 여행,0,22,24;26;27,1.0
e_e008178,30,여,26,자가용,4,8.0,0,1,4.5,4.46,4.35,2023,8,2023-08-22,2023-08-23,6,5,8,10,1,35,134600,7,3,0,나홀로 여행,0,1;2;22;26,1;2;22,0.0
e_e008181,20,남,8,대중교통 등,3,5.0,0,1,4.38,4.25,3.88,2023,8,2023-08-24,2023-08-25,4,3,1,4,1,15,71800,6,3,1,2인 여행(가족 외),1,1;12;2;3;6,26;4;6,0.6667
e_e008195,30,여,3,자가용,5,9.0,0,1,4.67,4.33,4.0,2023,8,2023-08-26,2023-08-27,2,0,1,1,2,7,66700,5,3,1,2인 여행(가족 외),0,1;2;22;24;26;4;5,2;26;6,0.3333
e_e008201,20,여,4,대중교통 등,3,10.0,0,1,4.0,3.75,3.25,2023,8,2023-08-20,2023-08-21,3,1,0,0,0,4,83800,2,3,1,2인 여행(가족 외),1,1;22;24;26;3,1;22;26,0.0
e_e008211,30,여,4,자가용,1,7.0,0,1,4.25,4.0,3.5,2023,8,2023-08-21,2023-08-22,3,0,0,2,1,7,84900,4,3,2,3인 이상 여행(가족 외),1,22;25,2;22;25,0.3333
e_e008214,20,여,2,자가용,3,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-26,2023-08-27,2,1,1,1,1,6,71000,5,3,1,2인 여행(가족 외),0,1;2;21;22;26;4,10;2;22,0.3333
e_e008218,30,여,7,자가용,5,7.0,0,1,4.86,4.86,4.86,2023,8,2023-08-29,2023-08-30,3,4,1,0,0,8,325500,3,3,0,나홀로 여행,0,1;10;8,1;2;4,0.6667
e_e008231,20,여,4,자가용,3,6.0,0,1,3.75,3.75,3.5,2023,8,2023-08-27,2023-08-28,1,2,2,1,0,6,139000,4,3,1,2인 여행(가족 외),1,1;2;6,1;5;6,0.3333
e_e008243,20,여,4,대중교통 등,3,3.0,0,1,4.25,4.25,3.5,2023,8,2023-08-25,2023-08-26,2,2,1,1,1,7,53100,5,3,1,2인 여행(가족 외),1,1;24;6,1;24;6,0.0
e_e008245,20,남,6,자가용,5,8.0,0,1,3.83,3.5,3.5,2023,8,2023-08-30,2023-08-31,2,2,2,0,0,6,94000,3,3,1,2인 여행(가족 외),1,1;2;22;4;6,1;2;4,0.0
e_e008247,20,남,5,자가용,4,9.0,0,1,5.0,5.0,5.0,2023,8,2023-08-27,2023-08-28,2,0,1,0,1,7,56300,5,3,1,부모 동반 여행,0,22;6,21;22;6,0.3333
e_e008250,40,남,5,대중교통 등,5,7.0,0,1,5.0,4.8,5.0,2023,8,2023-08-21,2023-08-22,2,0,1,0,2,7,16000,4,3,0,나홀로 여행,0,21,21;24;3,0.6667
e_e008258,40,여,4,대중교통 등,4,5.0,0,1,3.5,3.75,3.5,2023,8,2023-08-22,2023-08-23,3,0,1,0,3,7,75700,3,3,2,3인 이상 여행(가족 외),1,1;21;22;4;6,22;26;6,0.3333
e_e008283,40,남,4,자가용,6,7.0,0,1,3.5,3.5,3.5,2023,8,2023-08-20,2023-08-21,1,2,1,1,0,5,144340,4,3,1,2인 여행(가족 외),1,1;3;5;6,1;3;4,0.3333
e_e008286,30,여,3,대중교통 등,2,9.0,0,1,4.67,4.67,3.33,2023,8,2023-08-31,2023-09-01,1,1,2,0,0,4,188000,3,3,4,3인 이상 여행(가족 외),1,22;26;6,22;26;6,0.0
e_e008290,50,남,4,자가용,6,7.0,0,1,4.5,3.75,3.75,2023,8,2023-08-26,2023-08-27,3,0,1,1,0,5,22900,3,3,0,나홀로 여행,0,6;9,6;8;9,0.3333
e_e008291,30,여,3,UNKNOWN,4,6.0,0,1,5.0,4.33,4.67,2023,8,2023-08-19,2023-08-20,1,2,1,0,0,4,279734,3,3,1,2인 여행(가족 외),0,10;2,1;10;21,0.6667
e_e008292,40,남,1,UNKNOWN,7,8.0,0,1,4.0,4.0,4.0,2023,8,2023-08-26,2023-08-27,1,0,0,0,1,3,30900,3,3,2,자녀 동반 여행,0,27;5,26;27;5,0.3333
e_e008293,30,여,5,UNKNOWN,3,3.0,0,1,4.8,4.8,4.8,2023,8,2023-08-20,2023-08-21,1,4,1,1,3,12,59800,6,3,1,자녀 동반 여행,0,2;3;4;5;6,11;26;3,0.6667
e_e008294,20,여,6,UNKNOWN,4,12.0,0,1,4.5,4.33,4.33,2023,8,2023-08-18,2023-08-19,4,1,0,0,0,6,180700,3,3,1,2인 여행(가족 외),0,2;21;22;6,1;21;22,0.3333
e_e008295,30,여,7,UNKNOWN,1,6.0,0,1,4.0,4.0,4.0,2023,8,2023-08-31,2023-09-01,3,1,1,1,1,8,60900,6,3,0,나홀로 여행,0,1;22;6,1;22;6,0.0
e_e008296,20,여,2,UNKNOWN,7,7.0,0,1,4.5,4.0,4.0,2023,8,2023-08-20,2023-08-21,1,1,0,1,0,3,39800,3,3,1,2인 가족 여행,1,6,1;2;21,1.0
e_e008297,30,여,5,UNKNOWN,4,7.0,0,1,4.8,4.6,4.4,2023,8,2023-08-26,2023-08-27,2,1,0,1,0,5,2062000,4,3,0,나홀로 여행,0,1;22,1;22;4,0.3333
e_e008298,40,여,6,UNKNOWN,5,7.0,0,1,3.83,3.0,3.0,2023,8,2023-08-19,2023-08-20,1,1,0,2,2,6,7000,4,3,0,나홀로 여행,1,1;4,1;27;4,0.3333
e_e008299,40,여,3,UNKNOWN,5,11.0,0,1,5.0,5.0,4.33,2023,8,2023-08-20,2023-08-21,3,1,2,0,1,7,19000,4,3,3,자녀 동반 여행,0,11;2;4;6,2;24;6,0.3333
e_e008300,30,남,5,UNKNOWN,12,12.0,0,1,4.2,3.6,3.6,2023,8,2023-08-20,2023-08-21,4,0,1,0,1,6,130482,3,3,1,2인 여행(가족 외),0,2;4,10;2;5,0.6667
e_e008301,30,남,2,UNKNOWN,4,4.0,0,1,3.5,4.0,4.0,2023,8,2023-08-26,2023-08-27,2,0,1,1,1,5,58000,4,3,3,자녀 동반 여행,1,21;24;4,21;24;5,0.3333
e_e008302,30,여,6,UNKNOWN,4,7.0,0,1,5.0,4.0,4.0,2023,8,2023-08-26,2023-08-27,4,1,1,1,0,7,37000,4,3,0,나홀로 여행,0,2;22;4,12;22;6,0.6667
e_e008303,40,남,3,UNKNOWN,5,8.0,0,1,4.67,4.67,4.67,2023,8,2023-08-27,2023-08-28,2,2,0,2,2,8,51000,4,3,1,2인 가족 여행,0,6,1;21;26,1.0
e_e008304,30,여,4,UNKNOWN,12,12.0,0,1,3.75,3.0,2.75,2023,8,2023-08-26,2023-08-27,1,1,2,1,0,5,115000,4,3,2,자녀 동반 여행,1,4;6,11;24;6,0.6667
e_e008305,50,남,4,UNKNOWN,3,7.0,0,1,3.75,3.75,3.5,2023,8,2023-08-25,2023-08-26,2,1,1,0,0,4,14300,3,3,0,나홀로 여행,1,1;21;22;24,21;24;3,0.3333
e_e008307,50,여,1,UNKNOWN,1,7.0,0,1,4.0,3.0,3.0,2023,8,2023-08-23,2023-08-24,1,0,0,0,1,4,0,4,3,7,3인 이상 여행(가족 외),1,3;5;8,21;22;7,1.0
e_e008309,60,남,4,UNKNOWN,7,8.0,0,1,5.0,5.0,5.0,2023,8,2023-08-24,2023-08-25,2,0,0,1,1,5,115700,4,3,3,3인 이상 여행(가족 외),0,3,24;26;3,0.6667
e_e008310,30,남,8,UNKNOWN,5,6.0,0,1,3.88,3.88,3.88,2023,8,2023-08-20,2023-08-21,4,0,0,4,1,9,132400,3,3,0,나홀로 여행,1,12;22;24;3;4,13;24;3,0.3333
e_e008311,40,여,3,UNKNOWN,4,8.0,0,1,4.33,4.0,3.67,2023,8,2023-08-19,2023-08-20,2,0,1,0,0,3,77900,2,3,3,자녀 동반 여행,0,2;21;22;25;7,21;22;5,0.3333
e_e008312,30,여,3,UNKNOWN,6,7.0,0,1,4.67,4.33,4.33,2023,8,2023-08-28,2023-08-29,2,0,0,1,1,4,52000,3,3,2,부모 동반 여행,0,21;22;26;28;7,21;22;24,0.3333
e_e008313,60,남,2,UNKNOWN,8,8.0,0,1,5.0,4.5,4.5,2023,8,2023-08-20,2023-08-21,2,0,0,1,0,3,19000,2,3,1,2인 가족 여행,0,21;6,2;21;3,0.6667
e_e008319,30,여,3,UNKNOWN,7,8.0,0,1,4.0,4.0,3.33,2023,8,2023-08-26,2023-08-27,2,0,1,1,0,4,100700,3,3,3,자녀 동반 여행,1,11;2;26;4,11;24;6,0.6667
e_e008320,30,여,5,UNKNOWN,1,6.0,0,1,4.6,4.6,4.6,2023,8,2023-08-25,2023-08-26,2,2,1,0,1,6,16700,4,3,0,나홀로 여행,0,1;6,1;4;6,0.3333
e_e008321,30,여,3,UNKNOWN,5,10.0,0,1,5.0,4.0,4.0,2023,8,2023-08-26,2023-08-27,2,0,2,1,3,8,49000,4,3,3,자녀 동반 여행,0,27;4,1;2;27,0.6667
e_e008322,30,남,4,UNKNOWN,5,9.0,0,1,4.0,3.25,3.5,2023,8,2023-08-27,2023-08-28,2,0,2,0,1,7,59700,4,3,3,자녀 동반 여행,1,11;24;27;4,11;2;9,0.6667
e_e008323,40,여,2,UNKNOWN,5,7.0,0,1,4.0,3.5,3.0,2023,8,2023-08-27,2023-08-28,2,1,3,0,2,8,222000,4,3,3,3인 이상 여행(가족 외),1,2;22;25;5;8,22;25;5,0.0
e_e008324,20,여,2,UNKNOWN,4,9.0,0,1,4.0,3.5,3.5,2023,8,2023-08-21,2023-08-22,2,1,2,1,1,7,74300,5,3,1,2인 가족 여행,1,2;22;26;4,1;2;6,0.6667
e_e008326,40,여,2,UNKNOWN,5,12.0,0,1,3.5,3.5,3.0,2023,8,2023-08-20,2023-08-21,1,0,0,1,1,3,64000,3,3,1,자녀 동반 여행,1,21;22;23;26,21;22;23,0.0
e_e008328,30,남,2,UNKNOWN,8,8.0,0,1,4.5,4.5,4.5,2023,8,2023-08-20,2023-08-21,2,0,1,0,0,3,46700,2,3,3,자녀 동반 여행,0,2;4;6,1;11;6,0.6667
e_e008329,40,남,2,UNKNOWN,2,4.0,0,1,5.0,5.0,5.0,2023,8,2023-08-30,2023-08-31,2,0,0,1,1,4,23400,3,3,1,2인 가족 여행,0,22;25;6,22;25;26,0.3333
e_e008330,60,여,9,UNKNOWN,7,12.0,0,1,3.89,3.89,3.89,2023,8,2023-08-26,2023-08-27,4,2,0,1,3,12,181000,5,3,1,2인 여행(가족 외),0,22;26;4;6;9,1;24;26,0.6667
e_e008332,30,여,4,UNKNOWN,7,10.0,0,1,4.5,4.5,4.5,2023,8,2023-08-20,2023-08-21,1,2,1,0,0,4,70300,3,3,4,자녀 동반 여행,0,2;22;4;5,11;2;22,0.3333
e_e008333,30,여,1,UNKNOWN,5,9.0,0,1,5.0,5.0,5.0,2023,8,2023-08-26,2023-08-27,1,0,1,0,0,2,5000,2,3,3,자녀 동반 여행,0,11;4;6,11;6;9,0.3333
e_e008334,40,여,12,UNKNOWN,4,7.0,0,1,3.08,2.83,2.83,2023,8,2023-08-21,2023-08-22,2,4,1,3,0,12,27900,5,3,0,나홀로 여행,1,1;13;21;22;27;3,1;21;22,0.0
e_e008338,50,여,2,UNKNOWN,5,11.0,0,1,4.0,4.0,4.0,2023,8,2023-08-24,2023-08-25,2,0,0,1,2,5,209000,3,3,4,3인 이상 여행(가족 외),0,24;3,22;24;4,0.6667
e_e008341,20,여,2,UNKNOWN,5,7.0,0,1,5.0,5.0,5.0,2023,8,2023-08-25,2023-08-26,2,1,0,1,2,6,62500,4,3,1,2인 여행(가족 외),0,2;21;22;4,1;21;22,0.3333
e_e008342,20,여,3,UNKNOWN,4,11.0,0,1,4.33,4.0,4.0,2023,8,2023-08-20,2023-08-21,1,1,1,1,0,4,553800,4,3,1,2인 여행(가족 외),0,2;21,10;21;5,0.6667
e_e008344,50,여,3,UNKNOWN,2,12.0,0,1,4.33,4.0,3.67,2023,8,2023-08-25,2023-08-26,2,0,1,1,0,4,71500,3,3,2,3인 이상 여행(가족 외),0,2;21;22,21;22;24,0.3333
e_e008346,20,남,2,UNKNOWN,4,6.0,0,1,5.0,4.5,4.5,2023,8,2023-08-19,2023-08-20,3,0,1,0,0,4,79400,2,3,1,2인 여행(가족 외),0,2;22;4,12;2;21,0.6667
