TRAVEL_ID,TRAVEL_LENGTH,total_payment,visit_move_cnt,IS_FAILED_TRIP,total_payment_per_day,visit_move_cnt_per_day
a_a001867,2,-0.46208745156279385,5,0,-0.5092045675052677,2.5
a_a010060,2,-0.4278339321313326,5,0,-0.4548857812225775,2.5
a_a000954,3,0.6168984105282356,4,0,0.6073482616389188,1.3333333333333333
a_a008107,2,-0.273693094689757,8,0,-0.21045124295047182,4.0
a_a000276,4,0.27436321621362303,12,0,0.03850986084519132,3.0
a_a004274,2,-0.4763597513259027,4,0,-0.5318373951230552,2.0
a_a015818,3,0.014607360525041892,10,0,-0.029388622008171356,3.3333333333333335
a_a003593,3,0.17445711787186108,13,0,0.1396031575379758,4.333333333333333
a_a017900,2,-0.2622752548792699,7,0,-0.1923449808562418,3.5
a_a001170,3,-0.19091375606372563,6,1,-0.24666376713893193,2.0
a_a004884,3,0.28292659607148835,5,0,0.2542761508014327,1.6666666666666667
a_a004186,3,-0.011082779048554047,11,0,-0.05654801514951643,3.6666666666666665
a_a018109,2,-0.32792783378957063,3,0,-0.29645598789806454,1.5
a_a003127,4,0.437067433513064,11,0,0.1675169782665804,2.75
a_a000746,4,0.2600909164505142,20,0,0.027193447036297544,5.0
a_a003735,3,-0.2794020145950005,12,0,-0.34021278795912047,4.0
a_a005292,2,0.040297500098637834,6,0,0.2874709646408545,3.0
a_a008034,2,-0.4278339321313326,2,0,-0.4548857812225775,1.0
a_a003952,2,-0.46208745156279385,6,0,-0.5092045675052677,3.0
a_a005126,2,-0.4820686712311463,7,0,-0.5408905261701702,3.5
a_a007224,2,-0.28225647454762226,4,0,-0.22403093952114436,2.0
a_a000613,4,0.6939688292490234,12,0,0.37121242682666844,3.0
a_a014484,2,0.4342129735604422,4,0,0.9121370068917911,2.0
b_b005303,2,-0.4506696117523068,5,0,-0.49109830541103755,2.5
a_a005717,2,-0.07958981791147655,3,0,0.09735521265143898,1.5
a_a005460,3,-0.31080107407384,7,0,-0.37340760179854227,2.3333333333333335
a_a010131,2,-0.3878714927946278,8,0,-0.3915138638927723,4.0
a_a004349,3,-0.2679841747845134,13,0,-0.32814194656296714,4.333333333333333
c_c005232,22,-0.2622752548792699,11,0,-0.5462401036071018,0.5
a_a007321,2,-0.4820686712311463,4,0,-0.5408905261701702,2.0
a_a004099,2,-0.18520483615848207,4,0,-0.07012771172018896,2.0
a_a001384,2,-0.27654755464237873,7,0,-0.21497780847402934,3.5
a_a008701,2,-0.31080107407384,8,1,-0.26929659475671947,4.0
a_a000087,3,0.25152753659264887,5,0,0.22108133696201102,1.6666666666666667
a_a005469,2,-0.43354285203657617,3,0,-0.4639389122696925,1.5
a_a018112,2,-0.5049043508521204,4,1,-0.5771030503586303,2.0
a_a014163,2,-0.37359919303151895,9,0,-0.36888103627498475,4.5
a_a002848,2,-0.38501703284200606,7,0,-0.3869872983692148,3.5
a_a001534,3,-0.07958981791147655,9,0,-0.12897306352643662,3.0
a_a002631,4,-0.008228319095932276,12,0,-0.18555513257090553,3.0
a_a005876,3,-0.005373859143310505,8,0,-0.05051259445143977,2.6666666666666665
a_a013588,2,-0.5077588108047422,6,0,-0.5816296158821878,3.0
a_a007196,2,-0.3793081129367625,4,0,-0.3779341673220998,2.0
a_a005133,2,-0.33649121364743595,4,0,-0.3100356844687371,2.0
a_a003364,4,0.6768420695332927,16,0,0.3576327302559959,4.0
b_b005459,3,-0.17664145630061676,15,0,-0.23157521539374024,5.0
a_a006166,2,-0.23373065535305218,9,0,-0.14707932562066667,4.5
a_a002712,2,-0.29652877431073116,6,0,-0.24666376713893193,3.0
a_a007091,2,-0.21089497573207802,5,0,-0.11086680143220658,2.5
a_a005392,2,-0.47065083142065917,3,0,-0.5227842640759401,1.5
a_a003782,4,0.3542880948870326,10,0,0.1018817781749965,2.5
a_a007216,2,-0.42212501222608906,3,0,-0.4458326501754625,1.5
a_a002358,4,0.07455101953009909,11,0,-0.11991993247932159,2.75
a_a017984,2,-0.4563785316575503,4,0,-0.5001514364581526,2.0
a_a017794,2,-0.5077588108047422,6,0,-0.5816296158821878,3.0
a_a003871,2,-0.2023315958742127,6,0,-0.09728710486153404,3.0
a_a000182,4,2.1897058444228317,18,0,1.5571725939987366,4.5
a_a006386,2,0.7367857285383499,5,0,1.3919529523888874,2.5
a_a002102,3,0.2772176761662448,11,0,0.2482407301033561,3.6666666666666665
a_a009613,2,-0.36503581317365363,4,1,-0.3553013397043122,2.0
a_a018138,2,-0.4278339321313326,6,0,-0.4548857812225775,3.0
a_a004747,2,-0.19947713592159094,3,1,-0.09276053933797652,1.5
a_a017622,2,-0.46208745156279385,4,0,-0.5092045675052677,2.0
a_a005170,2,-0.1937682160163474,4,0,-0.0837074082908615,2.0
a_a011463,2,-0.484923131183768,3,0,-0.5454170916937278,1.5
a_a010958,3,0.28292659607148835,8,0,0.2542761508014327,2.6666666666666665
a_a002721,2,-0.3507635134105448,6,0,-0.33266851208652465,3.0
a_a005947,2,-0.38501703284200606,2,0,-0.3869872983692148,1.0
a_a005811,2,-0.4392517719418197,8,0,-0.4729920433168075,4.0
a_a017970,2,-0.4906320510890116,5,0,-0.5544702227408428,2.5
a_a009891,2,-0.25656633497402637,11,0,-0.18329184980912677,5.5
a_a017669,2,-0.3907259527472496,9,0,-0.39604042941632983,4.5
a_a010251,2,-0.29367431435810937,10,0,-0.24213720161537441,5.0
a_a010542,3,0.9337434652692521,7,0,0.9423141103821746,2.3333333333333335
a_a001870,3,0.5969171908598832,10,0,0.5862242891956503,3.3333333333333335
a_a007252,2,-0.13667901696391196,6,0,0.006823902180288739,3.0
a_a006421,2,-0.4449606918470632,5,0,-0.4820451743639225,2.5
a_a000976,3,1.1192833621896672,6,0,1.1384652830696667,2.0
a_a003977,4,0.8281284470222466,10,0,0.47758671663026997,2.5
a_a004880,3,-0.2508574150687828,10,0,-0.3100356844687371,3.3333333333333335
a_a004583,2,-0.3393456736000577,9,0,-0.3145622499922946,4.5
a_a008435,2,-0.4049982525103584,7,0,-0.4186732570341174,3.5
a_a006004,2,-0.3136555340264618,5,0,-0.273823160280277,2.5
a_a005670,2,-0.4363973119891979,6,1,-0.46846547779325004,3.0
a_a004051,2,-0.25656633497402637,14,0,-0.18329184980912677,7.0
a_a004102,3,0.12022237877204742,6,0,0.08226666090624724,2.0
a_a005686,2,-0.3793081129367625,5,0,-0.3779341673220998,2.5
a_a007548,2,-0.4421062318944415,6,0,-0.477518608840365,3.0
a_a000165,3,0.11451345886680388,8,0,0.07623124020817063,2.6666666666666665
a_a000219,4,0.6939688292490234,10,0,0.37121242682666844,2.5
a_a004306,2,-0.3564724333157883,5,0,-0.3417216431336397,2.5
a_a007786,2,-0.3935804126998714,6,0,-0.40056699493988734,3.0
a_a001167,2,-0.2679841747845134,7,0,-0.2013981119033568,3.5
a_a001152,3,0.39139607427111567,6,0,0.3689491440648897,2.0
a_a006485,2,-0.46208745156279385,6,0,-0.5092045675052677,3.0
a_a002589,2,-0.19662267596896915,5,0,-0.08823397381441901,2.5
a_a007913,2,-0.41356163236822374,4,0,-0.43225295360478994,2.0
a_a003476,3,-0.3193644539317053,7,0,-0.3824607328456573,2.3333333333333335
a_a007730,2,-0.2708386347371352,5,0,-0.2059246774269143,2.5
a_a002127,2,-0.2679841747845134,4,0,-0.2013981119033568,2.0
a_a007753,2,-0.347909053457923,6,0,-0.32814194656296714,3.0
a_a003818,4,0.9223256254587651,15,0,0.552275047768969,3.75
a_a009594,3,0.18302049772972637,9,0,0.14865628858509083,3.0
a_a002762,3,-0.23087619540043042,12,0,-0.28891171202546867,4.0
a_a014172,2,-0.3422001335526795,4,0,-0.3190888155158521,2.0
a_a002917,2,-0.5077588108047422,6,0,-0.5816296158821878,3.0
