TRAVEL_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_MISSION_CHECK,TRAVEL_LENGTH,SEASON_Fall,SEASON_Summer,SEASON_nan,WEEKEND_RATIO,SEASON_Spring,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,IS_FAILED_TRIP,visit_trip_days,visit_move_cnt,AVG_ACTIVITIES_PER_DAY,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM
e_e004447,1;22;26;27;6,2023-07-01,2023-07-02,대중교통 등,1;22;26,2,False,True,False,1.0,False,119400,6,6,9,3,119000,0,0,0.0,2.0,11.0,4.5,28.0,여,60.0,5.0,2.0,4.0,2.0,4.0,5.0,3.0,1.0,2인 가족 여행,1.0
e_e004449,2,2023-07-09,2023-07-11,자가용,2;8;11,3,False,True,False,0.3333333333333333,False,213500,5,5,9,4,134000,1,1,1.0,3.0,7.0,3.0,41.0,여,60.0,7.0,2.0,5.0,2.0,4.0,7.0,2.0,1.0,3대 동반 여행(친척 포함),4.0
e_e004451,21;22;1;4;26,2023-07-02,2023-07-03,대중교통 등,3;21;22,2,False,True,False,0.5,False,24800,1,1,6,4,119000,0,0,0.0,2.0,6.0,3.0,41.0,여,40.0,5.0,2.0,3.0,3.0,5.0,7.0,2.0,4.0,나홀로 여행,0.0
e_e004455,22;5;6;8;9,2023-07-22,2023-07-24,자가용,22;5;7,3,False,True,False,0.6666666666666666,False,478960,6,6,11,6,420000,1,1,0.0,3.0,8.0,3.6666666666666665,11.0,남,20.0,5.0,1.0,3.0,3.0,4.0,11.0,2.0,2.0,3인 이상 여행(가족 외),5.0
e_e004457,1;22;26;6,2023-07-08,2023-07-09,대중교통 등,6;1;21,2,False,True,False,1.0,False,63900,6,6,13,6,119000,0,0,0.0,2.0,11.0,6.5,41.0,여,20.0,6.0,1.0,1.0,3.0,4.0,7.0,3.0,4.0,나홀로 여행,0.0
e_e004459,11;2;21;3;6,2023-07-10,2023-07-11,대중교통 등,3;6;22,2,False,True,False,0.0,False,24500,2,2,7,4,119000,0,0,1.0,2.0,8.0,3.5,41.0,여,20.0,6.0,1.0,1.0,12.0,2.0,7.0,3.0,2.0,나홀로 여행,0.0
e_e004463,1;10;2;22;3,2023-07-01,2023-07-03,자가용,3;22;6,3,False,True,False,0.6666666666666666,False,104400,9,8,30,5,119000,0,0,0.0,3.0,28.0,10.0,11.0,여,20.0,6.0,1.0,1.0,2.0,6.0,7.0,2.0,3.0,나홀로 여행,0.0
e_e004464,1;11;23;26;4,2023-07-17,2023-07-19,대중교통 등,1;22;6,3,False,True,False,0.0,False,183810,11,11,19,6,70000,1,1,0.0,3.0,18.0,6.333333333333333,45.0,여,30.0,6.0,1.0,4.0,2.0,4.0,12.0,2.0,2.0,나홀로 여행,0.0
e_e004466,22;23,2023-07-02,2023-07-04,대중교통 등,23;22;24,3,False,True,False,0.3333333333333333,False,139300,5,5,15,6,130000,1,1,0.0,3.0,16.0,5.0,44.0,여,20.0,4.0,2.0,2.0,11.0,2.0,4.0,2.0,1.0,나홀로 여행,0.0
e_e004468,2;3;4;6;9,2023-07-22,2023-07-23,자가용,4;22;24,2,False,True,False,1.0,False,126000,3,3,7,4,119000,0,0,1.0,2.0,6.0,3.5,41.0,여,30.0,8.0,1.0,1.0,8.0,8.0,7.0,3.0,5.0,2인 여행(가족 외),1.0
e_e004472,6;1;11;21,2023-07-06,2023-07-07,대중교통 등,6;21;1,2,False,True,False,0.0,False,7000,1,1,8,4,119000,0,0,0.0,2.0,7.0,4.0,41.0,여,30.0,4.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,나홀로 여행,0.0
e_e004473,1;2;4;7;24;23;26;22;21;10,2023-07-15,2023-07-17,대중교통 등,2;23;6,3,False,True,False,0.6666666666666666,False,283250,19,13,32,6,98306,1,1,0.0,3.0,11.0,10.666666666666666,11.0,여,20.0,4.0,1.0,3.0,12.0,2.0,7.0,3.0,2.0,2인 여행(가족 외),1.0
e_e004479,22;26;24,2023-07-01,2023-07-02,자가용,22;26;1,2,False,True,False,1.0,False,377300,3,3,7,4,119000,0,0,1.0,2.0,4.0,3.5,11.0,여,20.0,6.0,1.0,4.0,12.0,2.0,7.0,3.0,2.0,나홀로 여행,0.0
e_e004482,2,2023-07-01,2023-07-02,자가용,5;9;2,2,False,True,False,1.0,False,139000,5,5,2,2,119000,0,0,1.0,2.0,3.0,1.0,11.0,여,40.0,5.0,2.0,4.0,11.0,2.0,4.0,2.0,2.0,자녀 동반 여행,3.0
e_e004485,22;4;6,2023-07-06,2023-07-08,대중교통 등,6;27;22,3,False,True,False,0.3333333333333333,False,278000,3,3,7,5,119000,0,0,0.0,3.0,9.0,2.3333333333333335,42.0,여,60.0,7.0,2.0,2.0,2.0,1.0,6.0,3.0,3.0,3대 동반 여행(친척 포함),4.0
e_e004486,11;2;26;6,2023-07-02,2023-07-03,자가용,11;2;26,2,False,True,False,0.5,False,34000,2,2,2,2,119000,0,0,0.0,2.0,4.0,1.0,11.0,남,40.0,7.0,2.0,6.0,2.0,8.0,8.0,1.0,1.0,자녀 동반 여행,5.0
e_e004488,1;11;21;22;7,2023-07-03,2023-07-04,대중교통 등,1;24;22,2,False,True,False,0.0,False,150300,5,5,11,7,119000,0,0,0.0,2.0,11.0,5.5,42.0,남,20.0,6.0,1.0,2.0,12.0,3.0,8.0,3.0,5.0,2인 여행(가족 외),1.0
e_e004489,21;22;24;26;5,2023-07-28,2023-07-30,자가용,24;5;22,3,False,True,False,0.6666666666666666,False,121480,7,7,14,6,119000,0,0,0.0,3.0,16.0,4.666666666666667,11.0,여,20.0,4.0,1.0,4.0,12.0,4.0,9.0,2.0,1.0,2인 여행(가족 외),1.0
e_e004499,24;26;4,2023-07-29,2023-07-30,대중교통 등,24;22;26,2,False,True,False,1.0,False,123000,2,2,2,1,119000,0,0,1.0,2.0,4.0,1.0,11.0,여,40.0,7.0,1.0,1.0,3.0,8.0,7.0,2.0,1.0,3인 이상 여행(가족 외),2.0
e_e004503,22;6,2023-07-02,2023-07-03,자가용,6;24;22,2,False,True,False,0.5,False,94500,3,3,5,3,119000,0,0,1.0,2.0,6.0,2.5,11.0,여,60.0,6.0,2.0,4.0,2.0,3.0,6.0,3.0,3.0,3인 이상 여행(가족 외),2.0
e_e004505,1;22;4;5;6,2023-07-30,2023-07-31,대중교통 등,6;22;24,2,False,True,False,0.5,False,69100,6,5,10,5,119000,0,0,1.0,2.0,8.0,5.0,41.0,여,30.0,5.0,1.0,3.0,3.0,4.0,12.0,2.0,2.0,2인 여행(가족 외),1.0
e_e004506,22;23;24;26;5,2023-08-05,2023-08-07,자가용,2;1;23,3,False,True,False,0.6666666666666666,False,563170,7,7,8,5,388990,1,1,1.0,3.0,8.0,2.6666666666666665,11.0,여,20.0,4.0,1.0,4.0,3.0,4.0,12.0,3.0,2.0,부모 동반 여행,3.0
e_e004510,6;2;5;4;9;6;21;23;26;12;11;10,2023-07-29,2023-07-31,자가용,1;4;2,3,False,True,False,0.6666666666666666,False,910500,19,13,15,5,166685,1,1,0.0,3.0,11.0,5.0,46.0,여,30.0,6.0,2.0,2.0,3.0,4.0,6.0,2.0,2.0,2인 여행(가족 외),1.0
e_e004511,2;22;27;28;3,2023-07-20,2023-07-21,대중교통 등,2;13;24,2,False,True,False,0.0,False,61700,6,6,14,6,119000,0,0,0.0,2.0,8.0,7.0,11.0,여,20.0,6.0,1.0,4.0,2.0,6.0,10.0,2.0,2.0,2인 여행(가족 외),1.0
e_e004515,1;2;23;3;4,2023-07-02,2023-07-03,대중교통 등,2;1;23,2,False,True,False,0.5,False,47300,3,3,8,5,20000,1,1,0.0,2.0,7.0,4.0,11.0,남,20.0,6.0,1.0,3.0,3.0,4.0,9.0,2.0,1.0,2인 여행(가족 외),1.0
e_e004520,27;9,2023-07-21,2023-07-22,자가용,1;22;24,2,False,True,False,0.5,False,72800,2,2,2,1,119000,0,0,0.0,2.0,4.0,1.0,41.0,여,40.0,6.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,3인 이상 여행(가족 외),3.0
e_e004525,12;27;6,2023-07-09,2023-07-10,자가용,3;21;24,2,False,True,False,0.5,False,40000,3,3,7,4,119000,0,0,0.0,2.0,6.0,3.5,41.0,남,40.0,6.0,2.0,4.0,3.0,6.0,8.0,2.0,2.0,2인 가족 여행,1.0
e_e004547,3;2;4;6;11;26;27,2023-07-08,2023-07-09,자가용,2;3;6,2,False,True,False,1.0,False,118000,5,4,7,3,119000,0,0,0.0,2.0,5.0,3.5,11.0,남,30.0,6.0,2.0,4.0,7.0,6.0,6.0,2.0,6.0,자녀 동반 여행,3.0
e_e004548,6;4;5;22,2023-07-08,2023-07-10,대중교통 등,6;4;22,3,False,True,False,0.6666666666666666,False,52800,4,3,26,6,20000,1,1,0.0,3.0,17.0,8.666666666666666,27.0,남,30.0,6.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,나홀로 여행,0.0
e_e004549,10;2;21;23;24,2023-07-22,2023-07-24,자가용,3;21;23,3,False,True,False,0.6666666666666666,False,133900,4,4,12,4,172562,1,1,0.0,3.0,10.0,4.0,28.0,여,40.0,6.0,2.0,4.0,2.0,11.0,12.0,3.0,2.0,자녀 동반 여행,3.0
e_e004551,1;12;3;4;6,2023-07-03,2023-07-05,대중교통 등,1;6;22,3,False,True,False,0.0,False,174200,8,7,24,6,126100,1,1,0.0,3.0,21.0,8.0,26.0,여,30.0,6.0,1.0,3.0,3.0,4.0,9.0,2.0,1.0,2인 여행(가족 외),1.0
e_e004552,1;8;21;22;23;25,2023-07-07,2023-07-09,자가용,25;22;8,3,False,True,False,0.6666666666666666,False,189600,5,5,14,3,264000,1,1,0.0,3.0,9.0,4.666666666666667,28.0,여,20.0,6.0,1.0,4.0,13.0,4.0,8.0,2.0,1.0,부모 동반 여행,3.0
e_e004557,6,2023-07-26,2023-07-27,대중교통 등,6;1;4,2,False,True,False,0.0,False,88600,3,3,5,3,119000,0,0,0.0,2.0,7.0,2.5,41.0,남,20.0,6.0,1.0,1.0,2.0,4.0,7.0,3.0,3.0,2인 여행(가족 외),1.0
e_e004561,1;4;5;6;9,2023-07-22,2023-07-23,자가용,1;21;24,2,False,True,False,1.0,False,111500,6,4,9,4,119000,0,0,1.0,2.0,6.0,4.5,41.0,여,30.0,6.0,2.0,2.0,3.0,5.0,9.0,2.0,1.0,나홀로 여행,0.0
e_e004563,12;22;23;5;6,2023-07-26,2023-07-28,대중교통 등,2;23;22,3,False,True,False,0.0,False,122000,3,3,6,4,25000,1,1,0.0,3.0,8.0,2.0,11.0,남,20.0,4.0,1.0,4.0,12.0,1.0,7.0,2.0,1.0,2인 여행(가족 외),1.0
e_e004565,21;22;24;27;8,2023-07-09,2023-07-10,자가용,21;1;22,2,False,True,False,0.5,False,294000,4,4,7,4,119000,0,0,1.0,2.0,6.0,3.5,11.0,남,40.0,6.0,2.0,4.0,2.0,7.0,8.0,2.0,1.0,자녀 동반 여행,2.0
e_e004567,1;21;27,2023-07-13,2023-07-14,대중교통 등,21;27;1,2,False,True,False,0.0,False,26060,2,2,5,2,119000,0,0,0.0,2.0,7.0,2.5,41.0,남,60.0,3.0,2.0,3.0,13.0,4.0,6.0,3.0,2.0,나홀로 여행,0.0
e_e004573,1;22;23;6,2023-07-04,2023-07-06,대중교통 등,1;6;23,3,False,True,False,0.0,False,105500,9,9,13,5,191153,1,1,0.0,3.0,7.0,4.333333333333333,28.0,남,20.0,5.0,1.0,1.0,13.0,2.0,7.0,3.0,3.0,2인 여행(가족 외),1.0
e_e004575,11;22;24;4;6,2023-07-15,2023-07-16,대중교통 등,4;6;2,2,False,True,False,1.0,False,159200,6,6,9,3,119000,0,0,0.0,2.0,11.0,4.5,41.0,여,20.0,6.0,1.0,4.0,12.0,1.0,5.0,4.0,1.0,2인 여행(가족 외),1.0
e_e004587,11;2;22;6,2023-07-04,2023-07-05,대중교통 등,2;6;1,2,False,True,False,0.0,False,21300,5,5,6,3,119000,0,0,0.0,2.0,6.0,3.0,28.0,여,30.0,6.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,나홀로 여행,0.0
e_e004588,2;10;22,2023-07-08,2023-07-09,대중교통 등,2;10;22,2,False,True,False,1.0,False,50000,3,2,6,3,119000,0,0,0.0,2.0,6.0,3.0,41.0,남,30.0,6.0,2.0,3.0,2.0,7.0,12.0,2.0,1.0,자녀 동반 여행,1.0
e_e004589,1;2;5;6,2023-07-08,2023-07-09,자가용,1;2;22,2,False,True,False,1.0,False,543600,3,3,4,3,119000,0,0,1.0,2.0,6.0,2.0,41.0,남,20.0,4.0,1.0,3.0,10.0,5.0,10.0,3.0,5.0,2인 여행(가족 외),1.0
e_e004592,6;12;22,2023-07-12,2023-07-13,대중교통 등,6;12;22,2,False,True,False,0.0,False,149420,6,5,7,4,119000,0,0,1.0,2.0,7.0,3.5,41.0,여,20.0,4.0,1.0,4.0,5.0,2.0,6.0,3.0,5.0,2인 여행(가족 외),1.0
e_e004596,22;23;6,2023-07-04,2023-07-06,대중교통 등,22;23;6,3,False,True,False,0.0,False,214100,5,5,30,5,194502,1,1,0.0,3.0,26.0,10.0,41.0,남,20.0,6.0,1.0,4.0,9.0,2.0,6.0,3.0,3.0,2인 여행(가족 외),1.0
e_e004602,2;5,2023-07-08,2023-07-09,자가용,5;3;26,2,False,True,False,1.0,False,83000,3,3,5,3,119000,0,0,0.0,2.0,6.0,2.5,41.0,남,20.0,6.0,1.0,1.0,2.0,4.0,7.0,2.0,5.0,2인 여행(가족 외),1.0
e_e004606,22;27;3;6,2023-07-22,2023-07-23,자가용,3;21;22,2,False,True,False,1.0,False,68000,2,2,12,4,119000,0,0,0.0,2.0,8.0,6.0,11.0,남,60.0,8.0,2.0,4.0,1.0,5.0,6.0,2.0,1.0,2인 가족 여행,1.0
e_e004612,2;22;26,2023-07-15,2023-07-16,자가용,2;5;26,2,False,True,False,1.0,False,60700,4,3,7,2,119000,0,0,0.0,2.0,4.0,3.5,44.0,여,20.0,4.0,1.0,1.0,9.0,4.0,7.0,2.0,1.0,2인 여행(가족 외),1.0
e_e004614,22;3;4,2023-07-09,2023-07-10,대중교통 등,3;22;4,2,False,True,False,0.5,False,42500,3,3,6,4,119000,0,0,1.0,2.0,8.0,3.0,11.0,여,20.0,5.0,1.0,4.0,3.0,4.0,8.0,1.0,1.0,2인 여행(가족 외),1.0
e_e004617,26;3;6,2023-07-08,2023-07-10,자가용,26;5;1,3,False,True,False,0.6666666666666666,False,125450,6,6,10,5,119000,0,0,0.0,3.0,11.0,3.3333333333333335,41.0,남,50.0,6.0,2.0,3.0,1.0,6.0,6.0,2.0,1.0,3인 이상 여행(가족 외),2.0
e_e004623,10;22;23;24;5,2023-07-16,2023-07-17,대중교통 등,11;24;1,2,False,True,False,0.5,False,115050,5,5,8,6,119000,0,0,1.0,2.0,7.0,4.0,41.0,남,20.0,6.0,1.0,1.0,3.0,6.0,7.0,3.0,8.0,2인 여행(가족 외),1.0
e_e004627,9,2023-07-16,2023-07-17,자가용,27;22;4,2,False,True,False,0.5,False,69300,2,2,5,4,119000,0,0,0.0,2.0,5.0,2.5,41.0,남,30.0,6.0,1.0,3.0,7.0,8.0,11.0,3.0,2.0,2인 여행(가족 외),1.0
e_e004629,13,2023-07-08,2023-07-09,대중교통 등,24;2;22,2,False,True,False,1.0,False,8000,1,1,10,4,119000,0,0,1.0,2.0,11.0,5.0,11.0,여,40.0,5.0,1.0,1.0,3.0,3.0,7.0,3.0,4.0,나홀로 여행,0.0
e_e004634,1;24;26;6,2023-07-15,2023-07-16,대중교통 등,11;6;26,2,False,True,False,1.0,False,80500,6,6,8,3,119000,0,0,0.0,2.0,7.0,4.0,41.0,남,30.0,6.0,1.0,1.0,2.0,6.0,7.0,3.0,4.0,2인 여행(가족 외),1.0
e_e004640,1;21;22;4;6,2023-07-11,2023-07-12,대중교통 등,2;22;24,2,False,True,False,0.0,False,24000,1,1,4,2,119000,0,0,0.0,2.0,5.0,2.0,41.0,남,20.0,4.0,1.0,2.0,12.0,1.0,1.0,3.0,1.0,나홀로 여행,0.0
e_e004644,2;22;24,2023-07-10,2023-07-11,대중교통 등,2;22;24,2,False,True,False,0.0,False,38300,2,2,2,1,119000,0,0,1.0,2.0,4.0,1.0,41.0,여,20.0,5.0,1.0,3.0,2.0,4.0,10.0,2.0,1.0,2인 여행(가족 외),1.0
e_e004645,22,2023-07-09,2023-07-10,자가용,22;24;27,2,False,True,False,0.5,False,57800,2,2,5,3,119000,0,0,1.0,2.0,6.0,2.5,41.0,여,20.0,6.0,1.0,2.0,3.0,5.0,6.0,3.0,1.0,2인 여행(가족 외),1.0
e_e004651,1;22;26;6,2023-07-08,2023-07-09,대중교통 등,6;22;26,2,False,True,False,1.0,False,139600,6,6,8,4,119000,0,0,0.0,2.0,9.0,4.0,41.0,남,20.0,4.0,1.0,3.0,12.0,2.0,8.0,2.0,1.0,2인 여행(가족 외),1.0
e_e004653,21;22;25,2023-07-22,2023-07-23,자가용,2;25;24,2,False,True,False,1.0,False,138000,2,2,4,3,119000,0,0,1.0,2.0,4.0,2.0,11.0,남,60.0,5.0,2.0,4.0,13.0,5.0,9.0,4.0,1.0,자녀 동반 여행,3.0
e_e004655,1;6;4,2023-07-08,2023-07-09,대중교통 등,6;4;1,2,False,True,False,1.0,False,122100,5,4,5,4,119000,0,0,0.0,2.0,6.0,2.5,41.0,여,30.0,4.0,1.0,2.0,3.0,4.0,5.0,2.0,2.0,2인 여행(가족 외),1.0
e_e004657,1;22;26,2023-07-09,2023-07-11,대중교통 등,1;22;5,3,False,True,False,0.3333333333333333,False,189500,8,8,14,4,119000,0,0,0.0,3.0,15.0,4.666666666666667,31.0,여,20.0,6.0,1.0,2.0,4.0,4.0,7.0,2.0,2.0,2인 여행(가족 외),1.0
e_e004658,23;26,2023-07-08,2023-07-09,대중교통 등,4;22;6,2,False,True,False,1.0,False,70300,3,3,9,4,119000,0,0,1.0,2.0,9.0,4.5,45.0,여,20.0,6.0,1.0,6.0,3.0,4.0,4.0,2.0,2.0,2인 여행(가족 외),1.0
e_e004668,1;22;24;3,2023-07-08,2023-07-10,자가용,1;22;3,3,False,True,False,0.6666666666666666,False,504020,10,9,17,5,119000,0,0,0.0,3.0,12.0,5.666666666666667,29.0,남,30.0,6.0,1.0,4.0,3.0,4.0,11.0,2.0,1.0,부모 동반 여행,3.0
e_e004673,3;6;24;2,2023-07-28,2023-07-31,대중교통 등,3;6;24,4,False,True,False,0.5,False,225700,10,9,28,8,233200,2,2,0.0,4.0,24.0,7.0,48.0,여,30.0,7.0,1.0,2.0,13.0,6.0,12.0,3.0,3.0,나홀로 여행,0.0
e_e004675,22;27;3;5;8,2023-07-07,2023-07-10,자가용,8;11;3,4,False,True,False,0.5,False,154600,5,5,24,6,90000,1,1,0.0,4.0,9.0,6.0,28.0,여,50.0,7.0,2.0,4.0,2.0,6.0,12.0,2.0,3.0,3인 이상 여행(가족 외),3.0
e_e004678,10;21;22;23;26,2023-07-09,2023-07-11,대중교통 등,23;21;2,3,False,True,False,0.3333333333333333,False,111230,3,3,12,6,204000,1,1,0.0,3.0,9.0,4.0,11.0,남,20.0,6.0,1.0,2.0,3.0,6.0,8.0,2.0,2.0,2인 여행(가족 외),1.0
e_e004681,1;2;6;23;24;27;21;28;26,2023-07-08,2023-07-10,대중교통 등,21;6;26,3,False,True,False,0.6666666666666666,False,298400,9,9,20,5,110000,1,1,0.0,3.0,16.0,6.666666666666667,41.0,남,20.0,6.0,1.0,3.0,2.0,4.0,7.0,3.0,3.0,2인 여행(가족 외),1.0
e_e004685,1;21;22;24;26,2023-07-08,2023-07-09,자가용,22;24;1,2,False,True,False,1.0,False,118750,4,4,5,3,119000,0,0,0.0,2.0,7.0,2.5,41.0,남,30.0,7.0,2.0,3.0,3.0,6.0,6.0,2.0,1.0,자녀 동반 여행,2.0
e_e004687,11;2;4;5;6,2023-08-05,2023-08-07,자가용,11;22;5,3,False,True,False,0.6666666666666666,False,73000,1,1,7,3,296000,1,1,0.0,3.0,6.0,2.3333333333333335,28.0,남,40.0,6.0,2.0,3.0,7.0,6.0,7.0,2.0,1.0,3인 이상 여행(가족 외),6.0
e_e004688,1;22;4;6,2023-07-09,2023-07-10,대중교통 등,6;11;1,2,False,True,False,0.5,False,255900,4,4,8,5,119000,0,0,1.0,2.0,10.0,4.0,42.0,여,20.0,6.0,1.0,1.0,2.0,4.0,7.0,2.0,1.0,2인 여행(가족 외),1.0
e_e004695,5;21;22;24;5;22;21;24,2023-08-05,2023-08-07,자가용,21;24;22,3,False,True,False,0.6666666666666666,False,131760,4,4,10,4,120000,1,1,0.0,3.0,10.0,3.3333333333333335,11.0,여,20.0,6.0,1.0,1.0,3.0,2.0,7.0,3.0,3.0,2인 여행(가족 외),1.0
e_e004703,1;2;22;23;26,2023-07-05,2023-07-09,대중교통 등,1;3;23,5,False,True,False,0.4,False,308900,14,13,41,6,190000,2,1,0.0,5.0,31.0,8.2,43.0,남,30.0,6.0,2.0,2.0,1.0,6.0,9.0,2.0,1.0,2인 가족 여행,1.0
e_e004709,1;22;5,2023-07-15,2023-07-17,자가용,5;22;7,3,False,True,False,0.6666666666666666,False,568530,6,4,10,6,216000,1,1,0.0,3.0,7.0,3.3333333333333335,41.0,여,20.0,6.0,1.0,2.0,3.0,5.0,5.0,2.0,2.0,3인 이상 여행(가족 외),5.0
e_e004712,1;2;4;6,2023-07-15,2023-07-16,대중교통 등,3;21;6,2,False,True,False,1.0,False,63500,4,4,10,4,119000,0,0,0.0,2.0,6.0,5.0,11.0,여,40.0,6.0,2.0,4.0,4.0,4.0,8.0,3.0,3.0,2인 가족 여행,1.0
e_e004716,13;21;22;24;26,2023-07-14,2023-07-17,자가용,21;13;22,4,False,True,False,0.5,False,187170,9,9,20,7,70000,1,1,1.0,4.0,16.0,5.0,41.0,남,20.0,6.0,1.0,1.0,3.0,2.0,7.0,3.0,4.0,부모 동반 여행,2.0
e_e004717,22;4;6,2023-07-09,2023-07-10,대중교통 등,4;6;1,2,False,True,False,0.5,False,399400,9,9,12,4,119000,0,0,0.0,2.0,10.0,6.0,36.0,남,30.0,6.0,1.0,3.0,13.0,3.0,9.0,2.0,2.0,3인 이상 여행(가족 외),2.0
e_e004719,11;2;21;22;5,2023-07-12,2023-07-13,자가용,2;24;22,2,False,True,False,0.0,False,55000,3,2,2,2,119000,0,0,0.0,2.0,3.0,1.0,11.0,여,30.0,7.0,2.0,3.0,3.0,4.0,9.0,2.0,1.0,자녀 동반 여행,6.0
e_e004720,1;21;22;4;5,2023-07-16,2023-07-17,대중교통 등,5;1;22,2,False,True,False,0.5,False,39420,3,3,6,4,119000,0,0,0.0,2.0,4.0,3.0,41.0,여,60.0,4.0,3.0,3.0,11.0,4.0,9.0,2.0,2.0,2인 가족 여행,1.0
e_e004722,1;22;23;6,2023-07-06,2023-07-09,대중교통 등,1;6;23,4,False,True,False,0.5,False,347200,9,9,21,7,130000,1,1,0.0,4.0,20.0,5.25,29.0,남,20.0,6.0,1.0,5.0,12.0,1.0,11.0,3.0,4.0,나홀로 여행,0.0
e_e004724,6;4;22,2023-07-29,2023-07-30,대중교통 등,6;2;4,2,False,True,False,1.0,False,186700,6,5,8,4,119000,0,0,0.0,2.0,8.0,4.0,45.0,남,30.0,6.0,1.0,4.0,2.0,4.0,12.0,2.0,1.0,3인 이상 여행(가족 외),2.0
e_e004729,1;22;26;4,2023-07-08,2023-07-09,대중교통 등,4;22;1,2,False,True,False,1.0,False,80100,3,3,8,4,119000,0,0,0.0,2.0,7.0,4.0,41.0,남,20.0,6.0,1.0,4.0,2.0,4.0,9.0,3.0,5.0,2인 여행(가족 외),1.0
e_e004730,1;2;3;5;6,2023-07-14,2023-07-17,대중교통 등,6;1;7,4,False,True,False,0.5,False,129800,8,8,18,7,55000,2,2,0.0,4.0,16.0,4.5,11.0,여,20.0,6.0,1.0,1.0,2.0,4.0,7.0,3.0,8.0,2인 여행(가족 외),1.0
e_e004733,22;23;26;3;6,2023-07-28,2023-07-30,자가용,3;6;26,3,False,True,False,0.6666666666666666,False,140000,8,7,13,4,267500,1,1,0.0,3.0,12.0,4.333333333333333,30.0,여,40.0,6.0,2.0,4.0,3.0,4.0,7.0,4.0,1.0,자녀 동반 여행,3.0
e_e004772,1;26;27;6;9,2023-08-06,2023-08-07,대중교통 등,6;11;1,2,False,True,False,0.5,False,208380,6,6,7,3,119000,0,0,1.0,2.0,9.0,3.5,41.0,남,50.0,7.0,2.0,4.0,2.0,8.0,8.0,2.0,1.0,3인 이상 여행(가족 외),3.0
e_e004773,21;22;27;5;8,2023-07-06,2023-07-08,자가용,8;28;27,3,False,True,False,0.3333333333333333,False,25000,2,2,9,5,14000,1,1,0.0,3.0,6.0,3.0,41.0,남,30.0,6.0,1.0,3.0,2.0,4.0,8.0,2.0,1.0,나홀로 여행,0.0
e_e004774,1;2;22;26;9,2023-07-20,2023-07-24,대중교통 등,1;3;9,5,False,True,False,0.4,False,616790,31,17,40,8,210900,3,3,0.0,5.0,30.0,8.0,29.0,남,30.0,4.0,1.0,2.0,5.0,6.0,7.0,4.0,4.0,나홀로 여행,0.0
e_e004780,1;26,2023-07-21,2023-07-24,대중교통 등,1;26;4,4,False,True,False,0.5,False,15071450,14,9,16,4,250000,2,2,0.0,4.0,16.0,4.0,43.0,여,20.0,7.0,1.0,1.0,3.0,4.0,7.0,2.0,2.0,2인 여행(가족 외),1.0
e_e004782,1;22;24;27;28,2023-07-11,2023-07-14,자가용,23;5;28,4,False,True,False,0.0,False,220900,6,6,10,5,76999,1,1,0.0,4.0,17.0,2.5,41.0,남,20.0,6.0,1.0,5.0,5.0,4.0,9.0,2.0,1.0,나홀로 여행,0.0
e_e004784,1;2;4;5;9,2023-07-30,2023-08-01,대중교통 등,5;23;1,3,False,True,False,0.3333333333333333,False,668320,12,12,20,6,95000,1,1,1.0,3.0,16.0,6.666666666666667,45.0,여,20.0,4.0,1.0,1.0,12.0,2.0,7.0,3.0,6.0,2인 여행(가족 외),1.0
e_e004792,1;23;5;21;22;23,2023-08-03,2023-08-06,자가용,23;21;1,4,False,True,False,0.5,False,393600,6,6,15,6,905744,1,1,0.0,4.0,9.0,3.75,41.0,여,40.0,7.0,2.0,4.0,2.0,5.0,9.0,3.0,2.0,자녀 동반 여행,3.0
e_e004799,8;24,2023-07-29,2023-07-31,자가용,8;24;21,3,False,True,False,0.6666666666666666,False,88580,5,5,8,4,70000,1,1,1.0,3.0,10.0,2.6666666666666665,41.0,여,20.0,6.0,2.0,2.0,2.0,6.0,9.0,2.0,1.0,2인 여행(가족 외),1.0
e_e004800,1;2;3;4;6,2023-07-14,2023-07-17,대중교통 등,2;10;6,4,False,True,False,0.5,False,273500,10,9,19,6,131000,2,1,0.0,4.0,14.0,4.75,45.0,남,20.0,6.0,1.0,1.0,12.0,1.0,7.0,4.0,1.0,2인 여행(가족 외),1.0
e_e004815,2;21;22;23;8,2023-07-20,2023-07-22,자가용,23;2;8,3,False,True,False,0.3333333333333333,False,84000,2,2,5,4,360000,1,1,1.0,3.0,5.0,1.6666666666666667,11.0,남,30.0,8.0,2.0,3.0,2.0,8.0,8.0,1.0,1.0,자녀 동반 여행,2.0
