TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,PAYMENT_NUM,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,LODGING_TYPE_NM,RSVT_YN_ENC,LODGING_TYPE_CD_ENC,PAYMENT_MTHD_SE_ENC
e_e002550,노보텔앰배서더 서울용산,1,1,Y,1,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,2023-06-03 00:00:00,1,169000,호텔,1,0,0
e_e002555,청평글램독애견펜션,1,3,Y,2,주식회사 온다,서울 강남구 테헤란로83길 49,서울 강남구 삼성동 152-69,2023-06-02 19:39:00,1,159000,콘도미니엄,1,2,0
e_e002556,WO모텔 용산역,0,2,Y,2,정보없음,서울 용산구 한강대로7길 9,서울 용산구 한강로3가 40-18,2023-06-23 00:00:00,1,97666,펜션,1,1,0
e_e002557,la casa  (라-까사),1,1,Y,2,라까사호텔,서울 강남구 도산대로1길 83,정보없음,2023-06-24 00:00:00,1,224500,호텔,1,0,0
e_e002558,둥지펜션,0,3,Y,5,정보없음,경기 양평군 서종면 황순원로 325-16,경기 양평군 서종면 수능리 175-9,2023-06-10 00:00:00,5,350000,콘도미니엄,1,2,4
e_e002570,산타마리아펜션,0,3,Y,4,정보없음,경기 가평군 가평읍 복장포길 118-3,경기 가평군 가평읍 복장리 256-5,2023-06-10 00:00:00,5,390000,콘도미니엄,1,2,4
e_e002576,나인트리프리미어호텔 서울판교,1,1,Y,4,나인트리 프리미어 호텔 서울 판교,경기 성남시 수정구 창업로 18,정보없음,2023-06-03 00:00:00,1,233801,호텔,1,0,0
e_e002577,파인트리글램핑&캠핑장,0,5,Y,2,정보없음,경기 포천시 이동면 화동로 1925-63,경기 포천시 이동면 연곡리 932,2023-06-11 00:00:00,1,13900,유스호스텔,1,4,0
e_e002582,신라스테이 광화문,1,1,Y,2,신라스테이 광화문,서울 종로구 삼봉로 71,서울 종로구 수송동 156,2023-06-18 00:00:00,1,135000,호텔,1,0,0
e_e002584,블룸비스타,0,1,Y,4,정보없음,경기 양평군 강하면 강남로 316,경기 양평군 강하면 전수리 1235,2023-06-10 00:00:00,4,150000,호텔,1,0,3
e_e002589,테라피신축스파펜션,1,3,Y,2,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-14 00:00:00,1,148000,콘도미니엄,1,2,0
e_e002597,한화리조트 용인베잔송,2,4,Y,4,웨어고 ㈜플레이스엠,서울 강남구 테헤란로79길 6,서울 강남구 삼성동 144-19,2023-03-29 23:56:00,1,60000,모텔/여관,1,3,0
e_e002607,가평글램독애견펜션,1,3,Y,2,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,2023-06-13 00:00:00,1,107000,콘도미니엄,1,2,0
e_e002607,가평글램독애견펜션,2,3,Y,2,글램독(가평),서울 강남구 테헤란로83길 49,서울 강남구 삼성동 152-69,2023-06-23 18:49:00,3,30000,콘도미니엄,1,2,2
e_e002610,경기도교직원 연천수덕원,0,11,Y,4,정보없음,경기 연천군 신서면 동내로 1384,경기 연천군 신서면 내산리 154-1,2023-06-30 00:00:00,5,20000,리조트,1,10,4
e_e002622,연인산리조트,1,3,Y,4,가평연인산온천리조트,경기 가평군 북면 가화로 1575-16,경기 가평군 북면 도대리 70-111,2023-06-17 00:00:00,1,199000,콘도미니엄,1,2,0
e_e002625,죠이아독채풀빌라,0,3,Y,2,정보없음,경기 가평군 가평읍 잎너비길 17-192,경기 가평군 가평읍 읍내리 75-2,2023-06-30 00:00:00,1,194990,콘도미니엄,1,2,0
e_e002627,동화카라반캠핑장,1,5,Y,4,주식회사지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,2023-06-03 08:45:00,1,136980,유스호스텔,1,4,0
e_e002633,여유당,0,6,Y,6,정보없음,경기 여주시 강천면 원양1로 822,경기 여주시 강천면 도전리 655-1,2023-06-25 00:00:00,5,370000,캠핑,1,5,4
e_e002638,보코서울강남,0,1,Y,2,정보없음,서울 강남구 도산대로 144,서울 강남구 논현동 6,2023-06-30 00:00:00,1,100000,호텔,1,0,0
e_e002681,본모텔,1,2,Y,1,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-12 23:41:00,1,30000,펜션,1,1,0
e_e002683,슬기로운 펜션,1,3,Y,3,가평 슬기로운펜션,경기 가평군 가평읍 북한강변로 908-21,경기 가평군 가평읍 이화리 9-6,2023-06-12 11:23:00,1,100000,콘도미니엄,1,2,0
e_e002697,에어비앤비,1,7,Y,3,에어비앤비,정보없음,정보없음,2023-05-10 10:30:00,1,133362,전통숙소,1,6,0
e_e002697,화웬하우스HQ,0,7,Y,3,정보없음,연남로1길 31,정보없음,2023-06-10 00:00:00,1,35000,전통숙소,1,6,0
e_e002728,호텔 카누,1,1,Y,2,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-04 17:35:00,1,90000,호텔,1,0,0
e_e002728,호텔 카누,3,1,Y,2,호텔카누,경기 이천시 신둔면 경충대로3041번길 12,경기 이천시 신둔면 수남리 81-3,2023-06-24 22:20:00,1,30000,호텔,1,0,0
e_e002740,메이필드호텔 서울,0,1,Y,4,정보없음,서울 강서구 방화대로 94,서울 강서구 외발산동 426,2023-06-17 00:00:00,1,202000,호텔,1,0,0
e_e002745,파티룸 슈기 스튜디오,0,11,Y,4,정보없음,179-40 5층,정보없음,2023-07-01 00:00:00,5,150000,리조트,1,10,4
e_e002753,에이스드라이브인무인텔,1,2,Y,2,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-05 00:00:00,3,30000,펜션,1,1,2
e_e002754,레스케이프호텔,2,1,Y,2,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,2023-06-06 10:37:00,1,120920,호텔,1,0,0
e_e002763,나인트리 프리미어 로카우스 호텔 서울 용산,0,1,Y,2,정보없음,서울 용산구 한강대로23길 25,서울 용산구 한강로3가 40-1050,2023-07-01 00:00:00,5,157000,호텔,1,0,4
e_e002767,스카이리버펜션,0,3,Y,13,정보없음,경기 가평군 청평면 북한강로 1588-7,정보없음,2023-06-17 00:00:00,5,500000,콘도미니엄,1,2,4
e_e002770,코트야드 바이메리어트 서울타임스퀘어,1,1,Y,2,(주)경방코트야드바이메리어트호텔,서울 영등포구 영중로 15,정보없음,2023-07-01 15:36:00,1,381123,호텔,1,0,0
e_e002782,자일랜드글램핑,0,5,Y,4,정보없음,경기 포천시 영북면 호국로4350번길 154-187,경기 포천시 영북면 자일리 7-1,2023-07-08 00:00:00,5,170000,유스호스텔,1,4,4
e_e002784,고덕역효성해링턴타워더퍼스트오피스텔,0,11,Y,1,정보없음,서울 강동구 고덕로 262,서울 강동구 명일동 46-2,2023-06-23 00:00:00,1,103977,리조트,1,10,0
e_e002800,일성남한강콘도&리조트,0,4,Y,4,정보없음,경기 여주시 신륵로 5,경기 여주시 천송동 563-6,2023-06-10 00:00:00,1,60000,모텔/여관,1,3,0
e_e002812,에어비앤비 숙소,0,11,Y,2,정보없음,신흥로11길 25,정보없음,2023-06-10 00:00:00,1,113219,리조트,1,10,0
e_e002915,위드독애견펜션,0,3,Y,2,정보없음,경기 연천군 미산면 노아로 670-66,경기 연천군 미산면 아미리 145-76,2023-06-18 00:00:00,5,159000,콘도미니엄,1,2,4
e_e002923,글램파크 캠핑장,2,5,Y,6,포천 글램파크캠핑장,경기 포천시 이동면 화동로 1925-47,경기 포천시 이동면 연곡리 935,2023-06-25 00:00:00,1,229000,유스호스텔,1,4,0
e_e002935,킹덤키즈풀빌라,1,3,Y,6,떠나요닷컴,서울 성동구 광나루로6길 54,서울 성동구 성수동2가 279-14,2023-06-06 14:33:00,1,690000,콘도미니엄,1,2,0
e_e002937,스카이썬호텔,1,1,Y,2,아고다,정보없음,정보없음,2023-06-09 00:00:00,1,80869,호텔,1,0,0
e_e002939,달빛정원펜션,0,3,Y,1,정보없음,경기 가평군 상면 임초밤안골로 263,경기 가평군 상면 임초리 620-3,2023-06-24 00:00:00,1,329000,콘도미니엄,1,2,0
e_e002940,하늘정원펜션,0,3,Y,10,정보없음,경기 가평군 청평면 남이터길 23,경기 가평군 청평면 대성리 420-2,2023-07-08 00:00:00,5,380000,콘도미니엄,1,2,4
e_e002957,난지캠핑장,1,5,Y,3,정보없음,정보없음,정보없음,2023-06-17 00:00:00,1,1200000,유스호스텔,1,4,0
e_e002958,허브빌펜션,1,3,Y,3,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-09 00:00:00,3,74000,콘도미니엄,1,2,2
e_e002965,친척집,0,10,N,2,정보없음,109번지,정보없음,2023-06-17 00:00:00,4,0,게스트하우스,0,9,3
e_e002976,신라스테이 서대문,1,1,Y,1,주식회사 인터파크,서울 강남구 삼성로 512,정보없음,2023-06-11 13:40:00,1,109500,호텔,1,0,0
e_e002986,에이스호텔,0,2,Y,2,정보없음,경기 파주시 조리읍 통일로 170,경기 파주시 조리읍 봉일천리 60-15,2023-06-17 00:00:00,1,60000,펜션,1,1,0
e_e003001,글래드 여의도,1,1,Y,2,(주)타이드스퀘어투어비스,서울 중구 통일로 92,서울 중구 순화동 1-170,2023-06-02 13:58:00,1,131750,호텔,1,0,0
e_e003001,글래드 여의도,2,1,Y,2,투어비스,서울 중구 남대문로 78,정보없음,2023-06-02 00:00:00,1,185000,호텔,1,0,0
e_e003002,큰삼촌농촌체험여행,0,8,Y,2,정보없음,경기 양평군 청운면 신론로 358,경기 양평군 청운면 신론리 294-1,2023-07-07 00:00:00,5,180000,민박,1,7,4
e_e003004,호텔도노,1,1,Y,2,(주)인터파크,서울 강남구 삼성로 512,정보없음,2023-06-16 17:46:00,1,110000,호텔,1,0,0
e_e003017,돌체카사호텔,0,1,Y,2,정보없음,경기 남양주시 조안면 북한강로989번길 4,경기 남양주시 조안면 삼봉리 10,2023-06-11 00:00:00,1,40000,호텔,1,0,0
e_e003020,파로스관광호텔,1,1,Y,2,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-08 11:16:00,1,90000,호텔,1,0,0
e_e003022,테이크호텔,1,1,Y,3,소노인터내셔널,정보없음,정보없음,2023-05-24 19:11:00,1,250000,호텔,1,0,0
e_e003023,해와달수상카바나빌리지,1,5,Y,4,(주)펜션뱅크,강원특별자치도 춘천시 경춘로 2364,강원특별자치도 춘천시 온의동 513-3,2023-06-08 13:44:00,1,27500,유스호스텔,1,4,0
e_e003033,골든튤립에버 용인호텔,1,1,Y,2,골든튤립 에버 용인호텔,경기 용인시 처인구 포곡읍 전대로78번길 19-2,경기 용인시 처인구 포곡읍 전대리 356-1,2023-06-11 00:00:00,1,87360,호텔,1,0,0
e_e003034,호텔 시엘로,1,1,Y,2,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-13 16:00:00,3,63000,호텔,1,0,2
e_e003039,늘푸른쉼터 오토캠프장,0,5,Y,1,정보없음,경기 가평군 설악면 어비산길 76,경기 가평군 설악면 가일리 140-1,2023-06-16 00:00:00,2,120000,유스호스텔,1,4,1
e_e003051,IMT모텔,1,2,Y,2,종로아이엠티호텔,서울 종로구 수표로18가길 8,정보없음,2023-06-24 13:24:00,3,80000,펜션,1,1,2
e_e003062,골든튤립에버 용인호텔,1,1,Y,2,(주)트립토파즈,서울 강남구 논현로135길 48,서울 강남구 논현동 28-2,2023-06-08 21:55:00,1,73997,호텔,1,0,0
e_e003071,호텔더캐슬 2호점,0,1,Y,2,정보없음,서울 송파구 올림픽로32길 7-1,서울 송파구 방이동 36-18,2023-06-14 00:00:00,1,40000,호텔,1,0,0
e_e003073,다온펜션,0,3,Y,8,정보없음,경기 가평군 조종면 운악청계로371번길 85,경기 가평군 조종면 신상리 262-52,2023-07-04 00:00:00,4,369000,콘도미니엄,1,2,3
e_e003073,다온펜션,1,3,Y,8,정보없음,정보없음,정보없음,2023-06-09 20:38:00,3,349000,콘도미니엄,1,2,2
e_e003079,호텔JJ,0,1,N,2,정보없음,경기 수원시 팔달구 권광로175번길 25,경기 수원시 팔달구 인계동 1044-17,2023-07-01 00:00:00,4,0,호텔,0,0,3
e_e003080,양평더휴글램핑장,0,5,Y,1,정보없음,경기 양평군 옥천면 옥천체육공원길 4,경기 양평군 옥천면 옥천리 514-1,2023-06-24 00:00:00,5,209000,유스호스텔,1,4,4
e_e003080,양평더휴글램핑장,1,5,Y,1,양평 더휴 글램핑장,경기 양평군 옥천면 옥천체육공원길 4,경기 양평군 옥천면 옥천리 514-1,2023-05-27 18:39:00,3,209000,유스호스텔,1,4,2
e_e003102,더블트리 바이 힐튼 서울 판교,0,1,Y,2,정보없음,경기 성남시 분당구 백현로 26,경기 성남시 분당구 정자동 3-2,2023-06-30 00:00:00,1,264650,호텔,1,0,0
e_e003107,라마다용인호텔,1,1,Y,4,주식회사 온다,서울 강남구 테헤란로83길 49,서울 강남구 삼성동 152-69,2023-06-09 00:00:00,1,104010,호텔,1,0,0
e_e003109,슈가풀빌라&스파글램핑,1,3,Y,4,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-08 00:00:00,3,276230,콘도미니엄,1,2,2
e_e003115,취옹예술관,0,6,Y,4,정보없음,경기 가평군 상면 수목원로 300,경기 가평군 상면 행현리 563,2023-06-25 00:00:00,1,150000,캠핑,1,5,0
e_e003120,원더풀글램핑앤카라반,0,5,Y,2,정보없음,임초반암골로 117-27,정보없음,2023-07-02 00:00:00,3,249000,유스호스텔,1,4,2
e_e003126,채송화하우스,0,3,Y,3,정보없음,경기 가평군 북면 가화로 1420-60,경기 가평군 북면 제령리 641,2023-06-24 00:00:00,5,205000,콘도미니엄,1,2,4
e_e003143,H에비뉴 건대점,1,1,Y,1,에이치에비뉴호텔,서울 광진구 동일로 156,정보없음,2023-06-30 10:17:00,1,135000,호텔,1,0,0
e_e003150,율곡관광농원 오토캠핑장,1,5,Y,2,캠핑톡 주식회사,서울 중구 청계천로 40,서울 중구 다동 10,2023-06-10 16:51:00,1,50000,유스호스텔,1,4,0
e_e003156,라마다앙코르바이윈덤 김포한강호텔,1,1,Y,1,㈜야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-11 00:00:00,3,100000,호텔,1,0,2
e_e003159,플라자CC 용인,0,4,N,5,정보없음,경기 용인시 처인구 남사읍 봉무로153번길 79,경기 용인시 처인구 남사읍 통삼리 1-1,2023-06-24 00:00:00,4,0,모텔/여관,0,3,3
e_e003162,호텔페이토 삼성,0,1,Y,1,정보없음,서울 강남구 테헤란로87길 9,서울 강남구 삼성동 158-13,2023-06-17 00:00:00,1,166858,호텔,1,0,0
e_e003172,호텔리베라,1,1,Y,1,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-13 00:00:00,3,89729,호텔,1,0,2
e_e003175,편안하개펜션,0,3,Y,4,정보없음,경기 양평군 양동면 양서북로 593-20,정보없음,2023-06-26 00:00:00,4,30000,콘도미니엄,1,2,3
e_e003184,물왕숲캠핑파크,0,5,Y,2,정보없음,경기 시흥시 동서로 706-90,경기 시흥시 물왕동 341-11,2023-07-08 00:00:00,1,77000,유스호스텔,1,4,0
e_e003190,한화리조트 산정호수안시,1,4,Y,2,한화리조트,정보없음,정보없음,2023-03-24 13:57:00,3,60000,모텔/여관,1,3,2
e_e003196,오라카이 송도파크호텔,1,1,Y,2,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-11 20:35:00,3,146000,호텔,1,0,2
e_e003198,브라운도트 용인점,1,1,Y,3,용인 브라운도트,경기 용인시 처인구 금령로106번길 5,경기 용인시 처인구 김량장동 99-2,2023-06-11 21:23:00,3,150000,호텔,1,0,2
e_e003202,호텔하우스,1,1,Y,2,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-17 19:49:00,1,179000,호텔,1,0,0
e_e003210,헤이리힐스타운하우스,1,3,Y,2,에어비앤비,정보없음,정보없음,2023-06-11 22:22:00,1,202177,콘도미니엄,1,2,0
e_e003212,오라카이 송도파크호텔,1,1,Y,1,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-14 22:14:00,1,68900,호텔,1,0,0
e_e003227,킹덤키즈풀빌라,1,3,Y,6,킹덤키즈풀빌라리조트 주식회사,경기 가평군 설악면 미사리로 614-28,정보없음,2023-06-26 15:13:00,1,110000,콘도미니엄,1,2,0
e_e003227,킹덤키즈풀빌라,2,3,Y,6,주식회사 떠나요,서울 성동구 광나루로6길 54,서울 성동구 성수동2가 279-14,2023-05-25 12:22:00,1,400000,콘도미니엄,1,2,0
e_e003235,인디어라운드,0,5,Y,5,정보없음,경기 이천시 이섭대천로941번길 49-44,정보없음,2023-07-01 00:00:00,5,270000,유스호스텔,1,4,4
e_e003237,까사펜션,1,3,Y,2,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-15 12:23:00,1,109000,콘도미니엄,1,2,0
e_e003245,SR호텔,1,2,Y,2,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-10 00:01:00,1,122000,펜션,1,1,0
e_e003267,화적연펜션,1,3,Y,2,포천 화적연펜션,경기 포천시 영북면 북원로255번길 9-41,정보없음,2023-07-01 00:00:00,1,197262,콘도미니엄,1,2,0
e_e003272,휴랜드관광농원,1,3,Y,6,휴랜드관광농원,경기 포천시 이동면 금강로 6159-25,경기 포천시 이동면 도평리 509-1,2023-04-15 15:26:00,1,370000,콘도미니엄,1,2,0
e_e003275,감성스테이,0,5,Y,3,정보없음,경기 가평군 청평면 남이터길 52-35,경기 가평군 청평면 대성리 산 185-243,2023-06-19 00:00:00,1,90000,유스호스텔,1,4,0
e_e003278,은대리쉼나루,0,3,Y,3,정보없음,경기 연천군 전곡읍 평화로940번길 200,경기 연천군 전곡읍 은대리 49-1,2023-07-01 00:00:00,3,90000,콘도미니엄,1,2,2
e_e003280,또바기스파글램핑,1,5,Y,2,또바기 애견동반  글램핑 펜션,경기 가평군 북면 멱골로 205-10,정보없음,2023-06-18 00:00:00,1,159000,유스호스텔,1,4,0
e_e003285,깊은산계곡산장,1,8,Y,2,깊은산계곡산장,경기 가평군 북면 화악산로 1359-15,경기 가평군 북면 화악리 1072-4,2023-06-27 09:18:00,1,70000,민박,1,7,0
e_e003289,경기 김포시 김포한강9로 80 다온프라자 7층,0,1,Y,2,정보없음,캘리포니아 호텔,정보없음,2023-06-17 00:00:00,1,90000,호텔,1,0,0
e_e003291,더스틸펜션,1,3,Y,2,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-13 00:00:00,1,68000,콘도미니엄,1,2,0
e_e003293,대부도펜션밸리 레이나펜션,1,3,Y,7,대부도펜션밸리,경기 안산시 단원구 부흥로 249-13,경기 안산시 단원구 대부남동 3-480,2023-04-01 10:30:00,1,550000,콘도미니엄,1,2,0
e_e003296,산마루캠핑장,1,5,Y,2,포천 산마루캠핑장,경기 포천시 이동면 금강로 6584-20,정보없음,2023-06-20 21:07:00,3,109000,유스호스텔,1,4,2
e_e003300,숙소,1,7,Y,2,에어비앤비,정보없음,정보없음,2023-06-11 21:53:00,1,110380,전통숙소,1,6,0
e_e003300,스파이키하우스 흑석점,1,7,N,2,스파이키하우스,서울 동작구 흑석로9길 10,서울 동작구 흑석동 190-11,2023-06-18 23:57:00,1,25400,전통숙소,0,6,0
e_e003311,남한강썬밸리호텔,1,1,Y,2,주식회사 카카오페이,경기 성남시 분당구 판교역로 166,경기 성남시 분당구 백현동 532,2023-06-08 12:23:00,1,141554,호텔,1,0,0
e_e003326,카사레스펜션,1,3,Y,4,아고다,정보없음,정보없음,2023-06-14 00:00:00,1,120967,콘도미니엄,1,2,0
e_e003328,용문산자연휴양림,1,5,Y,1,용문산자연휴양림,경기 양평군 양평읍 경강로 2401,정보없음,2023-06-19 14:58:00,1,3000,유스호스텔,1,4,0
e_e003328,용문산자연휴양림,3,5,Y,1,양평공사,경기 양평군 양평읍 경강로 2403,경기 양평군 양평읍 대흥리 505-11,2023-06-14 14:05:00,1,10000,유스호스텔,1,4,0
e_e003329,서울신라호텔,1,1,Y,7,웹투어,서울 종로구 인사동5길 29,서울 종로구 인사동 194-27,2023-05-15 15:29:00,1,352000,호텔,1,0,0
e_e003331,아이섬풀글램핑,0,5,Y,5,정보없음,경기 가평군 북면 꽃넘이길 115-115,경기 가평군 북면 제령리 613-1,2023-06-16 00:00:00,1,98500,유스호스텔,1,4,0
e_e003332,리버마운틴펜션,1,3,Y,2,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-15 16:14:00,3,147660,콘도미니엄,1,2,2
e_e003335,건대입구역자이엘라오피스텔,0,11,Y,2,정보없음,서울 광진구 능동로 87,서울 광진구 자양동 2-2,2023-07-06 00:00:00,2,138766,리조트,1,10,1
e_e003336,Si호텔,1,2,Y,2,주식회사 인터파크트리플,서울 강남구 삼성로 512,정보없음,2023-06-29 10:09:00,1,44000,펜션,1,1,0
e_e003341,서울신라호텔,1,1,Y,2,(주)호텔신라,서울 중구 동호로 249,정보없음,2023-06-25 00:00:00,1,112000,호텔,1,0,0
e_e003342,라퓨타리조트,1,3,Y,2,가평 라퓨타 리조트,경기 가평군 가평읍 북한강변로 576,경기 가평군 가평읍 금대리 309-7,2023-06-21 00:00:00,1,143100,콘도미니엄,1,2,0
e_e003349,호텔플렉스,1,2,Y,2,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-23 00:16:00,3,35000,펜션,1,1,2
e_e003356,사나사,1,11,Y,2,사나사,경기 양평군 옥천면 사나사길 329,정보없음,2023-06-12 10:14:00,1,30000,리조트,1,10,0
e_e003357,스타즈호텔 동탄점,1,1,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-02 00:00:00,3,68000,호텔,1,0,2
e_e003360,동화카라반캠핑장,0,5,Y,4,정보없음,경기 가평군 가평읍 가화로 440-151,경기 가평군 가평읍 마장리 395-20,2023-07-01 00:00:00,1,199900,유스호스텔,1,4,0
e_e003369,스타즈호텔 동탄점,1,1,Y,2,주식회사 지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,2023-07-01 00:00:00,1,72000,호텔,1,0,0
e_e003371,호텔 나루 서울 엠갤러리,1,1,Y,2,주식회사 트립토파즈,서울 강남구 논현로135길 48,서울 강남구 논현동 28-2,2023-06-27 22:30:00,1,430509,호텔,1,0,0
e_e003380,밀리오레호텔 명동,1,1,Y,2,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-04 00:00:00,1,130000,호텔,1,0,0
e_e003386,에일린펜션,0,3,Y,2,정보없음,경기 가평군 가평읍 태봉두밀로 522-72,경기 가평군 가평읍 두밀리 337,2023-06-24 00:00:00,1,184300,콘도미니엄,1,2,0
e_e003388,풀빌라앤글램핑랜드,1,5,Y,2,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-16 00:02:00,1,167000,유스호스텔,1,4,0
e_e003400,알맹이캠핑장,0,5,Y,2,정보없음,경기 포천시 내촌면 금강로3046번길 106,경기 포천시 내촌면 신팔리 338-6,2023-06-30 00:00:00,4,0,유스호스텔,1,4,3
e_e003402,호텔라와,1,1,Y,2,종로 호텔라와,서울 종로구 수표로26길 3,서울 종로구 낙원동 135-1,2023-06-21 09:46:00,3,50000,호텔,1,0,2
e_e003409,M모텔,1,2,Y,2,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,2023-06-17 00:00:00,3,45000,펜션,1,1,2
e_e003411,라마다용인호텔,1,1,Y,3,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-14 00:00:00,3,196900,호텔,1,0,2
e_e003417,호텔식스티,1,2,Y,1,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-05 00:00:00,3,110000,펜션,1,1,2
e_e003431,탑클라우드호텔 수원점,0,1,Y,2,정보없음,경기 수원시 장안구 수성로350번길 13,경기 수원시 장안구 영화동 305-1,2023-07-01 00:00:00,1,70000,호텔,1,0,0
e_e003439,테이크호텔,1,1,Y,2,아고다,정보없음,정보없음,2023-07-04 02:34:00,1,127316,호텔,1,0,0
e_e003440,너리굴문화마을,0,3,Y,3,정보없음,경기 안성시 보개면 너리굴길 100,경기 안성시 보개면 신장리 63-1,2023-06-17 00:00:00,3,150000,콘도미니엄,1,2,2
e_e003442,레스트호텔,1,1,Y,2,주식회사 인터파크,서울 강남구 삼성로 512,정보없음,2023-06-14 17:29:00,1,45000,호텔,1,0,0
e_e003463,한화리조트 용인베잔송,0,4,Y,2,정보없음,경기 용인시 처인구 남사읍 봉무로153번길 79,정보없음,2023-07-05 00:00:00,1,60000,모텔/여관,1,3,0
e_e003465,SL모텔,1,2,Y,2,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-16 16:36:00,3,60000,펜션,1,1,2
e_e003471,취옹예술관,1,6,Y,2,가평 취옹예술관,경기 가평군 상면 수목원로 300,정보없음,2023-06-15 00:00:00,3,120000,캠핑,1,5,2
e_e003472,라마다인천호텔,1,1,Y,2,야놀자클라우드코리아,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-07-01 00:00:00,1,129000,호텔,1,0,0
e_e003475,테이크호텔,1,1,Y,3,야놀자클라우드코리아,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,2023-06-18 00:00:00,1,165000,호텔,1,0,0
e_e003486,노블글램핑,1,5,Y,3,주식회사비즈온네트웍스,강원특별자치도 춘천시 춘주로 54,강원특별자치도 춘천시 온의동 107,2023-06-03 18:37:00,1,99000,유스호스텔,1,4,0
e_e003502,일곱난쟁이,0,3,Y,3,정보없음,경기 가평군 상면 녹수계곡로 41,경기 가평군 상면 덕현리 345-4,2023-06-18 00:00:00,3,59000,콘도미니엄,1,2,2
e_e003506,라마다프라자 수원호텔,1,1,Y,5,AGODA_NICE,정보없음,정보없음,2023-06-28 02:49:00,1,291622,호텔,1,0,0
e_e003514,그랜드하얏트서울,1,1,Y,2,그랜드 하얏트 서울,서울 용산구 소월로 322,서울 용산구 한남동 747-7,2023-06-17 11:34:00,3,568700,호텔,1,0,2
e_e003515,동생 집,0,10,Y,1,정보없음,금신로 276 106동 903호,정보없음,2023-07-01 00:00:00,4,0,게스트하우스,1,9,3
e_e003518,골든튤립에버 용인호텔,1,1,Y,1,골든튤립 에버용인 호텔,경기 용인시 처인구 포곡읍 전대로78번길 19-2,경기 용인시 처인구 포곡읍 전대리 356-1,2023-06-17 13:29:00,3,96400,호텔,1,0,2
e_e003561,레드펜션 본관,0,3,Y,2,정보없음,경기 가평군 가평읍 태봉두밀로 269-64,경기 가평군 가평읍 하색리 778-28,2023-06-26 00:00:00,5,90000,콘도미니엄,1,2,4
e_e003570,호텔 U5,1,1,Y,1,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,정보없음,2023-06-13 16:00:00,3,49500,호텔,1,0,2
e_e003572,호텔스카이파크킹스타운 동대문점,1,1,Y,2,아고다,정보없음,정보없음,2023-06-20 00:00:00,1,86857,호텔,1,0,0
e_e003576,비클래시 북한강점,1,3,Y,2,정보없음,정보없음,정보없음,2023-06-15 00:02:00,3,159000,콘도미니엄,1,2,2
