TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM
e005345,46,2,20,6,1,5,12,2,10.0,3,3,3,2,4,6,4,4,5,6,전라남도,서울,나홀로 여행,1,0
e009517,41,2,30,5,1,1,2,4,7.0,2,2,1,1,1,3,2,2,4,2,경기도,서울,나홀로 여행,2,0
e003933,28,1,30,5,1,2,3,4,7.0,3,6,1,4,2,2,1,4,6,4,인천광역시,경기,2인 여행(가족 외),1,1
e004511,11,2,20,6,1,4,2,6,10.0,2,2,3,5,2,6,3,2,2,7,서울특별시,경기,2인 여행(가족 외),7,1
e003707,47,1,20,6,1,1,12,2,7.0,2,2,5,5,3,6,2,5,2,6,경상북도,서울,2인 가족 여행,3,1
e002415,41,1,20,4,1,4,12,2,8.0,3,6,4,3,3,6,5,2,6,2,경기도,인천,2인 여행(가족 외),2,1
e001331,11,1,60,6,2,3,4,7,7.0,2,2,2,4,4,3,1,4,1,7,서울특별시,경기,자녀 동반 여행,2,2
e000737,41,1,30,6,2,2,3,6,11.0,3,5,2,1,1,3,4,1,4,2,경기도,인천,나홀로 여행,6,0
e003808,26,1,30,5,1,1,7,6,7.0,2,1,6,1,6,2,2,6,2,6,부산광역시,서울,2인 여행(가족 외),3,1
e004486,11,1,40,7,2,6,2,8,8.0,1,1,4,4,4,4,4,4,1,7,서울특별시,경기,자녀 동반 여행,3,5
e012760,36,2,20,4,1,5,12,1,10.0,3,5,2,5,5,5,1,6,2,5,세종특별자치시,서울,2인 가족 여행,1,1
e002076,41,1,40,6,2,2,7,5,7.0,2,1,6,7,4,4,7,2,6,1,경기도,경기,나홀로 여행,8,0
e003495,11,2,60,4,2,4,5,5,12.0,2,1,4,6,3,3,6,3,3,6,서울특별시,경기,나홀로 여행,6,0
e000831,28,1,40,7,2,3,2,6,10.0,2,1,2,2,2,3,2,5,6,6,인천광역시,경기,자녀 동반 여행,7,3
e003271,11,2,40,6,1,2,3,7,11.0,2,2,4,6,1,2,4,6,2,4,서울특별시,경기,2인 여행(가족 외),4,1
e004135,41,1,30,6,1,1,2,4,7.0,3,3,1,1,1,6,6,6,2,6,경기도,인천,나홀로 여행,4,0
e001025,41,1,30,6,2,2,3,4,8.0,3,6,4,2,3,4,4,6,2,7,경기도,경기,2인 가족 여행,2,1
e004243,29,1,30,6,1,4,13,1,5.0,3,5,3,2,1,2,2,4,6,6,광주광역시,서울,3인 이상 여행(가족 외),3,2
e000699,42,2,30,6,1,3,13,3,4.0,4,1,6,2,1,1,1,6,6,7,강원도,서울,2인 여행(가족 외),7,1
e004066,27,2,20,6,1,4,2,3,9.0,3,3,4,4,1,4,6,4,3,4,대구광역시,서울,나홀로 여행,2,0
e002051,41,1,20,5,1,1,3,5,7.0,2,1,7,7,7,7,1,7,1,1,경기도,서울,나홀로 여행,7,0
e001429,11,2,40,6,2,4,13,3,7.0,2,1,2,2,4,2,4,4,1,3,서울특별시,경기,자녀 동반 여행,1,3
e007834,11,1,40,7,2,4,1,5,5.0,2,1,1,3,4,5,4,4,1,4,서울특별시,경기,2인 여행(가족 외),3,1
e006854,41,2,60,4,2,1,5,1,7.0,3,5,1,6,1,2,1,6,1,7,경기도,경기,3인 이상 여행(가족 외),1,2
e005752,41,1,30,6,2,3,3,1,5.0,2,2,4,7,1,1,1,1,1,7,경기도,서울,2인 여행(가족 외),7,1
e003727,11,2,30,7,1,1,3,12,7.0,3,3,2,5,2,2,4,2,3,4,서울특별시,경기,나홀로 여행,2,0
e005317,11,2,20,5,1,3,12,2,6.0,4,2,5,2,2,3,3,6,1,4,서울특별시,경기,2인 여행(가족 외),7,1
e005170,41,2,40,6,2,4,11,1,8.0,3,2,2,4,4,4,2,5,1,6,경기도,경기,자녀 동반 여행,2,3
e000733,11,1,30,6,2,4,3,5,10.0,2,2,1,1,4,1,7,4,2,7,서울특별시,경기,자녀 동반 여행,2,3
e001424,28,1,40,6,2,6,2,5,11.0,3,3,2,5,1,1,2,1,1,6,인천광역시,경기,자녀 동반 여행,1,4
e004970,41,1,30,6,1,1,3,5,7.0,2,1,2,2,5,5,4,2,3,3,경기도,경기,2인 여행(가족 외),3,1
e004324,11,1,30,6,2,2,1,5,5.0,2,2,1,1,2,2,2,2,4,2,서울특별시,경기,2인 가족 여행,2,1
e004416,11,1,20,6,1,1,2,5,7.0,3,4,6,1,2,6,6,2,2,4,서울특별시,경기,3인 이상 여행(가족 외),7,2
e003781,11,1,20,7,1,1,12,3,7.0,2,1,6,1,1,6,4,2,6,4,서울특별시,경기,2인 여행(가족 외),2,1
e005790,41,1,30,6,2,3,3,6,10.0,3,4,4,7,4,2,3,4,5,6,경기도,경기,자녀 동반 여행,3,2
e008347,41,2,40,6,1,2,3,4,5.0,3,2,2,4,1,2,4,5,3,5,경기도,경기,2인 여행(가족 외),7,1
e003328,41,2,30,3,2,3,11,2,7.0,2,1,2,2,6,5,6,2,2,2,경기도,경기,나홀로 여행,1,0
e005718,26,1,30,6,1,1,3,5,7.0,4,1,4,2,3,5,3,5,3,5,부산광역시,서울,2인 여행(가족 외),2,1
e000531,11,2,20,5,1,5,3,4,10.0,2,1,3,1,1,2,6,6,6,6,서울특별시,경기,2인 여행(가족 외),1,1
e000997,41,1,40,7,2,3,2,12,12.0,2,2,1,7,1,1,7,7,4,5,경기도,경기,자녀 동반 여행,3,2
e003413,27,2,30,6,1,1,3,4,7.0,2,2,6,4,6,6,5,6,5,6,대구광역시,서울,나홀로 여행,7,0
e011435,28,2,30,6,1,2,2,5,5.0,2,1,1,1,1,4,1,2,6,1,인천광역시,경기,2인 여행(가족 외),1,1
e005318,41,1,50,6,2,5,2,4,6.0,3,5,1,4,1,4,2,3,6,4,경기도,경기,나홀로 여행,2,0
e005528,41,1,30,6,2,2,3,4,9.0,2,2,5,2,2,2,3,4,5,5,서울특별시,경기,2인 가족 여행,2,1
e001071,11,2,30,6,1,4,3,4,12.0,3,2,4,3,3,4,2,6,6,5,서울특별시,경기,나홀로 여행,5,0
e008321,41,2,30,6,2,4,2,5,10.0,2,3,2,3,1,2,2,1,3,6,경기도,경기,자녀 동반 여행,3,3
e003289,28,1,20,5,1,5,8,3,9.0,2,1,2,3,2,5,5,4,6,6,인천광역시,경기,2인 여행(가족 외),2,1
e010240,11,1,30,6,1,1,3,4,7.0,3,10,4,1,3,2,2,4,3,3,서울특별시,인천,나홀로 여행,1,0
e002033,41,2,20,5,1,4,2,4,10.0,2,1,6,5,4,3,2,6,7,7,경기도,경기,나홀로 여행,1,0
e004371,11,1,40,6,1,2,3,6,11.0,3,6,1,1,4,2,2,3,7,1,서울특별시,인천,2인 여행(가족 외),3,1
e002336,11,2,30,6,1,1,13,5,7.0,3,5,1,2,2,2,3,1,2,5,서울특별시,경기,나홀로 여행,7,0
e003120,11,2,30,6,2,2,2,1,5.0,1,2,5,1,1,3,5,3,6,6,서울특별시,경기,2인 가족 여행,5,1
e005407,44,1,30,5,2,4,4,1,6.0,2,1,3,2,4,3,3,3,2,4,충청남도,서울,자녀 동반 여행,3,3
e001174,47,1,30,6,1,1,7,6,7.0,2,3,5,1,3,3,2,5,5,3,경상북도,서울,2인 여행(가족 외),9,1
e003965,41,1,20,6,1,4,3,4,7.0,2,3,3,2,2,5,5,6,7,5,경기도,서울,나홀로 여행,2,0
e000717,41,2,30,5,1,3,3,4,8.0,1,1,5,4,3,1,4,4,2,7,경기도,경기,부모 동반 여행,1,3
e006416,41,2,20,5,1,2,4,4,6.0,3,9,1,1,1,3,1,1,6,6,경기도,서울,나홀로 여행,5,0
e010782,11,1,20,4,1,4,12,3,8.0,3,4,3,3,3,4,4,4,3,5,서울특별시,인천,2인 여행(가족 외),2,1
e002106,11,1,30,6,1,3,3,7,8.0,3,2,3,5,2,5,4,3,3,2,서울특별시,경기,2인 가족 여행,9,1
e002049,43,1,20,6,1,3,3,3,6.0,3,3,5,1,4,5,2,5,2,6,충청북도,서울,2인 여행(가족 외),7,1
e006447,41,1,20,6,1,1,12,2,7.0,2,1,4,2,1,6,6,5,3,7,경기도,경기,2인 여행(가족 외),7,1
e001137,45,2,20,5,1,1,13,2,7.0,3,2,4,4,4,6,5,2,6,4,전라북도,서울,2인 여행(가족 외),3,1
e003282,11,2,20,5,1,4,12,2,10.0,3,6,2,1,2,3,4,4,5,6,서울특별시,경기,2인 여행(가족 외),7,1
e000546,41,1,20,6,1,4,12,2,12.0,3,1,4,1,1,1,1,6,1,1,경기도,서울,나홀로 여행,1,0
e004651,41,1,20,4,1,3,12,2,8.0,2,1,2,2,2,6,5,6,3,7,경기도,서울,2인 여행(가족 외),3,1
e007753,11,2,40,7,2,3,13,4,7.0,2,4,1,1,4,4,4,4,4,7,서울특별시,경기,나홀로 여행,8,0
e000672,11,1,60,6,2,2,3,6,7.0,3,20,1,1,1,1,1,1,2,2,서울특별시,경기,3인 이상 여행(가족 외),6,9
e000020,11,2,40,6,2,1,2,7,7.0,3,10,5,2,2,3,5,3,4,2,서울특별시,경기,나홀로 여행,2,0
e011406,11,2,20,6,1,4,12,3,9.0,2,1,3,2,3,2,4,4,5,2,서울특별시,인천,2인 여행(가족 외),1,1
e002759,11,2,50,6,1,1,3,3,7.0,2,1,3,3,5,3,3,5,5,3,서울특별시,경기,나홀로 여행,2,0
e003196,41,2,20,6,1,4,12,2,10.0,3,4,5,2,2,1,2,4,3,5,경기도,인천,2인 여행(가족 외),1,1
e005240,41,2,30,5,1,4,13,2,4.0,2,1,1,1,2,3,1,6,1,3,경기도,경기,나홀로 여행,7,0
e003068,41,1,40,7,1,2,3,5,5.0,1,1,4,6,2,7,4,2,6,4,경기도,서울,2인 여행(가족 외),1,1
e005234,26,1,20,6,1,4,12,2,7.0,2,1,4,4,3,3,3,3,1,6,부산광역시,서울,2인 가족 여행,2,1
e002099,41,1,20,5,1,2,3,4,5.0,2,3,2,1,1,3,7,3,6,7,경기도,서울,2인 여행(가족 외),3,1
e005759,44,1,20,5,1,4,12,2,7.0,3,3,2,1,1,2,3,3,6,7,충청남도,서울,2인 여행(가족 외),1,1
e003300,27,2,20,6,1,3,3,4,5.0,2,1,2,3,2,3,4,4,3,3,대구광역시,서울,2인 여행(가족 외),2,1
e000743,28,1,30,5,1,2,8,4,4.0,4,1,1,1,1,3,6,5,6,6,인천광역시,서울,2인 여행(가족 외),3,1
e004214,41,1,50,6,1,4,3,4,5.0,3,1,2,4,2,4,4,2,2,4,경기도,서울,3인 이상 여행(가족 외),3,3
e000838,28,1,30,6,2,4,3,7,9.0,2,2,2,6,2,7,6,6,2,6,인천광역시,경기,자녀 동반 여행,2,3
e007227,41,2,20,6,1,3,13,5,10.0,2,1,2,2,1,4,6,4,6,5,경기도,서울,2인 여행(가족 외),2,1
e000496,41,1,20,4,1,2,1,4,11.0,2,2,4,4,5,3,4,5,2,7,경기도,인천,2인 여행(가족 외),5,1
e006831,41,2,30,6,2,4,11,1,6.0,3,5,4,3,3,3,5,5,3,6,경기도,서울,자녀 동반 여행,8,3
e008547,41,2,30,6,2,2,2,5,8.0,2,2,4,2,2,2,4,4,6,6,경기도,인천,나홀로 여행,8,0
e001014,11,2,20,6,1,5,13,4,8.0,2,1,3,1,3,3,6,3,6,6,서울특별시,경기,2인 여행(가족 외),2,1
e003360,11,1,20,6,1,2,2,2,2.0,3,3,6,2,1,1,5,5,2,3,서울특별시,경기,3인 이상 여행(가족 외),3,3
e008970,11,1,20,8,1,4,12,3,7.0,2,1,1,4,1,1,1,1,3,7,서울특별시,경기,2인 여행(가족 외),2,1
e005619,41,1,20,6,1,4,12,2,10.0,3,1,4,1,1,7,7,7,7,4,서울특별시,경기,나홀로 여행,6,0
e002511,11,2,30,6,1,2,3,5,5.0,4,2,4,5,3,4,4,4,6,4,서울특별시,인천,2인 여행(가족 외),3,1
e001565,11,1,30,5,1,2,4,2,3.0,3,6,1,4,1,2,2,3,3,7,서울특별시,경기,2인 여행(가족 외),7,1
e009279,11,2,20,6,1,3,13,2,10.0,3,3,2,5,6,1,3,4,2,5,서울특별시,경기,나홀로 여행,1,0
e002405,11,1,50,6,1,1,3,5,7.0,3,7,4,6,5,6,5,3,6,3,서울특별시,경기,3인 이상 여행(가족 외),1,3
e009078,41,1,20,6,1,3,12,2,4.0,2,2,6,6,6,6,6,6,6,6,경기도,서울,나홀로 여행,8,0
e001001,11,1,20,6,1,4,12,2,8.0,3,3,4,4,1,7,4,4,4,4,서울특별시,경기,2인 여행(가족 외),3,1
e008214,11,2,20,7,1,1,3,3,7.0,4,1,3,3,2,4,5,2,6,7,서울특별시,경기,2인 여행(가족 외),3,1
e007856,41,1,30,6,2,2,3,5,8.0,2,1,2,3,1,3,5,2,2,6,경기도,경기,2인 여행(가족 외),7,1
e000373,11,2,60,6,2,3,11,1,5.0,3,6,1,1,1,4,1,4,1,4,서울특별시,경기,3대 동반 여행(친척 포함),3,3
e007752,41,2,40,5,2,2,3,6,7.0,2,2,2,2,2,2,6,2,2,6,경기도,서울,3인 이상 여행(가족 외),7,2
e007826,41,2,40,7,2,3,13,1,6.0,2,3,4,2,2,2,2,3,1,2,경기도,경기,자녀 동반 여행,1,2
e000597,11,1,40,7,2,3,13,4,7.0,2,2,1,7,1,1,7,7,7,1,서울특별시,경기,자녀 동반 여행,2,1
g007343,43,1,30,6,2,3,3,6,9.0,2,2,5,5,5,3,5,3,4,6,충청북도,경기,나홀로 여행,2,0
e000041,11,1,60,7,2,2,2,11,12.0,4,1,4,2,4,2,2,4,5,3,서울특별시,경기,부모 동반 여행,2,1
e000949,41,1,30,6,2,3,13,5,8.0,2,1,2,1,4,4,4,3,4,4,경기도,서울,자녀 동반 여행,3,2
e003337,11,2,30,6,2,2,3,7,10.0,2,2,1,1,2,1,3,1,1,7,서울특별시,경기,자녀 동반 여행,7,2
e001247,48,2,20,6,1,3,2,4,8.0,3,4,4,4,1,7,7,1,1,7,경상남도,서울,나홀로 여행,8,0
e000998,41,2,30,6,2,3,3,2,5.0,2,4,4,2,4,2,2,6,6,6,경기도,경기,자녀 동반 여행,7,2
e004101,42,1,40,5,2,3,11,1,5.0,3,4,3,5,3,3,5,5,3,5,강원도,서울,자녀 동반 여행,3,1
e007839,27,1,20,6,1,1,3,6,7.0,2,1,5,2,5,2,5,2,7,6,대구광역시,경기,나홀로 여행,1,0
e003356,11,1,30,6,1,3,13,3,3.0,2,1,4,2,4,2,2,4,2,6,서울특별시,경기,2인 여행(가족 외),7,1
e004051,41,1,60,6,2,5,11,2,10.0,4,8,2,2,2,6,1,2,5,6,경기도,경기,자녀 동반 여행,1,2
e010272,41,2,40,7,2,3,2,9,12.0,2,2,2,6,4,5,6,6,5,6,경기도,서울,자녀 동반 여행,8,2
e000622,41,2,20,6,1,4,12,1,1.0,3,1,7,1,1,1,1,1,1,7,경기도,경기,2인 여행(가족 외),2,1
e007817,41,1,50,6,2,3,3,6,8.0,2,2,3,3,2,5,2,6,5,3,경기도,경기,3인 이상 여행(가족 외),1,2
e003992,11,2,30,6,1,1,3,4,7.0,2,3,3,3,2,2,2,3,2,3,서울특별시,경기,나홀로 여행,4,0
e003797,11,2,20,5,1,4,3,5,12.0,3,1,5,3,5,2,4,6,2,3,서울특별시,경기,2인 가족 여행,1,1
e001262,11,2,30,6,1,1,2,5,7.0,2,1,2,2,2,1,6,6,7,7,서울특별시,경기,2인 여행(가족 외),3,1
e007977,28,2,30,6,1,1,3,2,7.0,3,2,5,5,3,3,3,3,3,4,인천광역시,경기,나홀로 여행,2,0
e007527,28,1,30,6,1,4,3,5,10.0,3,6,6,7,2,1,7,4,1,5,인천광역시,경기,나홀로 여행,8,0
e006460,41,2,40,7,1,2,2,10,10.0,2,2,4,5,4,4,5,4,4,2,경기도,서울,2인 가족 여행,3,1
e004053,11,2,30,6,2,2,5,2,4.0,3,4,1,2,3,4,4,2,2,3,서울특별시,경기,나홀로 여행,4,0
e006550,11,2,60,5,2,3,3,2,4.0,3,2,4,4,6,6,6,2,6,5,서울특별시,경기,자녀 동반 여행,2,3
e007684,11,1,30,5,1,1,2,5,7.0,2,1,3,2,4,3,2,5,5,4,서울특별시,경기,2인 여행(가족 외),3,1
e003468,11,1,20,6,1,1,2,4,7.0,2,2,4,2,2,3,1,4,2,4,서울특별시,경기,2인 여행(가족 외),1,1
e010553,11,1,30,6,2,4,11,1,7.0,3,1,7,7,7,5,5,6,1,3,서울특별시,경기,자녀 동반 여행,3,3
e004515,11,1,20,6,1,3,3,4,9.0,2,1,2,6,2,5,3,2,3,5,서울특별시,경기,2인 여행(가족 외),1,1
e010716,11,2,30,6,1,1,2,5,7.0,2,1,3,4,3,2,4,4,4,6,서울특별시,경기,3인 이상 여행(가족 외),3,3
e008326,41,2,40,6,2,3,3,5,12.0,2,1,4,7,7,2,5,6,6,7,경기도,경기,자녀 동반 여행,5,1
e010766,41,1,40,6,2,4,2,4,8.0,2,2,3,5,3,6,6,3,2,5,경기도,경기,자녀 동반 여행,3,3
e009695,41,2,40,6,2,3,3,1,9.0,2,2,1,7,3,2,2,3,6,4,경기도,경기,2인 가족 여행,7,1
e011488,41,1,20,6,1,3,2,5,10.0,2,1,2,1,2,4,6,2,2,6,경기도,서울,2인 여행(가족 외),3,1
e007607,27,2,20,6,1,4,3,4,7.0,3,3,7,5,1,5,5,2,7,5,대구광역시,서울,2인 여행(가족 외),5,1
e003329,41,1,60,6,2,4,3,6,6.0,2,1,6,2,1,2,2,1,4,6,경기도,서울,3대 동반 여행(친척 포함),2,6
e007876,28,2,60,7,2,3,2,5,9.0,3,8,6,6,1,2,5,6,2,3,인천광역시,경기,3대 동반 여행(친척 포함),3,3
e000377,41,2,30,6,2,4,11,1,6.0,2,1,2,3,2,5,3,4,3,6,경기도,경기,자녀 동반 여행,7,3
e006801,41,1,30,6,2,3,4,4,7.0,2,1,4,2,3,2,2,4,2,1,경기도,경기,자녀 동반 여행,1,3
e007885,11,2,50,6,2,3,3,4,10.0,2,1,6,6,6,2,2,6,2,6,서울특별시,경기,3인 이상 여행(가족 외),3,2
e010884,28,2,30,5,2,2,2,3,7.0,2,10,4,6,5,3,3,4,5,4,인천광역시,경기,2인 여행(가족 외),7,1
e002141,41,1,40,6,2,3,3,5,5.0,2,2,6,2,3,4,6,2,5,4,경기도,서울,자녀 동반 여행,3,2
e011239,41,2,20,6,1,1,2,2,7.0,2,2,5,4,1,1,7,7,7,5,경기도,인천,2인 여행(가족 외),9,1
e000480,41,2,50,6,2,4,2,5,11.0,3,5,2,1,6,1,1,4,1,6,경기도,경기,3인 이상 여행(가족 외),6,3
e003212,41,2,30,6,1,2,3,4,6.0,3,3,2,2,6,2,1,2,2,3,경기도,인천,나홀로 여행,4,0
f003663,11,2,20,7,1,1,12,3,7.0,3,4,3,3,2,5,6,3,5,2,서울특별시,강원,2인 여행(가족 외),7,1
e006177,41,1,60,4,4,2,11,2,2.0,2,1,2,6,2,2,2,5,4,7,경기도,경기,2인 여행(가족 외),1,1
e003572,29,1,20,6,1,4,12,2,12.0,2,1,4,2,2,3,2,2,3,6,광주광역시,서울,2인 가족 여행,2,1
e007679,41,2,20,5,1,3,12,2,5.0,3,5,4,2,2,1,7,5,7,7,경기도,서울,2인 가족 여행,5,1
e003980,41,2,20,6,1,6,2,2,9.0,2,1,2,2,2,3,2,2,5,2,경기도,경기,2인 가족 여행,2,1
e006834,11,2,60,5,2,3,11,1,11.0,2,2,1,5,1,1,2,7,1,7,서울특별시,경기,3인 이상 여행(가족 외),1,2
e008908,41,2,20,6,1,5,2,4,8.0,2,3,2,4,2,4,6,4,6,6,경기도,경기,3인 이상 여행(가족 외),7,2
e005242,42,1,20,5,1,3,12,2,4.0,3,7,4,1,1,5,3,2,1,7,강원도,서울,2인 여행(가족 외),2,1
e010322,28,2,30,5,1,2,4,1,4.0,2,4,2,2,3,2,2,4,5,4,인천광역시,경기,2인 여행(가족 외),2,1
e001246,41,1,20,5,1,3,5,1,5.0,2,1,4,1,1,4,4,4,5,3,경기도,경기,2인 여행(가족 외),3,1
e000930,41,2,20,6,1,1,3,6,7.0,2,1,4,6,2,5,4,2,1,6,경기도,서울,2인 여행(가족 외),2,1
e010277,11,1,20,4,1,1,12,2,7.0,2,1,7,1,1,3,7,1,7,7,서울특별시,경기,2인 여행(가족 외),1,1
e000418,11,2,40,6,2,3,2,5,10.0,2,1,4,4,3,2,4,3,6,5,서울특별시,경기,자녀 동반 여행,3,2
e004925,11,2,60,4,3,3,11,1,12.0,2,1,1,2,3,2,2,2,3,2,서울특별시,경기,자녀 동반 여행,3,1
e000466,11,2,30,6,2,4,3,5,8.0,3,4,5,3,2,3,2,2,1,3,서울특별시,경기,자녀 동반 여행,2,3
e004247,41,2,20,4,1,2,13,2,2.0,3,2,3,5,2,1,2,5,6,7,경기도,서울,2인 여행(가족 외),5,1
e006432,28,2,50,6,2,3,11,1,7.0,2,2,3,5,4,2,2,3,5,3,인천광역시,경기,3인 이상 여행(가족 외),1,2
e004463,11,2,20,6,1,1,2,6,7.0,2,3,3,2,3,3,4,4,3,5,서울특별시,경기,나홀로 여행,7,0
e000768,41,2,40,6,2,3,3,5,12.0,2,3,4,4,7,1,7,7,6,7,경기도,서울,나홀로 여행,5,0
e007590,11,2,30,6,1,1,3,6,7.0,3,10,1,2,1,7,4,1,7,1,서울특별시,경기,나홀로 여행,1,0
e004557,41,1,20,6,1,1,2,4,7.0,3,3,4,2,2,2,2,2,6,5,경기도,서울,2인 여행(가족 외),3,1
e002495,30,1,40,5,2,2,1,5,7.0,2,1,4,1,1,4,5,1,2,6,대전광역시,경기,3인 이상 여행(가족 외),3,18
e008201,41,2,20,6,1,3,12,3,10.0,2,4,4,2,3,4,4,4,2,7,경기도,경기,2인 여행(가족 외),3,1
e001396,11,1,30,5,1,1,3,4,7.0,2,2,2,2,3,2,6,6,2,6,서울특별시,경기,나홀로 여행,6,0
e002928,11,2,30,6,1,1,3,4,7.0,3,2,4,1,1,1,4,2,3,7,서울특별시,경기,나홀로 여행,6,0
e000524,41,2,40,6,2,3,11,1,4.0,1,1,4,7,4,5,7,4,3,7,경기도,경기,2인 여행(가족 외),5,1
e008746,41,2,20,5,1,5,4,4,5.0,2,1,4,2,1,4,1,2,7,7,경기도,서울,2인 여행(가족 외),1,1
e003267,41,1,40,7,1,2,2,5,5.0,2,1,2,1,2,4,1,2,7,2,경기도,경기,2인 여행(가족 외),1,1
e003283,44,1,20,6,1,4,12,1,7.0,3,3,2,6,4,1,1,4,1,6,충청남도,경기,2인 여행(가족 외),3,1
e004565,11,1,40,6,2,4,2,7,8.0,2,1,1,2,6,2,2,1,1,7,서울특별시,경기,자녀 동반 여행,3,2
e002222,45,1,40,6,2,4,3,6,6.0,4,2,4,3,2,3,4,2,2,5,전라북도,경기,자녀 동반 여행,7,3
e001301,28,1,20,4,1,5,12,3,11.0,2,1,6,1,2,4,5,5,6,6,인천광역시,서울,2인 여행(가족 외),3,1
e009841,41,2,20,4,1,4,12,2,7.0,3,3,5,1,1,2,4,2,1,7,경기도,서울,2인 여행(가족 외),7,1
e010852,11,2,40,6,1,3,3,5,12.0,2,3,1,1,4,4,7,4,6,7,서울특별시,경기,3인 이상 여행(가족 외),2,2
e000560,11,2,30,6,1,3,2,6,12.0,2,3,1,1,3,5,2,6,2,2,서울특별시,경기,2인 가족 여행,2,1
e010744,11,2,40,5,4,1,3,6,7.0,3,5,1,4,2,5,2,4,2,4,서울특별시,경기,2인 여행(가족 외),1,1
e000844,27,2,30,7,2,3,2,5,12.0,2,2,6,2,4,2,4,4,2,3,대구광역시,서울,자녀 동반 여행,2,2
e007243,11,2,40,6,2,3,11,1,10.0,2,1,3,3,4,3,4,5,3,4,서울특별시,경기,2인 가족 여행,8,1
e002932,41,2,60,4,2,2,11,3,4.0,3,2,1,4,5,2,1,6,6,5,경기도,경기,2인 가족 여행,3,1
e008338,11,2,50,4,2,4,11,5,11.0,2,2,2,2,2,2,4,4,3,5,서울특별시,경기,3인 이상 여행(가족 외),3,4
e011752,41,1,20,6,1,4,12,2,7.0,3,10,5,2,2,3,3,3,1,6,경기도,서울,2인 가족 여행,5,1
e002576,41,2,60,7,4,1,2,3,7.0,2,1,2,2,4,2,2,5,3,7,경기도,경기,3대 동반 여행(친척 포함),1,3
e006820,11,2,30,6,1,1,3,3,7.0,2,1,4,2,4,3,3,4,2,3,서울특별시,경기,나홀로 여행,2,0
e012389,11,2,20,6,1,1,13,5,7.0,1,1,2,2,1,3,4,1,1,7,서울특별시,경기,2인 여행(가족 외),1,1
e002462,28,1,30,6,2,3,3,8,8.0,3,4,4,4,4,4,4,4,4,4,인천광역시,경기,자녀 동반 여행,7,2
e007831,41,1,30,6,2,3,13,7,11.0,2,1,2,4,2,1,3,5,4,6,경기도,서울,자녀 동반 여행,3,2
e012070,41,2,20,4,1,3,12,2,10.0,3,3,2,3,2,4,2,2,2,4,경기도,서울,나홀로 여행,2,0
e003737,11,1,20,6,1,4,3,4,11.0,2,1,6,1,4,2,2,6,1,7,서울특별시,경기,2인 여행(가족 외),3,1
e001412,41,1,20,6,2,2,7,5,5.0,3,2,4,2,2,3,3,5,5,2,경기도,서울,2인 가족 여행,3,1
e000584,26,2,30,6,1,3,3,5,10.0,2,1,4,3,6,3,6,6,2,6,부산광역시,서울,2인 가족 여행,9,1
e005961,11,2,30,6,1,1,3,5,7.0,3,2,4,4,3,3,3,5,5,3,서울특별시,경기,2인 여행(가족 외),3,1
e002599,28,1,30,6,2,2,3,6,10.0,2,2,2,4,4,3,2,3,5,4,인천광역시,경기,2인 여행(가족 외),3,1
e006890,11,1,40,7,1,2,2,10,10.0,2,2,6,1,1,3,7,1,6,6,서울특별시,경기,2인 가족 여행,7,1
e008881,41,1,30,6,2,4,11,1,6.0,2,1,4,1,1,1,6,7,2,7,경기도,경기,자녀 동반 여행,1,3
e002198,41,2,20,5,1,1,2,4,7.0,4,7,2,1,2,4,7,3,6,7,경기도,경기,2인 여행(가족 외),7,1
e003701,28,1,20,6,1,5,3,3,8.0,2,3,2,3,1,3,2,1,1,7,인천광역시,서울,2인 여행(가족 외),1,1
e008007,11,2,20,6,1,1,3,5,7.0,2,2,2,2,1,3,2,1,6,7,서울특별시,경기,2인 여행(가족 외),4,1
e007132,41,2,30,4,2,4,3,4,4.0,2,3,4,2,3,1,3,6,7,6,경기도,경기,자녀 동반 여행,3,3
e000647,41,2,30,6,1,3,3,4,9.0,3,3,4,5,3,6,3,3,6,5,경기도,경기,2인 여행(가족 외),1,1
e004105,11,1,20,5,1,1,3,4,7.0,3,4,4,4,3,3,4,4,5,4,서울특별시,경기,2인 여행(가족 외),1,1
e007533,41,2,60,4,2,3,11,4,8.0,2,3,5,5,4,6,3,6,5,4,경기도,경기,자녀 동반 여행,1,2
e004057,41,2,40,5,2,3,3,4,7.0,1,2,2,2,2,5,6,3,5,7,경기도,경기,3인 이상 여행(가족 외),1,3
e001084,41,1,60,5,1,1,2,5,7.0,3,5,2,4,6,6,3,5,6,6,경기도,경기,3대 동반 여행(친척 포함),2,8
e006869,41,2,20,6,1,3,2,3,8.0,2,1,2,3,2,4,4,6,2,5,경기도,경기,2인 가족 여행,2,1
e001280,44,1,30,6,1,1,2,5,7.0,2,2,4,4,1,3,2,4,2,6,충청남도,서울,2인 여행(가족 외),3,1
