TRAVEL_ID,TRAVELER_ID,TRAVEL_LENGTH
e_e010442,e010442,2
e_e010462,e010462,2
e_e010492,e010492,2
e_e010517,e010517,2
e_e010522,e010522,2
e_e010531,e010531,2
e_e010539,e010539,2
e_e010553,e010553,2
e_e010560,e010560,2
e_e010578,e010578,2
e_e010598,e010598,2
e_e010608,e010608,2
e_e010636,e010636,2
e_e010659,e010659,2
e_e010660,e010660,2
e_e010673,e010673,2
e_e010678,e010678,2
e_e010683,e010683,2
e_e010689,e010689,2
e_e010700,e010700,2
e_e010712,e010712,2
e_e010713,e010713,2
e_e010715,e010715,2
e_e010716,e010716,2
e_e010720,e010720,2
e_e010722,e010722,2
e_e010724,e010724,2
e_e010729,e010729,2
e_e010734,e010734,2
e_e010735,e010735,2
e_e010736,e010736,2
e_e010740,e010740,2
e_e010741,e010741,2
e_e010744,e010744,2
e_e010747,e010747,2
e_e010753,e010753,2
e_e010755,e010755,2
e_e010759,e010759,2
e_e010763,e010763,2
e_e010765,e010765,2
e_e010766,e010766,2
e_e010769,e010769,2
e_e010773,e010773,2
e_e010775,e010775,2
e_e010779,e010779,2
e_e010782,e010782,2
e_e010798,e010798,2
e_e010803,e010803,2
e_e010812,e010812,2
e_e010814,e010814,2
e_e010838,e010838,2
e_e010843,e010843,2
e_e010850,e010850,2
e_e010852,e010852,2
e_e010863,e010863,2
e_e010868,e010868,2
e_e010884,e010884,2
e_e010893,e010893,2
e_e010900,e010900,2
e_e010915,e010915,2
e_e010921,e010921,2
e_e010926,e010926,2
e_e010935,e010935,2
e_e010937,e010937,2
e_e010939,e010939,2
e_e010948,e010948,2
e_e010955,e010955,2
e_e010969,e010969,2
e_e010978,e010978,2
e_e010979,e010979,2
e_e010984,e010984,2
e_e010990,e010990,2
e_e010991,e010991,2
e_e011007,e011007,2
e_e011029,e011029,2
e_e011037,e011037,2
e_e011039,e011039,2
e_e011046,e011046,2
e_e011054,e011054,2
e_e011058,e011058,2
e_e011062,e011062,2
e_e011070,e011070,2
e_e011095,e011095,2
e_e011100,e011100,2
e_e011125,e011125,2
e_e011128,e011128,2
e_e011130,e011130,2
e_e011132,e011132,2
e_e011150,e011150,2
e_e011151,e011151,2
e_e011167,e011167,2
e_e011186,e011186,2
e_e011187,e011187,2
e_e011208,e011208,2
e_e011215,e011215,2
e_e011218,e011218,2
e_e011239,e011239,2
e_e011246,e011246,2
e_e011247,e011247,2
e_e011252,e011252,2
e_e011254,e011254,2
e_e011360,e011360,2
e_e011377,e011377,2
e_e011379,e011379,2
e_e011389,e011389,2
e_e011393,e011393,2
e_e011396,e011396,2
e_e011399,e011399,2
e_e011405,e011405,2
e_e011406,e011406,2
e_e011407,e011407,2
e_e011408,e011408,2
e_e011413,e011413,2
e_e011417,e011417,2
e_e011421,e011421,2
e_e011422,e011422,2
e_e011429,e011429,2
e_e011430,e011430,2
e_e011431,e011431,2
e_e011432,e011432,2
e_e011433,e011433,2
e_e011435,e011435,2
e_e011438,e011438,2
e_e011446,e011446,2
e_e011462,e011462,2
e_e011466,e011466,2
e_e011473,e011473,2
e_e011482,e011482,2
e_e011483,e011483,2
e_e011486,e011486,2
e_e011488,e011488,2
e_e011489,e011489,2
e_e011490,e011490,2
e_e011498,e011498,2
e_e011505,e011505,2
e_e011538,e011538,2
e_e011552,e011552,2
e_e011567,e011567,2
e_e011570,e011570,2
e_e011572,e011572,2
e_e011574,e011574,2
e_e011575,e011575,2
e_e011576,e011576,2
e_e011580,e011580,2
e_e011581,e011581,2
e_e011582,e011582,2
e_e011583,e011583,2
e_e011588,e011588,2
e_e011592,e011592,2
e_e011596,e011596,2
e_e011627,e011627,2
e_e011630,e011630,2
e_e011631,e011631,2
e_e011632,e011632,2
e_e011637,e011637,2
e_e011641,e011641,2
e_e011643,e011643,2
e_e011715,e011715,2
e_e011737,e011737,2
e_e011742,e011742,2
e_e011752,e011752,2
e_e011756,e011756,2
e_e011758,e011758,2
e_e011779,e011779,2
e_e011783,e011783,2
e_e011787,e011787,2
e_e011803,e011803,2
e_e011858,e011858,2
e_e011866,e011866,2
e_e011868,e011868,2
e_e011869,e011869,2
e_e011873,e011873,2
e_e011885,e011885,2
e_e011903,e011903,2
e_e011941,e011941,2
e_e011956,e011956,2
e_e012026,e012026,2
e_e012047,e012047,2
e_e012049,e012049,2
e_e012063,e012063,2
e_e012070,e012070,2
e_e012074,e012074,2
e_e012107,e012107,2
e_e012132,e012132,2
e_e012137,e012137,2
e_e012144,e012144,2
e_e012180,e012180,2
e_e012192,e012192,2
e_e012194,e012194,2
e_e012221,e012221,2
e_e012232,e012232,2
e_e012240,e012240,2
e_e012242,e012242,2
e_e012246,e012246,2
e_e012264,e012264,2
e_e012268,e012268,2
e_e012305,e012305,2
e_e012344,e012344,2
e_e012346,e012346,2
e_e012349,e012349,2
e_e012357,e012357,2
e_e012389,e012389,2
e_e012429,e012429,2
e_e012487,e012487,2
e_e012488,e012488,2
e_e012514,e012514,2
e_e012554,e012554,2
e_e012583,e012583,2
e_e012622,e012622,2
e_e012636,e012636,2
e_e012682,e012682,2
e_e012694,e012694,2
e_e012748,e012748,2
e_e012760,e012760,2
e_e012761,e012761,2
e_e012805,e012805,2
e_e012976,e012976,2
e_e013029,e013029,2
e_e013030,e013030,2
e_e013055,e013055,2
e_e013062,e013062,2
e_e013063,e013063,2
e_e013094,e013094,2
e_e013131,e013131,2
f_f000038,f000038,4
f_f000041,f000041,3
f_f000458,f000458,3
f_f003663,f003663,2
f_f006366,f006366,2
f_f006622,f006622,3
g_g000018,g000018,2
g_g003294,g003294,3
g_g005600,g005600,2
g_g007343,g007343,2
g_g010556,g010556,2
h_h003275,h003275,2
